id,y_2010,y_2012
2,30,24
3,54,52
4,13,10
5,7,12
6,26,33
7,,6
8,79,78
9,,6
10,76,67
11,20,26
12,8,18
13,36,32
14,18,20
15,19,18
16,54,42
17,50,48
18,31,49
19,41,48
20,41,46
21,21,18
22,10,7
23,16,21
24,19,16
25,11,21
26,22,25
27,12,5
28,16,14
29,16,19
30,17,22
31,16,24
32,,5
33,,
34,32,28
35,29,25
36,33,29
37,32,28
38,18,16
39,24,31
40,24,30
41,17,18
42,17,31
43,8,16
44,7,
45,9,9
46,10,20
47,37,35
48,18,16
49,28,29
50,24,31
51,12,10
52,19,17
53,24,21
54,25,23
55,33,35
56,14,6
57,7,7
58,15,11
59,12,14
60,5,7
61,,7
62,,
64,14,11
65,6,
66,53,60
67,,
68,11,20
69,11,13
70,36,47
71,17,17
72,7,5
73,36,36
74,6,21
75,9,12
76,13,13
77,21,23
78,5,
79,6,
80,10,8
81,8,9
82,6,8
83,24,22
84,13,8
85,38,37
86,12,7
87,16,21
88,17,20
89,9,15
90,16,17
91,23,21
92,5,6
93,9,5
94,12,23
95,10,6
96,20,21
97,19,23
98,19,24
99,27,24
100,26,31
101,13,10
102,13,10
103,34,31
105,,5
106,5,
107,6,7
108,11,14
109,20,15
110,18,13
111,5,15
112,23,18
113,19,36
114,15,9
115,20,14
116,19,16
117,15,19
118,7,8
119,22,18
120,25,13
121,23,17
122,,
123,47,59
124,35,36
125,36,35
126,,
127,66,65
128,22,25
129,15,13
130,20,18
131,15,11
132,8,8
133,8,
134,7,7
135,56,36
136,12,9
137,11,13
138,12,9
139,19,19
140,39,37
141,8,12
142,23,25
143,26,16
144,27,19
145,19,15
146,22,21
147,32,31
148,23,18
149,,7
150,19,13
151,,10
152,10,9
153,11,11
154,12,15
155,15,11
156,18,21
157,12,18
158,44,43
159,8,12
160,28,42
161,17,14
162,12,10
163,13,14
164,27,22
165,7,7
166,10,9
167,6,7
168,21,16
169,,
170,7,10
171,8,
172,7,11
173,12,12
174,22,32
175,13,14
176,18,26
177,53,60
178,10,
179,48,48
180,8,15
181,24,24
182,16,11
183,,8
184,16,16
185,11,5
186,21,20
187,,
188,5,6
189,,
190,11,11
191,21,15
192,12,8
193,9,27
194,19,
195,12,14
196,21,13
197,29,41
198,100,127
199,17,26
200,,5
201,21,19
202,15,22
203,6,9
204,7,7
205,7,6
206,5,
207,7,
208,9,13
209,23,18
210,10,9
211,16,20
212,13,13
213,93,88
215,12,15
216,29,8
217,8,14
218,18,21
219,8,6
220,17,18
221,,11
222,11,9
223,31,33
224,18,12
225,9,15
226,9,6
227,24,21
228,,
229,28,26
230,12,8
231,14,10
232,16,15
233,7,18
234,38,32
235,23,37
236,81,61
237,38,43
238,21,26
240,24,26
241,16,19
242,11,9
243,,
244,12,8
245,10,9
246,20,20
247,,5
248,14,8
249,5,7
250,8,9
251,,8
252,7,11
253,21,37
254,,
255,20,22
256,14,13
257,,
258,68,53
259,11,9
260,47,54
261,15,18
262,27,22
263,55,34
264,5,12
265,19,29
266,18,21
267,24,22
268,27,22
269,14,28
270,,
271,19,9
272,,5
273,,10
274,,5
275,13,10
276,8,10
277,6,6
278,9,10
279,9,8
280,19,12
281,10,12
282,,7
283,20,22
284,,6
285,,
286,9,16
287,12,10
288,23,24
289,17,14
290,13,12
291,12,13
292,11,9
293,19,15
294,18,13
295,26,26
296,9,13
297,,
298,7,10
299,9,17
300,33,40
301,13,12
302,15,15
303,20,27
304,,
305,16,15
306,10,
307,22,22
308,9,
309,11,14
310,19,27
311,41,33
312,15,19
313,5,13
314,25,23
315,,
316,16,29
317,19,16
318,17,18
319,52,42
320,11,6
321,19,23
322,12,8
323,18,18
324,10,14
325,30,35
326,18,20
327,22,15
328,37,28
329,12,23
330,14,15
331,6,8
332,,16
333,24,37
334,,
335,31,22
336,22,18
337,8,16
338,20,9
339,,
340,40,47
341,26,23
342,5,
343,21,19
344,21,18
345,15,10
346,35,28
347,9,7
348,60,73
349,9,17
350,13,16
351,7,9
352,11,7
353,33,18
354,14,8
355,,6
356,12,27
357,54,52
358,60,55
359,77,89
360,23,23
361,22,15
362,72,82
363,50,55
364,24,21
365,27,19
366,17,12
367,67,61
368,32,19
369,33,26
370,42,37
371,98,92
372,91,84
373,38,49
374,60,43
375,37,36
376,27,32
377,22,34
378,34,40
379,16,23
380,34,33
381,38,28
382,43,35
383,36,37
384,,
385,90,88
386,50,34
387,57,58
388,26,22
389,226,231
390,13,17
391,30,35
392,99,114
393,74,96
394,76,90
395,25,36
396,22,29
397,5,7
398,,
399,10,12
400,22,25
401,16,19
402,16,20
403,20,16
404,26,24
405,13,16
406,35,48
407,20,35
408,61,53
409,14,19
410,16,11
411,6,6
412,6,5
413,19,13
416,5,5
417,29,37
418,9,12
419,13,9
420,18,27
421,9,8
422,41,27
423,26,26
424,14,20
425,12,10
426,15,18
428,17,10
430,81,79
431,16,17
432,27,28
433,8,6
434,17,21
435,7,8
436,25,18
437,30,19
438,,8
442,24,22
443,14,12
444,12,26
445,20,22
446,9,8
447,5,12
448,14,12
449,18,13
450,25,24
451,16,15
452,48,52
453,55,56
454,21,17
455,23,20
456,138,141
457,7,5
458,13,9
459,19,12
460,29,29
462,17,32
463,13,18
464,10,13
465,6,6
466,15,23
467,6,9
468,,
469,20,7
470,21,22
471,18,27
472,12,6
473,18,13
474,15,24
475,65,74
