id,y_2010,y_2012
2,23.4,30.4
3,36.9,26.9
4,19.8,24.8
5,22.2,21.2
6,25.5,32.5
7,26.1,33.1
8,14.6,10.6
9,18.1,16.1
10,22.3,16.3
11,25.7,33.7
12,34.0,24.0
13,34.1,25.1
14,21.1,26.1
15,13.7,17.7
16,22.8,20.8
17,20.1,15.1
18,22.0,20.0
19,19.5,19.5
20,22.1,18.1
21,27.4,21.4
22,27.4,21.4
23,16.7,15.7
24,22.8,16.8
25,18.2,20.2
26,7.1,7.1
27,16.8,15.8
28,28.9,21.9
29,15.7,11.7
30,27.9,20.9
31,19.2,23.2
32,42.5,38.5
33,26.3,31.3
34,6.4,4.4
35,5.0,6.0
36,15.8,11.8
37,23.0,30.0
38,21.1,16.1
39,11.5,9.5
40,19.5,24.5
41,16.3,11.3
42,23.9,27.9
43,17.3,15.3
44,18.8,14.8
45,5.6,6.6
46,19.5,22.5
47,39.6,50.6
48,4.0,3.0
49,6.3,8.3
50,23.1,27.1
51,26.2,19.2
52,28.3,35.3
53,19.7,23.7
54,11.9,10.9
55,19.2,16.2
56,28.7,27.7
57,51.2,65.2
58,22.8,29.8
59,19.1,16.1
60,9.1,12.1
61,13.0,10.0
62,135.1,103.1
63,20.1,23.1
64,27.4,25.4
65,15.0,19.0
66,41.4,37.4
67,22.2,19.2
68,22.6,16.6
69,18.7,20.7
70,24.7,18.7
71,19.7,16.7
72,16.5,14.5
73,6.4,4.4
74,33.0,42.0
75,17.1,14.1
76,5.1,6.1
77,10.7,12.7
78,26.0,33.0
79,35.6,25.6
80,5.7,6.7
81,19.7,16.7
82,15.5,13.5
83,2.6,2.6
84,1.2,1.2
85,17.0,22.0
86,39.4,41.4
87,21.4,16.4
88,14.0,15.0
89,15.5,11.5
90,20.4,18.4
91,16.3,21.3
92,30.7,24.7
93,21.2,23.2
94,19.7,25.7
95,30.2,23.2
96,20.3,20.3
97,15.3,19.3
98,4.1,5.1
99,18.6,12.6
100,20.6,26.6
101,26.2,21.2
102,15.7,19.7
103,21.3,27.3
104,28.2,35.2
