id,y_2000,y_2010
2,24.13,20.39
3,56.94,65.63
4,15.35,10.02
5,6.59,6.03
6,20.24,16.38
7,11.69,11.93
8,13.46,17.61
9,6.08,5.38
10,37.11,33.55
11,20.84,23.57
12,24.26,24.96
13,34.56,33.48
14,26.54,36.69
15,21.18,20.1
16,39.59,45.87
17,31.94,30.47
18,21.25,29.68
19,38.05,34.8
20,11.23,29.75
21,21.77,26.22
22,6.67,7.36
23,14.13,11
24,12.31,11.29
25,26.04,28.29
26,28.41,29.8
27,11.87,26.56
28,7.63,9.46
29,10.76,11.72
30,12.31,12.04
31,16.31,15.99
32,2.95,3.17
33,10.93,12.59
34,17.03,17.87
35,11.56,16.57
36,24.55,22.68
37,23.08,16.96
38,22.96,23.19
39,14.47,24.94
40,11.44,28.68
41,15.88,14.42
42,24.75,23.31
43,14.14,14.1
44,7.31,8.19
45,1.71,26.17
46,17.46,22.38
47,10.8,10.02
48,5.85,17.61
49,12.28,24.05
50,24.93,28.23
51,8.48,12.11
52,23.27,20.17
53,26.5,27.27
54,11.16,15.87
55,21.15,19.37
56,7,6.94
57,17.71,10.71
58,13.55,13.24
59,22.45,23.88
60,25.61,33.34
61,7.56,11.56
62,32.99,28.08
64,23.01,38.27
65,3.51,16.38
66,23.11,25.87
67,0.82,5.51
68,26.03,26.67
69,11.02,11.81
70,13.42,12.49
71,23.48,32.65
72,5.48,12.78
73,13.85,28.54
74,11.32,10.89
75,0.8,16.39
76,9.87,19.35
77,3.44,42.24
78,11.01,16.79
79,17.18,15.46
80,4.83,20.5
81,7.92,11.28
82,0.32,17.68
83,10.08,14.95
84,8.38,6.28
85,18.2,17.91
86,23.23,22.97
87,13.57,15.54
88,16.2,11.82
89,14.41,14.56
90,19.78,17.76
91,20.35,22.5
92,,14.95
93,11.65,12.36
94,11.77,10.35
95,10.12,15.97
96,17.5,32.32
97,24.04,35.51
98,3.46,23.94
99,16.38,14.68
100,19.6,18.13
101,21.83,18.19
102,13.47,13.37
103,8.94,13.46
105,5.07,8.47
106,15.11,12.56
107,14.25,19.85
108,11.21,13.19
109,11.26,21.47
110,8.07,16.71
111,4.51,22.74
112,7.33,12.8
113,9.29,36.3
114,18.42,12.06
115,11.35,33.12
116,13.35,28.17
117,6.22,33.08
118,11.93,11.59
119,10.83,13.11
120,7.11,14.51
121,16.01,20.72
122,1.17,0
123,22.8,24.43
124,20.14,18.09
125,13.7,29.35
126,9.29,0.13
127,22.14,26.13
128,27.61,25.03
129,23.23,21.84
130,13.18,15.35
131,18.49,18.06
132,5.93,4.58
133,9.34,9.83
134,9.65,7.94
135,12.36,12.48
136,2.88,18.48
137,6.27,18.39
138,5.96,7.04
139,7,14.75
140,21.17,25.57
141,7.13,8.81
142,20.81,23.66
143,13.34,13.23
144,19.93,20.55
145,15.01,18.75
146,10.61,17.01
147,19.44,20.24
148,16.68,21.46
149,0.62,6.43
150,8.51,17.58
151,5.74,32.27
152,5.07,7.42
153,7.28,37.53
154,21.18,29.2
155,12.97,23.83
156,4.61,29.58
157,16.43,15.31
158,16.97,33.68
159,6.74,9.09
160,25.95,27.07
161,23.79,25.48
162,16.52,18.22
163,9.22,8.18
164,38.47,36.64
165,16.47,19.91
166,7.33,9.46
167,5.69,7.65
168,15.6,14.3
169,1.06,19.72
170,7.34,17.22
171,7.55,8.53
172,0.24,25.38
173,4.21,9.52
174,6.75,15.84
175,18.86,17.41
176,12.28,29.61
177,19.17,19.79
178,6.72,18.24
179,16.67,15.81
180,9.12,12.2
181,25.51,25.16
182,8.94,7.37
183,6.33,8.05
184,13.58,12.63
185,21.87,27.48
186,20.34,23.56
187,5.33,9.59
188,5.4,14.94
189,8.98,9.56
190,5.61,9.15
191,20.59,22.73
192,8.31,18.2
193,11.13,12.09
194,23.09,28.1
195,2.1,21.2
196,4.01,19.61
197,18.77,24.03
198,13.28,13.28
199,20.54,27.42
200,7.91,5.88
201,19.99,27.16
202,19.22,22.12
203,4.31,16.12
204,6.67,13.32
205,7.38,8.82
206,11.97,12.97
207,0.17,16.17
208,17.2,18.85
209,11.42,27.07
210,12.15,14.41
211,8.94,23.8
212,14.06,12.78
213,13.43,16.8
215,8.91,8.19
216,7.06,7.79
217,11.74,12.08
218,23.24,26.19
219,17.22,16.53
220,17.94,16.92
221,12.9,21.38
222,14.15,15.22
223,19.73,18.75
224,23.18,22.26
225,6.67,9.4
