id,y_2014
2,274
3,911
4,305
5,310
6,409
7,382
8,333
9,42
10,725
11,770
12,1086
13,519
14,634
15,317
16,1363
17,506
18,648
19,605
20,537
21,978
22,87
23,314
24,505
25,688
26,1054
27,580
28,195
29,250
30,552
31,366
32,0
33,38
34,453
35,417
36,358
37,541
38,724
39,1056
40,1539
41,197
42,486
43,413
44,213
45,1143
46,682
47,151
48,625
49,600
50,854
51,82
52,627
53,1057
54,293
55,475
56,209
57,601
58,521
59,778
60,251
61,204
62,10
64,280
65,316
66,75
67,44
68,530
69,241
70,247
71,1425
72,233
73,734
74,67
75,609
76,759
77,1231
78,685
79,787
80,265
81,179
82,897
83,397
84,40
85,488
86,600
87,407
88,404
89,369
90,619
91,1100
92,247
93,319
94,275
95,473
96,805
97,589
98,761
99,258
100,470
101,690
102,273
103,311
105,145
106,487
107,495
108,200
109,692
110,224
111,722
112,367
113,1463
114,172
115,1356
116,1300
117,1206
118,327
119,308
120,676
121,522
122,
123,490
124,369
125,1214
126,36
127,946
128,813
129,668
130,193
131,502
132,13
133,264
134,232
135,512
136,467
137,247
138,241
139,236
140,562
141,339
142,543
143,144
144,600
145,670
146,172
147,334
148,722
149,251
150,485
151,1236
152,245
153,969
154,871
155,627
156,1124
157,349
158,952
159,220
160,623
161,415
162,596
163,143
164,1365
165,363
166,371
167,195
168,180
169,655
170,813
171,179
172,1099
173,325
174,453
175,330
176,1016
177,299
178,168
179,411
180,206
181,582
182,81
183,394
184,326
185,466
186,548
187,87
188,373
189,603
190,134
191,549
192,562
193,408
194,996
195,404
196,690
197,472
198,287
199,1242
200,256
201,926
202,1074
203,397
204,295
205,294
206,468
207,106
208,677
209,713
210,150
211,517
212,331
213,498
215,293
216,181
217,367
218,860
219,102
220,459
221,348
222,232
223,322
224,436
225,128
226,145
227,585
228,135
229,604
230,395
231,443
232,635
233,634
234,892
235,464
236,337
237,644
238,684
240,184
241,506
242,396
243,0
244,568
245,130
246,801
247,0
248,485
249,701
250,388
251,671
252,76
253,910
254,87
255,518
256,645
257,932
258,489
259,951
260,802
261,567
262,672
263,378
264,432
265,316
266,824
267,1555
268,160
269,599
270,295
271,424
272,343
273,459
274,306
275,218
276,577
277,470
278,224
279,362
280,717
281,408
282,281
283,712
284,243
285,
286,44
287,380
288,715
289,1070
290,237
291,825
292,485
293,267
294,319
295,457
296,274
297,196
298,479
299,933
300,151
301,400
302,756
303,220
304,516
305,204
306,573
307,774
308,464
309,494
310,899
311,206
312,245
313,533
314,633
315,28
316,1199
317,345
318,232
319,773
320,184
321,358
322,543
323,1094
324,445
325,379
326,194
327,602
328,152
329,362
330,1136
331,197
332,434
333,864
334,162
335,1017
336,974
337,498
338,203
339,60
340,222
341,322
342,33
343,116
344,273
345,187
346,719
347,180
348,1014
349,487
350,227
351,342
352,479
353,486
354,343
355,324
356,1377
357,435
358,734
359,391
360,1051
361,198
362,559
363,661
364,801
365,289
366,180
367,695
368,450
369,597
370,1083
371,1729
372,4071
373,698
374,519
375,606
376,749
377,1172
378,717
379,1218
380,1702
381,467
382,391
383,1082
384,245
385,1211
386,257
387,488
388,301
389,2282
390,95
391,546
392,2168
393,764
394,474
395,345
396,527
397,127
398,0
399,519
400,635
401,644
402,327
403,423
404,323
405,1120
406,257
407,206
408,743
409,697
410,241
411,547
412,155
413,1413
416,162
417,628
418,1261
419,747
420,812
421,392
422,505
423,593
424,303
425,327
426,428
428,391
430,739
431,570
432,584
433,301
434,798
435,79
436,368
437,475
438,160
442,438
443,471
444,600
445,814
446,554
447,536
448,770
449,288
450,1255
451,1152
452,552
453,365
454,241
455,564
456,0
457,310
458,462
459,760
460,947
462,247
463,330
464,946
465,316
466,473
467,791
468,80
469,482
470,223
471,565
472,247
473,463
474,408
475,532
