id,y_2013,y_2015
2,9043000,12183500
3,186949500,134234500
4,31279500,23490500
5,226000,
6,611000,369500
7,51324000,31474000
8,17419000,16360000
9,5403000,11709500
10,4623500,11199500
11,65548500,54577500
12,1042000,587000
13,13164500,17627000
14,6185500,7681500
15,18379500,23302000
16,5916000,6222500
17,573500,10984500
18,59291500,50077000
19,29799500,25029000
20,20828000,23798500
21,4173000,2942000
22,1238500,4875000
23,1820500,1287500
24,5824000,7847500
25,28372000,24249500
26,9171500,10720000
27,4825500,6080500
28,39467000,35373000
29,10506500,12371500
30,,
31,28828000,24144500
32,1380500,1218000
33,1652500,
34,3137000,1904000
35,30308500,18733000
36,18849000,14374000
37,2871500,4156000
38,13539500,16721500
39,4078500,6264000
40,895000,1548000
41,4683000,5315500
42,17533500,11869000
43,14426500,15904500
44,15987500,19168000
45,40108500,31896000
46,2761000,3112000
47,,
48,972000,7797000
49,3994500,6265500
50,860500,1289000
51,9338500,11433000
52,898500,996500
53,1150500,1394500
54,552000,1234500
55,15489500,16112000
56,3295000,5459500
57,279000,645000
58,1339000,2047500
59,1763500,2389000
60,2116000,
61,1082500,1243000
62,,
64,3247000,1113000
65,,
66,1784000,1404000
67,,
68,6101500,9196000
69,20271000,15965000
70,274000,296000
71,2819000,1461500
72,4844000,5153500
73,8232500,7386500
74,5899500,4869500
75,41261000,32228500
76,55830500,40664000
77,28839000,20253500
78,15958000,12528000
79,,
80,1390000,1988000
81,4867500,6406500
82,5745500,9451000
83,2131000,3342500
84,744000,
85,603000,455000
86,486500,643500
87,2505000,3756500
88,322000,307000
89,1831000,1979500
90,1650500,2141000
91,1611500,2735500
92,4698500,5317500
93,,
94,,265500
95,1948500,3789500
96,9866500,6115500
97,11606500,11380500
98,4197500,6931000
99,6660000,7464000
100,458000,
101,,
102,563000,1472000
103,354500,
105,40990000,30413500
106,,2027000
107,1740500,1987000
108,3714000,4184500
109,28910000,26163000
110,7619000,5945000
111,24678000,20123500
112,5913500,3946000
113,12403500,10037500
114,,
115,142002500,77597500
116,29148000,15121500
117,10524500,8638000
118,13562500,16980500
119,1087000,1637000
120,468500,627000
121,580000,1927500
122,,
123,522500,634000
124,560500,546000
125,5361000,4060500
126,14162000,12230000
127,458000,539000
128,665000,905000
129,23607500,19191000
130,14439500,21616000
131,10505000,10605500
132,3309000,5001500
133,16039500,10683000
134,,
135,,
136,15366000,16891000
137,2296500,2685500
138,,313000
139,896500,361000
140,1550000,2486500
141,297500,222500
142,813500,1786500
143,23824000,22978500
144,1013500,1968000
145,2131500,2440000
146,4706500,3626000
147,3954500,2449000
148,24964000,17978500
149,22046000,14453500
150,982500,1962500
151,40746000,28177500
152,1950500,2307000
153,15437000,17430500
154,13463000,11592500
155,6221500,6858500
156,15446500,10672000
157,,1458500
158,5608500,3340000
159,2162500,870500
160,679500,590000
161,2104000,5553500
162,1518500,2053500
163,9966500,7636000
164,1981500,2613000
165,448000,
166,1338500,1161500
167,,
168,1106000,1005500
169,26134500,26605500
170,25519000,17629000
171,5655000,5151500
172,38702500,35000500
173,2818500,2697500
174,2909500,2838000
175,11419500,14275500
176,29265000,26925500
177,24416500,17821500
178,868000,2249500
179,21398500,21287000
180,2660000,1608500
181,59379000,46453500
182,,
183,564000,
184,27969000,20578000
185,,
186,2481000,5328000
187,18061500,16820500
188,13696500,11445000
189,6825500,3958000
190,406500,1307000
191,6979500,8461500
192,15256000,14041500
193,22817500,18497500
194,41505500,33959000
195,11622500,12673500
196,2559500,5554000
197,679000,1306500
198,13179500,10217500
199,,
200,1266500,
201,47406000,47815500
202,1136500,2038500
203,13658500,11593000
204,17927500,20627000
205,15732000,15960500
206,17132500,11986500
207,,
208,57501000,35565000
209,16606000,13624500
210,14112000,10423000
211,3033000,6214000
212,621500,760000
213,16043000,15759500
215,15444000,19597000
216,16223000,16298000
217,22784000,23347000
218,7326500,10930500
219,7318000,3552000
220,1770000,1462500
221,1675500,2117500
222,15267500,16549500
223,1016000,1700000
224,9587500,12346000
225,1505000,2145000
226,5093500,5826000
227,3232000,5771500
228,1326000,1572500
229,23681000,13050500
230,,344000
231,10097500,11037000
232,9767000,11992000
233,12496500,13440500
234,3579500,5756000
235,19094500,17832000
236,38396500,18388000
237,4945500,3358000
238,643500,2483500
240,3295000,4295000
241,44929500,40635000
242,1386500,3319500
243,,
244,2336500,2115500
245,589500,1225000
246,2304000,1396500
247,,
248,,
249,,
250,3457500,6353000
251,14793500,10628000
252,4417500,5721500
253,15502000,18977000
254,,
255,26436500,24598000
256,56543000,49674500
257,52053000,41867500
258,1383000,2626500
259,2224500,4400500
260,1436000,2242500
261,5237500,7637000
262,44522500,42476500
263,33229000,26892500
264,11676500,9121500
265,5446000,6210500
266,8694000,10272000
267,38085010,27171000
268,2175500,2248000
269,26187500,29942500
270,,
