id,y_2011,y_2013
2,119,95
3,241,261
4,32,22
5,103,87
6,294,280
7,44,30
8,75,99
9,49,45
10,391,358
11,103,58
12,107,129
13,155,174
14,95,125
15,102,74
16,337,352
17,237,237
18,105,101
19,133,82
20,57,85
21,175,127
22,105,80
23,69,97
24,46,64
25,87,75
26,90,80
27,143,114
28,38,56
29,50,60
30,183,145
31,23,31
32,16,10
33,6,20
34,222,223
35,141,159
36,111,107
37,233,150
38,81,100
39,123,146
40,240,208
41,103,75
42,53,62
43,84,54
44,24,27
45,59,42
46,91,66
47,21,9
48,88,120
49,134,140
50,176,148
51,73,62
52,168,133
53,178,219
54,186,213
55,92,92
56,52,72
57,46,62
58,82,56
59,177,129
60,65,82
61,70,45
62,10,15
64,134,92
65,25,18
66,39,59
67,18,20
68,80,109
69,30,17
70,143,89
71,86,136
72,83,84
73,166,217
74,46,38
75,17,25
76,81,79
77,140,120
78,58,63
79,42,28
80,38,21
81,39,26
82,56,50
83,135,129
84,46,68
85,151,271
86,78,65
87,75,61
88,166,187
89,94,68
90,136,124
91,152,125
92,26,41
93,29,33
94,106,102
95,75,63
96,125,189
97,129,123
98,124,115
99,88,110
100,153,168
101,51,62
102,113,102
103,83,85
105,25,31
106,41,63
107,65,63
108,,29
109,88,65
110,62,80
111,84,126
112,73,72
113,174,176
114,89,151
115,77,71
116,,
117,171,139
118,40,20
119,100,125
120,95,104
121,192,238
122,,
123,117,122
124,194,225
125,237,205
126,8,7
127,114,87
128,266,295
129,35,48
130,58,49
131,89,58
132,26,50
133,40,38
134,64,83
135,42,42
136,70,45
137,105,127
138,93,128
139,116,126
140,188,229
141,105,110
142,255,205
143,22,56
144,,
145,,
146,90,97
147,114,94
148,56,43
149,7,16
150,126,97
151,56,64
152,56,25
153,74,74
154,79,82
155,127,137
156,136,148
157,122,163
158,219,243
159,117,119
160,237,270
161,69,94
162,163,139
163,61,19
164,243,234
165,71,124
166,45,49
167,41,44
168,134,162
169,22,31
170,38,40
171,48,29
172,44,71
173,87,104
174,150,111
175,59,67
176,76,53
177,51,40
178,49,61
179,26,29
180,86,74
181,82,109
182,91,86
183,68,52
184,37,39
185,87,76
186,167,158
187,16,32
188,39,20
189,12,26
190,75,111
191,54,66
192,74,119
193,64,34
194,26,35
195,66,45
196,114,171
197,165,99
198,39,62
199,126,151
200,9,13
201,56,58
202,139,159
203,60,106
204,41,63
205,10,13
206,15,18
207,44,25
208,33,40
209,96,122
210,31,34
211,97,114
212,80,83
213,54,37
215,38,38
216,15,42
217,34,74
218,92,97
219,60,70
220,,
221,79,83
222,36,24
223,200,177
224,63,78
225,48,51
226,41,49
227,145,102
228,18,33
229,174,253
230,129,122
231,75,57
232,140,92
233,44,56
234,288,240
235,91,43
236,23,24
237,199,202
238,196,183
240,133,136
241,45,65
242,47,42
243,9,13
244,105,123
245,56,55
246,91,109
247,55,43
248,87,84
249,63,68
250,79,53
251,45,57
252,20,45
253,41,21
254,36,29
255,55,104
256,55,51
257,63,70
258,197,240
259,136,108
260,185,242
261,94,125
262,56,113
263,66,51
264,34,38
265,78,65
266,,
267,136,116
268,141,203
269,101,61
270,77,37
271,120,123
272,36,40
273,43,43
274,4,16
275,37,60
276,58,84
277,49,63
278,11,24
279,17,33
280,242,218
281,22,26
282,265,75
283,160,118
284,22,21
285,,
286,35,42
287,33,25
288,9,7
289,169,101
290,159,172
291,76,86
292,83,75
293,123,128
294,93,113
295,67,46
296,31,47
297,4,4
298,,
299,125,102
300,,
301,78,67
302,68,48
303,31,45
304,54,36
305,56,66
306,78,45
307,110,159
308,36,18
309,47,74
310,72,88
311,185,186
312,95,111
313,79,64
314,156,148
315,72,32
316,159,178
317,102,94
318,88,84
319,249,227
320,36,70
321,121,152
322,101,99
323,273,195
324,80,68
325,141,195
326,107,118
327,164,163
328,58,77
329,96,74
330,115,136
331,65,132
332,71,94
333,174,204
334,3,11
335,42,18
336,101,161
337,70,53
338,64,70
339,20,39
340,74,81
341,103,66
342,55,53
343,119,134
344,139,132
345,63,77
346,208,235
347,83,108
348,117,139
349,24,28
350,30,35
351,38,18
352,75,45
353,70,72
354,38,47
355,29,30
356,66,82
357,81,72
358,111,79
359,65,51
360,195,240
361,163,195
362,187,250
363,360,444
364,71,77
365,110,124
366,138,146
367,175,165
368,,
369,147,202
370,172,229
371,820,682
372,315,207
373,96,87
374,316,290
375,45,43
376,158,153
377,131,129
378,299,170
379,57,79
380,118,146
381,182,122
382,265,215
383,247,215
384,73,52
385,491,569
386,207,233
387,310,315
388,181,196
389,547,493
390,94,75
391,83,47
392,160,155
393,236,248
394,99,158
395,,5
396,,
397,,15
398,,19
399,,38
400,,2
401,,3
402,,5
403,,
404,,360
405,,107
406,,
407,,
408,,
409,,163
410,,34
411,,30
412,,
413,,
416,,
417,,
418,,
419,,
420,,
421,,
422,,
423,,
424,,
425,,
426,,7
428,,
430,,
431,,
432,,4
433,,1
434,,
435,,
436,,
437,,
438,,35
442,,
443,,
444,,
445,,
446,,
447,,
448,,135
449,,128
450,,
451,,30
452,,
453,,
454,,
455,,
456,,0
457,,1
458,,58
459,,12
460,,5
462,,
463,,
464,,
465,,1
466,,
467,,
468,,1
469,,13
470,,35
471,,99
472,,109
473,,49
474,,123
475,,9
