id,y_2011,y_2013,y_2015
2,509,507,505
3,1822,1796,1792
4,357,358,360
5,197,194,196
6,691,686,683
7,420,423,426
8,429,437,435
9,273,273,270
10,1201,1196,1194
11,768,771,784
12,0,0,0
13,612,610,627
14,879,878,878
15,786,786,794
16,1196,1189,1189
17,863,863,863
18,703,706,710
19,1115,1119,1122
20,761,760,760
21,292,340,344
22,188,187,185
23,191,191,191
24,336,335,328
25,846,846,847
26,1066,1066,1069
27,678,676,676
28,256,259,261
29,307,307,306
30,129,129,129
31,569,570,570
32,0,0,0
33,26,37,42
34,653,673,677
35,647,716,765
36,761,782,792
37,647,637,630
38,759,760,759
39,932,941,953
40,603,603,603
41,374,373,373
42,339,340,340
43,377,387,390
44,138,146,152
45,952,1054,1085
46,412,411,411
47,23,21,21
48,525,517,514
49,946,951,960
50,406,406,407
51,402,402,401
52,183,180,179
53,528,531,532
54,562,562,559
55,682,681,681
56,100,100,105
57,76,76,76
58,257,257,257
59,373,373,372
60,9,8,7
61,275,275,276
62,4,,4
64,240,243,242
65,7,7,29
66,35,35,35
67,2,2,2
68,347,347,347
69,244,245,245
70,522,522,520
71,195,204,212
72,248,247,246
73,1020,1041,1062
74,172,172,172
75,261,261,262
76,787,970,1105
77,989,1035,1052
78,345,404,420
79,0,0,0
80,23,23,23
81,280,280,280
82,380,380,380
83,293,294,291
84,274,272,264
85,647,641,636
86,23,23,23
87,322,314,313
88,481,474,469
89,549,549,550
90,337,338,338
91,696,695,695
92,2,2,2
93,4,4,4
94,355,355,355
95,354,354,354
96,606,606,605
97,916,916,915
98,780,788,809
99,644,645,645
100,443,443,443
101,91,90,90
102,317,316,317
103,227,228,227
105,150,156,170
106,38,38,38
107,25,25,25
108,425,425,427
109,548,564,597
110,514,519,517
111,555,602,658
112,487,497,512
113,1329,1376,1421
114,231,229,227
115,1014,1296,1382
116,495,567,601
117,1036,1092,1135
118,416,416,426
119,469,468,467
120,276,274,278
121,597,596,597
122,,,
123,809,809,808
124,562,562,562
125,888,906,927
126,9,20,56
127,333,332,331
128,538,537,536
129,713,713,713
130,625,631,635
131,652,698,734
132,280,278,279
133,244,245,244
134,185,185,185
135,0,0,0
136,763,789,806
137,545,551,548
138,252,251,251
139,506,503,502
140,994,990,990
141,295,279,275
142,263,263,263
143,350,352,353
144,150,151,161
145,393,393,393
146,580,598,599
147,473,490,499
148,615,629,629
149,37,59,62
150,535,535,535
151,879,909,908
152,300,294,295
153,1225,1225,1225
154,742,743,742
155,780,803,815
156,1078,1142,1184
157,192,291,188
158,1266,1287,1288
159,282,289,297
160,881,880,881
161,89,89,94
162,701,700,696
163,226,227,231
164,481,481,480
165,257,254,254
166,110,110,110
167,101,101,101
168,449,449,449
169,426,426,426
170,447,447,449
171,186,186,186
172,593,597,598
173,303,315,327
174,580,577,576
175,681,681,687
176,974,974,974
177,577,577,576
178,168,168,168
179,642,641,642
180,465,483,504
181,641,659,685
182,219,219,219
183,170,174,173
184,688,690,691
185,3,3,1
186,807,808,810
187,310,310,310
188,302,318,321
189,53,53,53
190,384,382,382
191,598,599,599
192,452,511,554
193,347,346,344
194,733,740,739
195,434,429,429
196,518,521,527
197,431,432,432
198,344,347,356
199,254,260,297
200,0,0,0
201,658,661,663
202,448,448,448
203,513,524,537
204,362,363,363
205,308,308,310
206,289,289,289
207,10,10,9
208,689,691,705
209,990,1013,1069
210,6,6,3
211,853,858,862
212,226,226,226
213,452,453,455
215,325,325,327
216,186,187,184
217,497,498,503
218,682,682,683
219,167,201,206
220,662,662,660
221,326,325,327
222,620,619,618
223,632,629,629
224,470,470,470
225,239,240,240
226,165,164,164
227,838,838,840
228,179,179,181
229,601,703,770
230,224,224,224
231,557,547,548
232,862,866,871
233,559,559,558
234,908,924,920
235,726,727,728
236,442,446,451
237,866,898,911
238,842,842,843
240,563,562,565
241,627,628,627
242,491,492,497
243,47,46,46
244,693,693,693
245,223,223,223
246,150,150,150
247,14,14,13
248,8,8,8
249,53,53,53
250,316,318,318
251,605,643,666
252,343,342,343
253,494,494,495
254,49,48,48
255,582,582,582
256,1013,1063,1132
257,561,561,561
258,1010,1008,1008
259,592,594,592
260,1071,1070,1071
261,860,860,860
262,1038,1037,1038
263,851,858,858
264,301,331,350
265,545,545,546
266,1057,1053,1056
267,1472,1577,1598
268,617,618,618
269,644,643,649
270,0,0,0
271,448,448,448
272,0,0,0
273,613,623,646
274,0,0,0
275,445,445,445
276,669,668,668
277,533,602,665
278,145,156,156
279,0,0,0
280,401,398,408
281,2,5,5
282,483,501,505
283,849,844,842
284,289,289,287
285,15,15,16
286,91,85,84
287,49,48,48
288,620,620,636
289,1283,1288,1290
290,418,416,416
291,162,162,162
292,234,229,230
293,343,338,339
294,178,177,167
295,260,260,260
296,474,495,549
297,151,150,150
298,1,0,0
299,698,709,725
300,38,39,39
301,736,765,792
302,705,705,705
303,147,147,147
304,8,8,8
305,242,246,246
306,58,56,52
307,798,798,796
308,414,481,495
309,522,526,535
310,686,688,691
311,569,557,553
312,270,270,269
313,449,449,449
314,434,432,432
315,278,278,279
316,511,511,511
317,209,205,205
318,659,658,658
319,963,962,961
320,421,422,429
321,313,305,308
322,426,426,426
323,733,733,733
324,591,589,589
325,706,707,716
326,249,248,247
327,334,333,333
328,382,381,381
329,623,623,613
330,741,740,743
331,168,168,168
332,533,579,608
333,1022,1027,1037
334,0,0,0
335,925,950,992
336,947,1015,1064
337,551,550,553
338,0,0,0
339,30,30,30
340,73,73,74
341,60,60,59
342,1,1,1
343,608,610,602
344,356,359,361
345,378,378,378
346,696,694,695
347,211,205,205
348,1243,1241,1242
349,266,266,266
350,305,305,305
351,299,318,342
352,177,176,177
353,968,994,1002
354,103,103,103
355,213,213,213
356,923,930,932
357,634,633,630
358,636,636,636
359,745,751,750
360,1431,1465,1494
361,452,447,447
362,810,807,805
363,914,916,915
364,799,802,822
365,587,587,588
366,241,240,238
367,991,926,919
368,932,932,932
369,402,441,401
370,527,535,525
371,1878,1876,1874
372,3643,3645,3652
373,955,955,954
374,984,980,973
375,856,860,864
376,1432,1451,1456
377,1556,1590,1606
378,1893,1902,1913
379,1298,1301,1302
380,1817,1830,1832
381,778,774,773
382,780,770,768
383,1094,1089,1089
384,105,104,98
385,1401,1400,1375
386,696,697,695
387,825,821,819
388,676,674,670
389,1961,1962,1960
390,338,336,328
391,960,959,959
392,2601,2590,2646
393,1841,1842,1842
394,511,515,516
395,430,443,442
396,971,985,998
397,39,38,39
398,72,104,117
399,449,449,455
400,879,881,881
401,721,720,723
402,577,576,572
403,606,650,676
404,556,553,552
405,1028,1035,1038
406,772,803,834
407,700,701,709
408,916,918,925
409,925,945,955
410,121,121,120
411,396,414,414
412,237,248,249
413,1195,1212,1214
416,65,65,65
417,569,569,568
418,859,859,859
419,952,952,953
420,834,853,874
421,360,411,462
422,494,495,502
423,703,705,717
424,563,561,563
425,419,424,424
426,554,553,553
428,502,511,528
430,170,255,282
431,680,681,688
432,883,888,902
433,323,323,323
434,743,846,903
435,221,229,236
436,604,603,603
437,819,952,1063
438,312,424,537
442,693,695,703
443,558,558,558
444,806,806,808
445,1020,1020,1019
446,481,482,499
447,806,827,843
448,420,439,443
449,758,763,768
450,1235,1282,1326
451,1086,1180,1250
452,519,606,602
453,403,401,401
454,543,540,541
455,650,650,650
456,102,100,94
457,366,366,365
458,392,394,394
459,895,895,895
460,988,1003,1015
462,693,744,762
463,408,408,406
464,1137,1182,1182
465,255,255,255
466,844,853,861
467,637,669,669
