id,y_2010,y_2012,y_2014,y_2015
2,496,1029,603,270
3,2172,4425,2787,1354
4,485,687,505,306
5,79,269,120,20
6,280,795,380,107
7,565,826,611,399
8,455,816,583,257
9,111,265,175,87
10,618,1419,750,286
11,890,1498,1052,539
12,235,715,304,73
13,448,1114,621,222
14,697,1496,816,259
15,821,1227,862,456
16,930,1893,1052,370
17,865,1563,1018,374
18,867,1655,1049,608
19,1425,2274,1548,785
20,907,1616,1009,413
21,238,739,375,107
22,130,374,179,45
23,197,525,287,93
24,190,375,230,116
25,991,1673,1124,526
26,892,1551,932,115
27,426,994,540,139
28,382,656,474,287
29,478,761,492,236
30,134,562,350,65
31,751,1087,777,439
32,88,180,113,37
33,109,340,120,29
34,317,785,418,121
35,338,799,544,47
36,771,1301,906,407
37,327,864,438,162
38,686,1241,772,320
39,625,1224,731,263
40,428,1078,579,156
41,356,696,371,155
42,845,1393,923,464
43,532,781,556,292
44,233,407,259,146
45,555,1320,792,219
46,388,910,455,143
47,228,512,322,120
48,327,667,354,42
49,525,1058,621,118
50,332,728,392,114
51,351,838,454,200
52,130,476,136,30
53,458,999,522,198
54,157,396,153,51
55,682,1103,734,377
56,202,374,223,92
57,113,347,180,61
58,229,462,239,99
59,431,866,483,162
60,113,700,249,19
61,199,436,224,74
62,34,1030,271,14
64,421,1234,542,124
65,126,486,184,26
66,248,642,287,77
67,51,177,102,15
68,500,1030,546,170
69,418,656,468,324
70,506,912,555,252
71,228,743,325,74
72,335,806,490,115
73,659,1233,749,186
74,305,616,356,130
75,411,874,517,157
76,531,1116,784,163
77,652,1754,895,157
78,394,830,478,147
79,33,174,46,9
80,241,694,272,58
81,320,552,349,116
82,385,858,493,148
83,234,405,231,31
84,137,236,106,14
85,386,891,418,132
86,109,467,223,48
87,276,500,315,141
88,217,549,282,75
89,357,625,370,123
90,245,507,285,134
91,474,922,527,186
92,202,696,352,74
93,96,341,116,16
94,304,598,348,124
95,270,567,309,102
96,528,1298,737,178
97,848,1581,878,271
98,471,1071,613,164
99,474,821,512,275
100,473,888,526,202
101,93,332,155,52
102,206,451,263,84
103,123,374,180,37
105,214,546,376,141
106,66,229,97,21
107,227,650,312,73
108,369,663,394,94
109,635,1126,792,272
110,483,842,532,138
111,389,944,600,170
112,325,637,405,47
113,723,1644,977,255
114,58,226,97,23
115,924,2111,1280,475
116,338,938,524,151
117,620,1516,854,193
118,426,679,476,175
119,290,510,314,107
120,282,664,343,84
121,346,834,416,124
122,,,,
123,973,1555,1065,569
124,373,891,482,137
125,558,1274,662,178
126,44,153,126,43
127,349,817,405,129
128,235,685,319,78
129,865,1381,967,410
130,576,937,600,61
131,362,826,473,128
132,135,274,158,71
133,299,574,361,174
134,163,363,205,64
135,132,378,176,39
136,512,998,611,165
137,252,602,320,77
138,96,245,133,47
139,344,742,406,120
140,652,1169,712,274
141,104,268,132,40
142,452,1062,529,182
143,620,923,632,389
144,243,695,327,60
145,279,622,344,67
146,416,774,492,196
147,442,914,497,155
148,775,1339,885,392
149,184,403,268,108
150,382,761,426,121
151,661,1509,848,338
152,162,326,184,57
153,837,1772,1066,395
154,667,1327,756,269
155,471,1025,584,146
156,604,1384,873,191
157,166,506,162,32
158,766,1732,939,263
159,148,395,189,41
160,675,1369,801,272
161,316,840,387,110
162,434,786,474,167
163,264,458,338,168
164,342,807,419,158
165,182,544,260,52
166,199,473,227,66
167,104,265,135,44
168,377,659,388,148
169,361,869,484,140
170,442,880,544,183
171,224,396,241,105
172,396,1091,556,153
173,162,412,241,76
174,367,644,342,92
175,735,1110,804,422
176,900,1590,985,395
177,813,1201,850,488
178,160,436,207,52
179,743,1075,778,451
180,214,443,252,89
181,923,1526,1032,468
182,217,447,269,98
183,144,287,168,60
184,385,843,508,238
185,157,540,205,33
186,455,919,545,160
187,293,518,316,122
