id,y_2011,y_2013
2,245,71
3,508,465
4,13,10
5,44,39
6,151,167
7,38,27
8,33,29
9,34,31
10,282,279
11,93,82
12,117,125
13,123,147
14,66,72
15,10,14
16,175,203
17,85,84
18,69,54
19,44,35
20,31,23
21,211,154
22,79,76
23,48,29
24,29,36
25,22,15
26,23,24
27,40,31
28,55,59
29,10,3
30,102,112
31,8,26
32,20,29
33,66,76
34,70,79
35,53,47
36,52,44
37,126,100
38,106,99
39,66,42
40,198,151
41,19,16
42,32,32
43,30,26
44,24,30
45,13,25
46,47,105
47,21,26
48,73,78
49,59,46
50,93,90
51,65,83
52,210,229
53,123,114
54,59,42
55,22,17
56,77,107
57,56,58
58,66,88
59,104,97
60,171,168
61,65,57
62,3,1
64,136,152
65,33,40
66,229,192
67,23,31
68,77,75
69,33,19
70,173,155
71,105,103
72,473,590
73,88,111
74,62,72
75,11,8
76,22,22
77,87,73
78,57,50
79,46,43
80,43,51
81,15,16
82,29,30
83,32,41
84,14,22
85,141,125
86,64,55
87,42,51
88,79,44
89,39,26
90,89,63
91,50,29
92,63,58
93,50,44
94,85,62
95,55,37
96,214,271
97,33,33
98,28,36
99,25,66
100,118,148
101,67,74
102,66,54
103,63,82
105,11,8
106,140,114
107,84,51
108,37,51
109,182,108
110,39,43
111,38,38
112,32,19
113,132,123
114,56,60
115,30,20
116,244,
117,86,78
118,10,12
119,90,91
120,93,105
121,126,61
122,,
123,101,136
124,686,737
125,157,167
126,27,23
127,94,78
128,136,121
129,20,10
130,34,28
131,16,23
132,16,15
133,17,17
134,38,35
135,90,81
136,23,27
137,105,59
138,114,74
139,72,78
140,159,149
141,126,132
142,259,239
143,9,8
144,,79
145,,71
146,65,66
147,94,69
148,10,13
149,9,11
150,37,52
151,29,19
152,18,11
153,77,67
154,42,39
155,50,50
156,79,76
157,259,215
158,153,155
159,43,51
160,152,108
161,59,90
162,73,75
163,79,65
164,210,261
165,118,59
166,73,71
167,57,37
168,57,41
169,8,11
170,14,26
171,65,45
172,56,48
173,53,58
174,81,61
175,21,22
176,16,11
177,10,8
178,125,131
179,16,19
180,32,63
181,45,43
182,73,80
183,32,17
184,28,21
185,74,69
186,100,118
187,11,7
188,13,14
189,6,15
190,95,63
191,38,40
192,84,99
193,27,52
194,24,26
195,31,36
196,112,87
197,45,49
198,27,11
199,166,181
200,45,33
201,14,16
202,56,89
203,11,14
204,58,59
205,3,6
206,9,12
207,109,101
208,16,22
209,34,65
210,24,44
211,55,24
212,134,113
213,40,58
215,14,13
216,8,17
217,7,12
218,50,38
219,264,223
220,,35
221,84,108
222,9,8
223,78,43
224,43,15
225,21,24
226,21,22
227,35,28
228,10,12
229,60,46
230,62,42
231,49,71
232,47,39
233,23,36
234,121,125
235,10,30
236,10,35
237,112,111
238,91,71
240,61,276
241,25,27
242,39,36
243,3,3
244,29,21
245,41,53
246,129,91
247,83,105
248,85,68
249,73,80
250,17,20
251,21,24
252,2,14
253,26,23
254,46,51
255,31,13
256,18,43
257,65,52
258,107,80
259,71,103
260,110,160
261,17,26
262,17,18
263,7,20
264,42,35
265,14,9
266,54,46
267,63,40
268,39,37
269,16,25
270,76,59
271,29,38
272,104,78
273,22,57
274,30,26
275,39,42
276,21,18
277,19,20
278,50,43
279,18,20
280,94,88
281,52,47
282,28,27
283,44,60
284,5,13
285,,
286,48,29
287,561,581
288,16,33
289,110,86
290,210,290
291,92,117
292,71,87
293,67,49
294,75,59
295,70,57
296,12,46
297,6,1
298,153,
299,56,106
300,175,
301,39,51
302,37,27
303,31,42
304,55,60
305,14,16
306,41,56
307,55,55
308,14,7
309,16,8
310,13,29
311,66,51
312,88,59
313,32,26
314,97,77
315,104,88
316,185,151
317,56,37
318,35,32
319,53,60
320,35,23
321,67,53
322,21,19
323,204,167
324,30,17
325,46,45
326,82,63
327,73,60
328,124,161
329,79,65
330,58,31
331,420,605
332,32,29
333,94,72
334,14,22
335,32,55
336,84,65
337,19,33
338,68,105
339,76,86
340,362,317
341,312,366
342,342,447
343,115,153
344,91,79
345,38,16
346,168,128
347,49,45
348,108,75
349,28,28
350,16,29
351,7,9
352,34,28
353,46,29
354,27,22
355,17,41
356,47,39
357,34,47
358,364,486
359,27,28
360,63,116
361,155,141
362,169,123
363,268,233
364,61,48
365,50,69
366,123,105
367,341,287
368,732,
369,123,130
370,221,207
371,498,454
372,100,84
373,18,33
374,172,167
375,18,14
376,108,65
377,47,62
378,150,130
379,24,37
380,32,22
381,107,164
382,127,141
383,150,115
384,179,182
385,273,236
386,132,105
387,416,362
388,115,114
389,239,228
390,54,71
391,12,26
392,142,123
393,211,245
394,58,63
395,51,118
396,,41
397,26,18
398,21,15
399,28,44
400,14,16
401,26,59
402,10,19
403,,21
404,133,66
405,114,20
406,,40
407,,33
408,,28
409,44,43
410,36,20
411,27,18
412,56,12
413,43,30
416,37,26
417,15,9
418,60,35
419,19,7
420,72,43
421,12,12
422,101,95
423,,34
424,37,15
425,,8
426,96,171
428,,54
430,101,
431,,30
432,19,54
433,12,6
434,35,28
435,,10
436,,35
437,62,126
438,,50
442,,49
443,6,
444,38,
445,43,28
446,13,12
447,40,32
448,146,72
449,60,23
450,54,50
451,,24
452,76,54
453,48,
454,,14
455,,13
456,5,8
457,2,2
458,39,18
459,16,53
460,70,129
462,19,43
463,37,78
464,56,110
465,14,24
466,54,76
467,29,39
468,,1
469,,7
470,51,28
471,,52
472,7,16
473,,35
474,60,52
475,,18
