id,y_2011,y_2013,y_2015
2,218,219,206
3,4245,4513,4330
4,60,60,58
5,31,170,172
6,714,749,701
7,155,155,156
8,217,331,331
9,304,304,301
10,1273,1270,1269
11,710,723,567
12,0,1257,1257
13,416,415,432
14,1012,1012,1011
15,0,0,0
16,1288,1281,1137
17,408,416,416
18,1309,1401,1412
19,618,618,618
20,1083,1083,1083
21,479,525,529
22,0,0,0
23,0,0,0
24,0,0,0
25,296,296,296
26,0,0,0
27,673,674,674
28,512,513,343
29,0,0,0
30,6,7,152
31,30,30,27
32,220,220,220
33,587,587,587
34,258,280,288
35,0,0,0
36,223,223,393
37,38,35,34
38,123,271,158
39,0,0,0
40,789,841,841
41,329,357,357
42,46,46,46
43,395,403,403
44,2,2,2
45,0,0,0
46,334,334,334
47,640,640,640
48,0,0,0
49,0,0,0
50,674,674,754
51,0,0,0
52,211,208,207
53,340,358,502
54,4,5,5
55,40,41,41
56,302,302,348
57,0,0,0
58,414,414,432
59,532,532,678
60,638,745,744
61,38,38,38
62,0,0,0
64,603,603,603
65,0,0,0
66,654,661,751
67,0,0,0
68,0,729,729
69,520,520,400
70,345,346,344
71,853,853,854
72,164,444,443
73,19,19,19
74,511,511,512
75,582,650,706
76,3,3,4
77,1031,1040,1220
78,0,374,373
79,679,679,518
80,0,0,0
81,0,253,253
82,322,322,322
83,0,0,0
84,46,46,45
85,290,288,287
86,754,658,682
87,460,453,452
88,0,0,0
89,228,228,228
90,558,559,559
91,0,0,0
92,909,1058,1330
93,620,620,620
94,25,70,93
95,414,414,414
96,456,531,793
97,66,66,66
98,1,1,10
99,0,0,0
100,175,163,163
101,0,0,0
102,77,77,77
103,0,0,0
105,35,38,38
106,714,714,714
107,11,416,416
108,0,0,0
109,364,385,393
110,251,251,250
111,0,0,0
112,0,0,0
113,0,0,0
114,0,0,0
115,509,212,212
116,905,911,907
117,0,318,318
118,0,0,0
119,118,117,117
120,0,0,0
121,1,1,1
122,,,
123,14,14,14
124,828,828,636
125,0,0,0
126,0,0,0
127,578,267,267
128,80,80,80
129,229,228,236
130,0,0,0
131,8,123,135
132,0,0,0
133,172,174,174
134,449,449,449
135,554,555,555
136,25,25,26
137,9,9,7
138,0,0,0
139,115,114,125
140,226,223,305
141,0,0,334
142,533,1299,1299
143,60,61,61
144,468,473,498
145,34,34,35
146,340,407,407
147,207,253,261
148,482,483,483
149,161,162,162
150,55,55,55
151,0,0,0
152,0,0,0
153,554,554,234
154,539,539,549
155,31,30,30
156,0,0,429
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,301
163,539,540,544
164,1394,1385,1315
165,770,768,768
166,47,0,350
167,0,0,0
168,101,101,101
169,11,11,11
170,215,215,215
171,328,328,323
172,369,412,427
173,0,0,60
174,164,164,164
175,0,0,0
176,326,326,326
177,184,184,184
178,0,0,152
179,157,158,210
180,21,22,22
181,548,548,572
182,0,0,0
183,0,0,61
184,379,280,587
185,0,1368,1366
186,278,279,279
187,251,251,312
188,510,509,509
189,400,400,400
190,0,0,0
191,517,516,514
192,0,0,0
193,368,366,314
194,42,41,231
195,0,0,0
196,303,300,300
197,3,3,3
198,0,0,0
199,0,0,0
200,0,0,0
201,285,283,283
202,32,32,32
203,0,0,0
204,613,614,614
205,0,0,0
206,280,280,400
207,0,0,0
208,0,0,0
209,123,123,123
210,1266,1266,1263
211,0,0,0
212,265,265,265
213,197,197,197
215,0,0,0
216,205,206,206
217,0,0,0
218,364,364,364
219,65,89,92
220,301,336,335
221,642,642,642
222,0,0,0
223,319,373,373
224,158,158,158
225,0,0,0
226,49,48,48
227,0,0,0
228,0,0,0
229,64,62,63
230,0,0,0
231,258,274,640
232,257,257,415
233,0,0,0
234,0,0,0
235,193,15,263
236,102,101,102
237,0,0,0
238,407,408,408
240,888,889,888
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,669,668,668
247,454,361,360
248,602,602,602
249,531,531,531
250,178,178,178
251,74,75,75
252,50,49,31
253,284,285,285
254,297,296,295
255,837,839,839
256,0,0,0
257,849,1021,1058
258,74,73,73
259,559,559,557
260,104,104,103
261,9,9,9
262,208,208,208
263,222,229,228
264,825,833,838
265,130,130,130
266,269,268,266
267,0,0,0
268,243,243,281
269,623,624,547
270,598,598,598
271,19,90,90
272,320,320,320
273,0,0,0
274,554,266,266
275,400,400,400
276,0,0,0
277,0,0,0
278,354,375,300
279,495,587,586
280,0,0,0
281,0,481,481
282,0,0,0
283,322,321,319
284,2,2,0
285,0,0,0
286,0,0,0
287,1177,1232,1232
288,225,225,240
289,108,108,108
290,16,17,17
291,0,0,0
292,0,0,87
293,0,0,0
294,0,0,0
295,0,0,0
296,10,10,7
297,128,128,128
298,799,798,798
299,383,383,382
300,573,576,576
301,0,0,0
302,27,294,294
303,757,770,770
304,0,0,0
305,164,164,164
306,0,0,0
307,574,573,569
308,338,338,338
309,0,0,0
310,552,551,551
311,6,6,6
312,529,530,529
313,0,0,0
314,110,110,110
315,320,395,396
316,1180,1180,1188
317,0,0,0
318,190,189,189
319,71,143,143
320,282,281,316
321,0,0,0
322,0,0,0
323,380,257,257
324,17,16,9
325,469,333,555
326,0,0,0
327,296,296,296
328,187,187,187
329,225,225,223
330,0,0,0
331,243,243,243
332,0,0,0
333,5,5,166
334,0,0,0
335,424,434,434
336,710,789,789
337,0,0,0
338,870,870,1151
339,889,954,1099
340,3911,3959,4003
341,806,807,807
342,357,357,424
343,449,456,454
344,196,192,186
345,189,189,189
346,0,0,0
347,0,0,0
348,288,288,288
349,596,595,595
350,36,37,37
351,201,202,203
352,0,0,0
353,125,125,127
354,508,509,509
355,0,0,0
356,1185,1186,1196
357,476,477,519
358,840,839,839
359,0,0,0
360,0,0,0
361,133,133,0
362,0,0,0
363,0,0,0
364,615,616,626
365,570,745,746
366,583,442,459
367,1515,1669,2380
368,916,969,915
369,0,0,0
370,1085,1076,1217
371,261,261,261
372,418,425,867
373,304,306,306
374,581,572,575
375,323,321,322
376,171,178,299
377,63,62,62
378,1364,1529,1560
379,466,478,487
380,117,117,117
381,823,823,269
382,0,0,0
383,770,1242,1242
384,932,1105,1273
385,6,6,519
386,263,263,262
387,536,536,425
388,324,308,462
389,627,627,627
390,739,737,729
391,0,0,0
392,1085,1125,1146
393,961,960,960
394,134,130,179
395,187,202,593
396,0,0,0
397,917,917,979
398,0,0,0
399,845,845,533
400,0,0,0
401,72,72,233
402,11,12,12
403,10,89,99
404,548,551,550
405,7,7,7
406,117,130,128
407,105,168,168
408,0,425,431
409,297,301,308
410,0,0,0
411,0,0,0
412,3,3,4
413,3,3,3
416,893,893,893
417,325,325,325
418,522,521,349
419,0,0,0
420,581,582,582
421,0,0,0
422,10,9,9
423,14,14,14
424,357,356,355
425,0,0,0
426,559,558,559
428,0,0,0
430,0,0,0
431,0,1,1
432,0,0,0
433,0,0,0
434,0,0,142
435,14,13,12
436,266,268,268
437,0,14,14
438,136,308,372
442,364,364,328
443,0,0,0
444,0,0,0
445,25,25,25
446,0,0,0
447,0,0,0
448,587,586,728
449,176,180,180
450,0,0,0
451,3,3,2
452,131,136,135
453,111,99,99
454,36,51,56
455,145,145,145
456,164,163,158
457,0,0,0
458,63,62,62
459,124,124,124
460,270,270,65
462,5,5,4
463,328,328,128
464,201,200,200
465,0,0,0
466,70,70,70
467,417,427,427
468,29,29,31
469,0,0,0
470,66,69,69
471,598,604,601
472,55,56,56
473,566,571,687
474,552,552,552
475,260,272,225
