id,y_2014
2,6
3,8
4,17
5,5
6,8
7,19
8,12
9,12
10,5
11,9
12,2
13,4
14,9
15,23
16,11
17,9
18,8
19,8
20,13
21,2
22,5
23,3
24,10
25,5
26,13
27,12
28,17
29,13
30,0
31,9
32,13
33,1
34,21
35,13
36,7
37,4
38,14
39,11
40,6
41,13
42,4
43,10
44,5
45,10
46,5
47,1
48,9
49,16
50,6
51,5
52,1
53,3
54,18
55,11
56,14
57,5
58,10
59,5
60,0
61,15
62,
64,5
65,0
66,3
67,4
68,8
69,12
70,10
71,1
72,14
73,4
74,9
75,19
76,15
77,3
78,9
79,1
80,3
81,20
82,14
83,14
84,15
85,5
86,0
87,6
88,7
89,18
90,0
91,8
92,2
93,1
94,14
95,6
96,7
97,7
98,24
99,13
100,6
101,2
102,7
103,9
105,13
106,1
107,1
108,17
109,10
110,14
111,9
112,15
113,12
114,0
115,11
116,3
117,6
118,17
119,19
120,4
121,9
122,
123,9
124,8
125,9
126,6
127,3
128,3
129,10
130,10
131,15
132,12
133,10
134,18
135,2
136,17
137,24
138,12
139,10
140,3
141,9
142,3
143,14
144,3
145,7
146,16
147,8
148,8
149,19
150,12
151,10
152,24
153,7
154,7
155,3
156,12
157,5
158,7
159,8
160,6
161,2
162,12
163,5
164,4
165,2
166,14
167,2
168,12
169,15
170,11
171,7
172,4
173,10
174,21
175,10
176,12
177,11
178,1
179,11
180,22
181,5
182,18
183,14
184,5
185,0
186,5
187,33
188,12
189,5
190,25
191,11
192,6
193,15
194,3
195,6
196,11
197,5
198,11
199,2
200,1
201,6
202,5
203,19
204,13
205,14
206,8
207,0
208,11
209,12
210,5
211,16
212,9
213,9
215,27
216,16
217,20
218,9
219,1
220,10
221,6
222,10
223,22
224,6
225,13
226,14
227,14
228,29
229,18
230,1
231,16
232,17
233,1
234,5
235,9
236,8
237,9
238,10
240,4
241,10
242,24
243,65
244,5
245,10
246,8
247,1
248,0
249,1
250,15
251,15
252,22
253,4
254,8
255,12
256,10
257,8
258,11
259,12
260,9
261,11
262,7
263,6
264,9
265,16
266,3
267,10
268,10
269,4
270,0
271,16
272,0
273,17
274,1
275,9
276,12
277,14
278,3
279,2
280,13
281,14
282,21
283,9
284,26
285,
286,26
287,0
288,7
289,5
290,23
291,2
292,4
293,11
294,6
295,5
296,8
297,31
298,2
299,11
300,4
301,18
302,4
303,3
304,1
305,18
306,1
307,10
308,15
309,16
310,12
311,8
312,12
313,19
314,6
315,10
316,3
317,11
318,10
319,10
320,16
321,10
322,15
323,9
324,16
325,9
326,6
327,8
328,20
329,18
330,19
331,6
332,12
333,14
334,1
335,11
336,8
337,19
338,0
339,4
340,7
341,3
342,6
343,9
344,7
345,19
346,8
347,10
348,18
349,4
350,11
351,13
352,4
353,12
354,2
355,6
356,13
357,11
358,10
359,17
360,14
361,8
362,9
363,7
364,11
365,11
366,9
367,6
368,11
369,10
370,1
371,9
372,8
373,15
374,8
375,17
376,11
377,17
378,12
379,12
380,13
381,7
382,7
383,7
384,8
385,7
386,6
387,11
388,7
389,5
390,5
391,20
392,13
393,10
394,5
395,11
396,5
397,2
398,26
399,6
400,9
401,7
402,14
403,16
404,9
405,8
406,14
407,12
408,12
409,13
410,11
411,10
412,24
413,11
416,3
417,9
418,6
419,13
420,6
421,17
422,13
423,13
424,11
425,18
426,7
428,20
430,4
431,18
432,5
433,19
434,13
435,28
436,17
437,15
438,23
442,10
443,17
444,9
445,8
446,12
447,12
448,4
449,15
450,12
451,11
452,14
453,10
454,18
455,10
456,4
457,15
458,25
459,16
460,8
462,11
463,6
464,12
465,10
466,10
467,11
468,50
469,16
470,14
471,6
472,16
473,10
474,9
475,15
