id,y_2000,y_2010,y_2013,y_2015
245,1254,1287,1409,1428
246,1790,2084,2351,2382
247,532,1002,1126,1144
248,1295,1601,1783,1806
249,1867,1262,1637,1665
250,754,1632,1714,1719
251,547,1489,1686,1815
252,989,935,1042,1041
253,2074,2061,2050,2052
254,112,495,546,542
255,2197,2702,2895,2895
256,912,2182,2790,3045
257,114,2843,3218,3606
258,2322,2907,2903,3064
259,1372,2431,2478,2492
260,2973,3514,3723,3744
261,2417,2224,2348,2348
262,3116,3019,3216,3216
263,2319,2349,2575,2636
264,1923,1845,1996,2085
265,1368,1514,1495,1496
266,1210,2673,2870,2870
267,1007,4044,4400,4586
268,1565,1735,1757,1788
269,1712,2628,2774,2791
270,1121,1321,1368,1387
271,1269,1163,1168,1207
272,871,1388,1450,1450
273,158,1657,1790,1873
274,0,971,1039,1052
275,2219,2047,2111,2118
276,1247,1871,1971,1971
277,584,1329,1526,1802
278,964,1222,1600,1602
279,531,1430,1505,1505
280,1174,1899,1253,1276
281,867,984,1067,1067
282,575,1345,1404,1452
283,1825,2530,2617,2656
284,538,964,968,960
285,3,1,15,16
286,770,698,191,189
287,1491,2590,2295,2401
288,2291,2099,2216,2250
289,944,3435,3655,3664
290,536,539,532,983
291,1917,1807,2649,2743
292,897,1086,1171,1136
293,943,727,844,822
294,1062,909,992,1004
295,1495,1328,1427,1422
296,492,1248,1356,1570
297,474,453,441,450
298,1241,1440,1511,1510
299,1787,2541,3012,3076
300,955,1116,1086,1085
301,1629,1910,2113,2249
302,2453,2909,2944,2994
303,1660,1825,1785,1804
304,1399,564,1210,1236
305,352,800,882,896
306,1526,1335,981,1334
307,2590,2864,2948,2972
308,772,942,1152,1267
309,687,1586,1732,1782
310,1113,2372,2209,2219
311,1421,1153,1243,1217
312,1577,1405,1748,1776
313,1178,1634,1668,1668
314,2553,2422,2645,2651
315,1256,546,611,741
316,3259,3793,4301,4264
317,786,768,784,798
318,1698,1612,1661,1660
319,2944,2989,3095,3305
320,884,945,1077,1067
321,1220,1121,1149,1186
322,1063,1217,1147,1209
323,2356,2518,2452,2602
324,1535,1635,1658,1661
325,2421,2565,2688,2756
326,1061,935,938,959
327,1689,1658,1685,1708
328,909,1043,1093,1099
329,969,1895,2057,2063
330,896,1988,2117,2149
331,452,725,1607,1617
332,638,1368,1630,1769
333,2600,2813,2883,2959
334,0,725,738,742
335,552,2951,3141,3324
336,1160,3350,4612,4896
337,407,1837,1934,1939
338,917,1141,1739,2216
339,76,666,1218,1575
340,2345,5621,6544,6789
341,2037,4182,4062,4355
342,1,443,523,631
343,1770,1290,1728,1618
344,882,1317,1486,1640
345,635,872,927,933
346,2474,2514,2811,2850
347,862,590,660,864
348,2335,3083,3170,3200
349,1113,1928,2002,2030
350,1445,1474,1559,1581
351,942,1010,1093,1201
352,1924,2379,2499,2501
353,2224,2405,2552,2610
354,1028,1937,1791,1791
355,1005,1894,2119,2119
356,1919,4416,4806,4825
357,2375,2139,2583,2687
358,2495,3051,3173,3203
359,2014,2129,2245,2252
360,2572,3956,4230,4397
361,2101,994,1124,1140
362,2915,2875,3089,3184
363,2628,2340,2912,2967
