id,y_2011,y_2013,y_2015
2,1927,1960,1836
3,23640,23436,23499
4,28,30,32
5,936,901,935
6,3290,3243,3450
7,700,770,840
8,231,217,231
9,1178,1216,1254
10,2709,2790,2914
11,2128,2301,2379
12,243,261,279
13,2074,2196,2356
14,128,171,189
15,140,144,152
16,1470,1404,1560
17,672,714,756
18,252,312,338
19,210,220,230
20,14,18,22
21,8010,8004,8256
22,4814,4524,4774
23,120,132,144
24,874,833,735
25,114,126,138
26,196,192,185
27,81,87,92
28,93,99,105
29,10,12,14
30,6000,6350,6448
31,117,62,66
32,180,198,216
33,112,152,168
34,217,231,245
35,1591,1680,1640
36,667,720,775
37,2016,2080,2040
38,1900,2079,2438
39,135,150,155
40,125,135,145
41,40,44,48
42,70,74,78
43,57,63,69
44,114,126,138
45,42,46,58
46,119,133,147
47,240,224,240
48,162,174,186
49,387,405,423
50,544,540,570
51,2640,2736,2832
52,2880,2886,2952
53,750,750,858
54,504,546,588
55,594,648,702
56,133,147,168
57,448,396,315
58,693,735,777
59,612,648,646
60,255,285,300
61,96,34,38
62,,,
64,300,504,483
65,49,64,88
66,697,756,800
67,84,96,112
68,2046,2208,2400
69,64,64,80
70,630,666,702
71,288,304,320
72,266,369,462
73,1080,1189,1260
74,108,88,62
75,69,75,46
76,112,128,144
77,228,280,315
78,602,720,810
79,144,156,125
80,56,64,72
81,3,5,24
82,81,110,130
83,188,200,208
84,288,369,387
85,960,992,1024
86,420,444,468
87,680,714,810
88,2808,2754,2695
89,48,52,56
90,770,814,858
91,10,12,14
92,330,408,468
93,792,864,925
94,814,888,962
95,290,360,420
96,232,290,372
97,78,87,90
98,198,200,210
99,57,59,61
100,2064,2175,2349
101,196,205,215
102,180,246,258
103,248,231,145
105,33,35,37
106,1365,1558,1634
107,51,57,63
108,506,552,575
109,532,588,588
110,294,322,350
111,324,360,396
112,256,264,272
113,837,891,952
114,875,945,1080
115,150,196,261
116,8584,9176,9504
117,240,264,288
118,22,26,30
119,512,544,576
120,612,648,684
121,644,690,690
122,782,720,780
123,672,754,750
124,3034,3192,3237
125,1189,1271,1353
126,156,164,172
127,720,558,561
128,817,855,846
129,,,
130,156,168,180
131,,,
132,780,810,770
133,,,
134,88,96,104
135,544,578,612
136,190,210,222
137,2030,2183,2379
138,2310,2450,2484
139,924,945,980
140,744,800,832
141,4387,4515,4725
142,546,598,650
143,48,56,64
144,340,360,380
145,112,126,140
146,80,99,121
147,286,308,330
148,100,108,100
149,90,108,126
150,204,216,217
151,112,126,140
152,6,8,10
153,230,276,312
154,144,168,221
155,288,306,324
156,220,242,230
157,7550,7800,7738
158,1240,1320,1462
159,704,660,690
160,1364,1452,1472
161,140,150,160
162,825,864,912
163,2706,2838,2880
164,2345,2516,2613
165,325,351,377
166,144,161,175
167,168,184,200
168,66,70,74
169,9,11,13
170,24,32,40
171,209,260,300
172,209,252,294
173,336,352,368
174,816,936,1040
