id,y_2011,y_2014,y_2015
2,223,204,205
3,2540,2565,3118
4,85,52,52
5,116,45,45
6,671,550,547
7,180,198,199
8,108,127,135
9,299,246,243
10,1096,1245,1245
11,689,675,675
12,0,0,0
13,0,0,0
14,969,1012,1011
15,0,0,0
16,73,409,409
17,0,472,472
18,8,497,497
19,510,607,607
20,1077,1009,1009
21,483,0,0
22,85,0,0
23,0,0,0
24,0,0,0
25,230,296,296
26,146,136,136
27,659,674,674
28,273,343,343
29,0,0,0
30,0,0,146
31,0,162,160
32,220,220,220
33,390,587,391
34,227,253,257
35,0,0,0
36,188,223,393
37,0,100,99
38,289,271,271
39,309,111,111
40,730,762,762
41,95,382,334
42,27,46,46
43,376,403,403
44,0,2,2
45,0,0,0
46,865,925,925
47,631,640,640
48,0,111,109
49,0,0,0
50,744,783,784
51,0,0,0
52,374,686,349
53,0,295,295
54,39,5,5
55,83,30,30
56,305,332,337
57,572,634,634
58,133,398,398
59,44,238,238
60,0,0,0
61,0,3,3
62,0,0,0
64,704,723,816
65,0,0,0
66,1256,1263,1353
67,0,0,0
68,524,547,548
69,591,600,481
70,229,357,355
71,544,536,537
72,234,550,549
73,52,67,67
74,508,512,512
75,620,652,708
76,15,4,4
77,994,1146,1220
78,265,265,264
79,0,518,518
80,0,0,0
81,0,11,11
82,368,322,322
83,0,0,0
84,0,0,0
85,248,278,277
86,0,0,0
87,0,36,36
88,0,0,0
89,329,303,303
90,0,51,51
91,0,0,0
92,909,1032,1206
93,620,620,620
94,0,124,124
95,413,420,420
96,252,504,769
97,168,66,66
98,9,9,9
99,182,200,200
100,247,285,285
101,0,0,0
102,0,268,269
103,0,0,0
105,0,0,0
106,720,722,722
107,0,416,416
108,0,0,0
109,328,385,393
110,251,251,250
111,0,0,0
112,0,0,0
113,0,0,0
114,0,0,0
115,476,212,212
116,833,800,798
117,318,318,318
118,0,0,0
119,111,127,127
120,0,0,0
121,30,1,1
122,,,
123,14,14,14
124,744,828,828
125,0,0,0
126,1,0,0
127,661,650,650
128,39,80,80
129,99,200,200
130,0,0,0
131,0,123,135
132,246,247,249
133,498,498,577
134,155,168,168
135,0,0,0
136,74,25,26
137,0,0,0
138,0,0,0
139,95,90,90
140,217,143,144
141,0,0,0
142,190,533,533
143,77,56,56
144,498,473,498
145,31,51,51
146,343,407,407
147,3,192,199
148,507,465,465
149,205,70,151
150,0,0,70
151,0,0,0
152,0,0,0
153,487,553,553
154,506,535,535
155,26,53,53
156,313,443,467
157,450,317,214
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,223,144,142
163,426,503,507
164,1382,1623,1538
165,734,756,756
166,438,536,536
167,0,260,260
168,0,91,91
169,28,0,0
170,82,215,215
171,329,275,270
172,137,94,496
173,26,0,0
174,0,0,0
175,0,0,0
176,304,175,175
177,196,184,184
178,0,0,0
179,158,92,92
180,0,0,0
181,558,566,565
182,0,0,0
183,52,52,52
184,238,273,273
185,0,0,0
186,300,325,323
187,9,312,312
188,49,477,477
189,400,400,400
190,0,0,0
191,342,435,433
192,191,224,247
193,346,293,293
194,43,41,41
195,0,0,0
196,409,413,414
197,8,14,14
198,0,0,0
199,456,500,542
200,0,0,0
201,281,280,280
202,329,287,287
203,0,0,0
204,576,614,614
205,14,32,32
206,414,414,414
207,509,0,0
208,1,4,5
209,95,101,101
210,264,900,897
211,0,0,0
212,255,261,261
213,0,260,260
215,0,0,0
216,206,211,211
217,0,0,0
218,401,273,454
219,63,86,89
220,248,246,246
221,284,642,642
222,0,0,0
223,0,0,0
224,107,196,196
225,0,0,0
226,118,77,77
227,0,0,0
228,0,0,0
229,29,49,49
230,0,0,0
231,247,274,640
232,354,464,464
233,451,673,673
234,0,0,0
235,15,0,0
236,121,101,101
237,0,0,0
238,288,269,475
240,215,719,723
241,0,0,0
242,0,0,0
243,0,0,0
244,235,0,0
245,0,0,0
246,0,209,209
247,400,454,453
248,0,0,0
249,0,0,0
250,225,178,178
251,120,75,75
252,24,49,50
253,167,285,285
254,309,295,295
255,810,839,839
256,0,0,0
257,735,1025,1058
258,237,239,237
259,2,8,454
260,104,111,110
261,37,59,59
262,220,183,183
263,213,227,228
264,454,435,435
265,131,130,130
266,292,326,325
267,0,0,0
268,108,302,302
269,1109,1061,1068
270,0,598,598
271,0,0,0
272,0,320,320
273,4,4,4
274,554,266,266
275,131,378,378
276,0,0,0
277,0,0,0
278,841,375,375
279,752,587,587
280,0,0,0
281,460,481,481
282,0,0,0
283,0,0,314
284,2,2,0
285,0,0,0
286,0,0,0
287,1164,1131,1131
288,193,514,529
289,250,108,108
290,3,220,219
291,0,0,0
292,0,0,0
293,143,203,203
294,118,0,0
295,16,83,83
296,0,6,6
297,58,67,67
298,799,798,798
299,0,0,0
300,566,576,576
301,0,0,0
302,705,625,625
303,806,757,757
304,0,0,0
305,0,0,164
306,0,0,0
307,13,288,288
308,206,128,128
309,0,0,0
310,446,537,537
311,41,0,0
312,431,403,402
313,0,0,0
314,0,0,0
315,143,213,214
316,990,1167,1167
317,0,0,0
318,155,188,188
319,73,153,153
320,243,344,329
321,0,0,0
322,0,0,0
323,373,265,265
324,0,4,4
325,688,647,647
326,0,0,0
327,243,238,238
328,232,253,253
329,42,42,42
330,1,0,0
331,17,17,17
332,0,0,0
333,174,0,0
334,0,0,0
335,355,434,434
336,0,0,0
337,0,0,0
338,0,0,1151
339,0,0,0
340,3841,3900,3944
341,1236,276,276
342,64,7,7
343,496,515,529
344,538,544,555
345,0,0,0
346,0,0,0
347,0,0,0
348,1,0,0
349,616,592,592
350,0,0,0
351,170,202,203
352,147,188,189
353,123,161,163
354,495,505,505
355,0,0,0
356,1004,1102,1102
357,510,684,726
358,856,866,866
359,0,0,0
360,211,263,263
361,207,174,174
362,0,0,0
363,388,462,461
364,601,628,639
365,341,719,720
366,170,31,31
367,456,1143,1130
368,581,977,977
369,472,195,155
370,0,724,713
371,337,121,120
372,902,941,948
373,230,317,318
374,739,559,562
