id,y_2011,y_2014,y_2015
2,0.0193,0.0193,0.0193
3,0.0612,0.0612,0.046
4,0.0158,0.0158,0.0158
5,0.0026,0.0026,0.0026
6,,,
7,0.0112,0.0112,0.011
8,0.0456,0.0456,0.03
9,,,
10,,,
11,0.0469,0.0469,0.046
12,0.0127,0.0127,0.0127
13,,,
14,0.0204,0.0204,0.02
15,0.018,0.018,0.0179
16,0.0215,0.0215,0.0212
17,0.0059,0.0059,0.0059
18,0.0261,0.0261,0.0422
19,0.0461,0.0461,0.0401
20,0.0134,0.0134,0.0133
21,0.0459,0.0459,0.0448
22,0.0328,0.0328,0.0326
23,0.0171,0.0171,0.017
24,,,
25,0.0269,0.0269,0.0268
26,0.0271,0.0271,0.0269
27,0.0177,0.0177,0.0177
28,,,0.0106
29,0.0603,0.0603,0.0599
30,0.0108,0.0108,0.0108
31,0.0186,0.0186,0.0184
32,,,
33,,,
34,0.04,0.04,0.0395
35,0.0233,0.0233,0.0232
36,0.0428,0.0428,0.0419
37,0.0144,0.0144,0.0142
38,0.0361,0.0361,0.0355
39,0.0182,0.0182,0.018
40,0.0205,0.0205,0.0202
41,0.0279,0.0279,0.0279
42,0.0254,0.0254,0.0253
43,0.0347,0.0347,0.0345
44,,,
45,0.021,0.021,0.0204
46,,,
47,0.011,0.011,0.011
48,0.0312,0.0312,0.0309
49,0.0261,0.0261,0.0259
50,0.0237,0.0237,0.0237
51,0.011,0.011,0.0109
52,,,
53,0.0164,0.0164,0.0163
54,0.0336,0.0336,0.0334
55,0.0156,0.0156,0.0156
56,0.0149,0.0149,0.0147
57,,,
58,0.0196,0.0196,0.0195
59,,,
60,0.0301,0.0301,0.0295
61,0.0071,0.0071,0.0062
62,,,
64,,,
65,0.0193,0.0193,0.0191
66,0.0191,0.0191,0.019
67,,,
68,0.0201,0.0201,0.02
69,0.0127,0.0127,0.0026
70,0.0235,0.0235,0.023
71,0.018,0.018,0.018
72,0.051,0.051,0.0501
73,0.0968,0.0968,0.0955
74,,,
75,0.0083,0.0083,0.0083
76,0.0017,0.0017,0.0017
77,0.0018,0.0018,0.0018
78,0.0691,0.0691,0.0675
79,0.008,0.008,0.008
80,0.0271,0.0271,0.0268
81,0.0013,0.0013,0.0013
82,0.0081,0.0081,0.0079
83,0.0251,0.0251,0.025
84,0.0844,0.0844,0.0832
85,0.009,0.009,0.009
86,0.0103,0.0103,0.01
87,,,
88,0.0449,0.0449,0.0439
89,0.0106,0.0106,0.0106
90,,,
91,0.022,0.022,0.0219
92,,,
93,0.0604,0.0604,0.0594
94,0.0239,0.0239,0.0238
95,,,
96,0.0287,0.0287,0.0286
97,0.0622,0.0622,0.0612
98,0.0264,0.0264,0.0263
99,,,
100,,,
101,,,
102,,,
103,,,
105,0.0191,0.0191,0.0132
106,,,
107,0.0126,0.0126,0.0121
108,0.0214,0.0214,0.0213
109,,,0.127
110,,,0.074
111,,,
112,0.0799,0.0799,0.0787
113,0.0227,0.0227,0.0224
114,0.0234,0.0234,0.0234
115,0.0559,0.0559,0.0554
116,0.1766,0.1766,0.174
117,0.013,0.013,0.0128
118,0.0033,0.0033,0.0033
119,0.057,0.057,0.0564
120,0.0097,0.0097,0.0093
121,,,
122,0.038,0.038,0.0377
123,0.0354,0.0354,0.0345
124,0.006,0.006,0.006
125,,,
126,0.0133,0.0133,0.0131
127,0.0084,0.0084,0.0083
128,0.0114,0.0114,0.0112
129,0.0306,0.0306,0.0304
130,0.0118,0.0118,0.0118
131,0.0116,0.0116,0.0115
132,0.0269,0.0269,0.0257
133,0.0417,0.0417,0.0411
134,0.0202,0.0202,0.0202
135,0.0071,0.0071,0.0071
136,0.0157,0.0157,0.0157
137,0.0212,0.0212,0.0211
138,0.019,0.019,0.019
139,0.0238,0.0238,0.0236
140,0.0367,0.0367,0.0355
141,0.0294,0.0294,0.0294
142,0.0305,0.0305,0.0304
143,,,
144,0.0161,0.0161,0.016
145,0.0198,0.0198,0.0195
146,0.0422,0.0422,0.0415
147,0.0216,0.0216,0.0214
148,0.0109,0.0109,0.0107
149,,,
150,0.0212,0.0212,0.0211
151,,,
152,0.0568,0.0568,0.056
153,0.0387,0.0387,0.0384
154,,,
155,0.0538,0.0538,0.0534
156,0.0255,0.0255,0.0254
157,0.0026,0.0026,0.0026
158,0.0413,0.0413,0.0404
159,0.0272,0.0272,0.0268
160,0.0289,0.0289,0.0285
161,0.0201,0.0201,0.0201
162,,,
163,,,
164,0.0114,0.0114,0.0114
165,,,
166,,,
167,,,
168,,,
169,0.012,0.012,0.012
170,,,
171,,,
172,0.0168,0.0168,0.0168
173,,,
174,0.0801,0.0801,0.0797
175,0.0128,0.0128,0.0128
176,0.013,0.013,0.013
177,0.0441,0.0441,0.044
178,0.0647,0.0647,0.0634
179,0.0181,0.0181,0.0169
180,0.0012,0.0012,0.0012
181,0.0522,0.0522,0.0519
182,,,
183,,,
184,0.0118,0.0118,0.0116
185,,,
186,0.0726,0.0726,0.067
187,,,
188,,,
189,0.002,0.002,0.002
190,,,
191,0.0331,0.0331,0.0327
192,0.032,0.032,0.032
193,0.0109,0.0109,0.029
194,0.0357,0.0357,0.0356
195,0.0177,0.0177,0.0177
196,0.0548,0.0548,0.0544
197,0.0152,0.0152,0.0152
198,0.0437,0.0437,0.0319
199,,,
200,0.007,0.007,0.0068
201,0.0795,0.0795,0.0512
202,0.0196,0.0196,0.0194
203,0.0153,0.0153,0.0153
204,0.0098,0.0098,0.0098
205,0.0024,0.0024,0.0024
206,,,
207,0.0222,0.0222,0.0221
208,0.0112,0.0112,0.0112
209,0.0407,0.0407,0.04
210,0.0152,0.0152,0.0152
211,0.0419,0.0419,0.0418
212,0.0205,0.0205,0.0203
213,,,
215,0.0095,0.0095,0.0094
216,,,
217,0.0202,0.0202,0.0201
218,0.045,0.045,0.0448
219,0.0702,0.0702,0.0679
220,0.0031,0.0031,0.0029
221,0.0288,0.0288,0.0279
222,0.0074,0.0074,0.0074
223,0.0339,0.0339,0.0333
224,0.062,0.062,0.0431
225,0.0183,0.0183,0.0183
226,0.0044,0.0044,0.0044
227,0.0267,0.0267,0.0265
228,0.0114,0.0114,0.0114
229,0.0267,0.0267,0.0265
230,0.0052,0.0052,0.0052
231,0.0466,0.0466,0.0463
232,,,
233,0.0599,0.0599,0.0578
234,0.0155,0.0155,0.0153
235,0.0245,0.0245,0.0245
236,0.0362,0.0362,0.0361
237,0.0212,0.0212,0.0211
238,,,
240,0.0185,0.0185,0.0184
241,0.0696,0.0696,0.0392
242,0.0246,0.0246,0.0242
243,0.0244,0.0244,0.024
244,0.0446,0.0446,0.0439
245,,,
246,,,
247,,,
248,0.0116,0.0116,0.0115
249,,,
250,0.0053,0.0053,0.0051
251,0.0342,0.0342,0.0336
252,0.0195,0.0195,0.0192
253,0.0227,0.0227,0.0225
254,0.052,0.052,0.0495
255,,,
256,,,
257,0.0215,0.0215,0.0214
258,0.018,0.018,0.0179
259,0.0025,0.0025,0.0025
260,0.0159,0.0159,0.0157
261,0.0592,0.0592,0.0583
262,0.0406,0.0406,0.0401
263,0.0087,0.0087,0.0086
264,0.0326,0.0326,0.0319
265,0.0304,0.0304,0.0304
266,0.1092,0.1092,0.1046
267,,,
268,,,
269,0.0089,0.0089,0.0087
270,0.0057,0.0057,0.0057
271,,,
272,0.0591,0.0591,0.0567
273,0.0395,0.0395,0.0387
274,0.0167,0.0167,0.0164
275,0.0572,0.0572,0.0567
276,0.0268,0.0268,0.0263
277,0.0163,0.0163,0.0162
278,,,
279,0.0079,0.0079,0.0079
280,0.0043,0.0043,0.0043
281,,,
282,0.0461,0.0461,0.046
283,0.029,0.029,0.0289
284,0.0302,0.0302,0.0298
285,0.0406,0.0406,0.0402
286,0.0648,0.0648,0.0638
287,0.0406,0.0406,0.0403
288,,,
289,0.0696,0.0696,0.0677
290,,,
291,,,
292,0.0286,0.0286,0.0279
293,,,
294,0.0159,0.0159,0.0159
295,0.0017,0.0017,0.0017
296,,,
297,,,
298,0.0055,0.0055,0.0053
299,0.0336,0.0336,0.0333
300,0.0226,0.0226,0.0223
301,0.0336,0.0336,0.0333
302,0.018,0.018,0.0179
303,0.0105,0.0105,0.0105
304,,,
305,,,
306,0.0192,0.0192,0.019
307,0.0386,0.0386,0.0384
308,0.036,0.036,0.0358
309,0.0127,0.0127,0.0127
310,,,
311,0.0275,0.0275,0.0266
312,,,
313,0.0308,0.0308,0.0307
314,0.0472,0.0472,0.0359
315,0.0171,0.0171,0.0164
316,0.0479,0.0479,0.0472
317,0.0077,0.0077,0.0075
318,0.0198,0.0198,0.0196
319,0.0264,0.0264,0.0264
320,,,
321,,,
322,,,
323,,,
324,,,
325,,,
326,0.0107,0.0107,0.0107
327,,,
328,0.0118,0.0118,0.0118
329,0.0025,0.0025,0.0025
330,0.0075,0.0075,0.0075
331,0.0542,0.0542,0.0538
332,0.066,0.066,0.0648
333,0.0295,0.0295,0.0294
334,0.0212,0.0212,0.0211
335,,,
336,0.0137,0.0137,0.0137
337,,,0.022
338,,,
339,0.0012,0.0012,0.0012
340,0.0134,0.0134,0.0133
341,0.0242,0.0242,0.0239
342,0.0058,0.0058,0.0059
343,0.0042,0.0042,0.0042
344,,,
345,0.0103,0.0103,0.01
346,0.0118,0.0118,0.0118
347,0.0102,0.0102,0.0094
348,0.0569,0.0569,0.056
349,0.0267,0.0267,0.0266
350,0.0153,0.0153,0.0152
351,0.0086,0.0086,0.0086
352,0.0024,0.0024,0.0024
353,0.0976,0.0976,0.0548
354,0.0357,0.0357,0.0178
355,0.0655,0.0655,0.0653
356,,,
357,0.0044,0.0044,0.0044
358,0.0499,0.0499,0.0492
359,,,
360,0.0592,0.0592,0.0582
361,0.0423,0.0423,0.0406
362,0.0564,0.0564,0.0557
363,0.045,0.045,0.0442
364,0.026,0.026,0.0258
365,0.0113,0.0113,0.0111
366,0.0236,0.0236,0.0227
367,0.0206,0.0206,0.0205
368,0.0693,0.0693,0.0685
369,0.0057,0.0057,0.0055
370,0.032,0.032,0.0319
371,0.0242,0.0242,0.024
372,0.0297,0.0297,0.0295
373,0.0155,0.0155,0.0154
374,0.001,0.001,0.001
375,0.0491,0.0491,0.0217
376,0.0615,0.0615,0.0607
377,0.0461,0.0461,0.0457
378,0.0246,0.0246,0.0245
379,0.0651,0.0651,0.0644
380,0.067,0.067,0.0667
381,0.0094,0.0094,0.0094
382,0.0239,0.0239,0.0235
383,0.0145,0.0145,0.0144
384,0.0149,0.0149,0.0116
385,0.0011,0.0011,0.0011
386,0.0042,0.0042,0.0041
387,0.0247,0.0247,0.0246
388,0.0089,0.0089,0.0088
389,0.0042,0.0042,0.0041
390,,,
391,,,
392,0.102,0.102,0.0781
393,0.0584,0.0584,0.063
394,0.0014,0.0014,0.0014
395,0.0094,0.0094,0.0093
396,0.1001,0.1001,0.0988
397,,,
398,0.0075,0.0075,0.0073
399,0.0364,0.0364,0.0362
400,0.0327,0.0327,0.0325
401,,,
402,,,
403,0.0201,0.0201,0.0201
404,0.0017,0.0017,0.0017
405,,,
406,0.0168,0.0168,0.0166
407,0.0205,0.0205,0.0203
408,0.0521,0.0521,0.0514
409,,,
410,,,
411,0.0096,0.0096,0.0095
412,0.0455,0.0455,0.045
413,0.0162,0.0162,0.0152
416,0.0274,0.0274,0.0248
417,0.0695,0.0695,0.0666
418,0.0384,0.0384,0.0374
419,0.0652,0.0652,0.0649
420,0.0576,0.0576,0.0571
421,,,
422,0.0459,0.0459,0.0456
423,0.0748,0.0748,0.0735
424,,,
425,0.0218,0.0218,0.0218
426,0.0095,0.0095,0.0093
428,0.0066,0.0066,0.0066
430,0.0802,0.0802,0.0798
431,0.012,0.012,0.0119
432,,,
433,0.0069,0.0069,0.0069
434,0.1318,0.1318,0.1281
435,0.0268,0.0268,0.0265
436,0.0119,0.0119,0.0118
437,0.0808,0.0808,0.0791
438,0.0541,0.0541,0.0533
442,0.0165,0.0165,0.0165
443,,,
444,0.0205,0.0205,0.0204
445,0.0625,0.0625,0.0603
446,0.036,0.036,0.0351
447,0.0605,0.0605,0.0594
448,0.0104,0.0104,0.0104
449,0.0138,0.0138,0.0138
450,0.1361,0.1361,0.3216
451,0.0966,0.0966,0.0949
452,,,
453,0.0857,0.0857,0.0852
454,0.0244,0.0244,0.0242
455,0.0743,0.0743,0.0717
456,,,
457,0.0034,0.0034,0.0034
458,0.0017,0.0017,0.0017
459,0.02,0.02,0.0198
460,0.054,0.054,0.0533
462,0.0828,0.0828,0.082
463,0.0258,0.0258,0.0258
464,0.013,0.013,0.013
465,0.0356,0.0356,0.0356
466,0.0474,0.0474,0.0471
467,0.0096,0.0096,0.0095
468,0.0049,0.0049,0.0049
469,0.0888,0.0888,0.0874
470,,,0.0037
471,0.0804,0.0804,0.0804
472,,,
473,0.071,0.071,0.0764
474,,,
475,0.0224,0.0224,0.0223
