id,y_2011,y_2013
2,36,42
3,41,80
4,24,26
5,46,45
6,71,62
7,27,29
8,20,30
9,99,100
10,43,64
11,43,45
12,93,100
13,0,24
14,48,48
15,0,0
16,66,66
17,31,32
18,81,85
19,0,0
20,22,22
21,25,30
22,0,0
23,1,1
24,0,95
25,0,0
26,0,0
27,0,0
28,100,100
29,0,0
30,0,92
31,27,28
32,0,0
33,64,94
34,0,0
35,0,0
36,44,45
37,0,0
38,0,0
39,0,0
40,71,39
41,1,2
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,59,75
51,35,39
52,0,81
53,27,27
54,0,0
55,36,40
56,49,72
57,0,0
58,49,51
59,48,56
60,0,0
61,0,0
62,0,0
64,20,36
65,0,0
66,6,18
67,0,0
68,0,58
69,0,0
70,0,24
71,27,73
72,0,0
73,0,0
74,0,0
75,0,88
76,10,8
77,55,57
78,0,34
79,100,100
80,0,0
81,0,24
82,0,0
83,0,0
84,0,0
85,0,0
86,100,85
87,61,63
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,99,99
94,19,21
95,0,0
96,36,35
97,0,0
98,1,1
99,0,48
100,42,40
101,0,0
102,10,12
103,0,20
105,0,10
106,97,100
107,0,0
108,0,0
109,26,44
110,33,32
111,0,0
112,0,0
113,0,0
114,0,0
115,42,33
116,64,59
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,,
123,78,84
124,48,63
125,0,0
126,0,0
127,19,65
128,7,1
129,18,17
130,0,0
131,0,0
132,9,48
133,86,60
134,0,0
135,100,100
136,0,2
137,0,0
138,98,99
139,20,48
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,51,53
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,36,41
154,43,55
155,0,0
156,0,0
157,0,36
158,0,0
159,0,0
160,0,0
161,0,0
162,1,31
163,100,92
164,54,84
165,36,76
166,98,97
167,75,74
168,0,14
169,0,0
170,21,23
171,81,82
172,14,18
173,0,0
174,0,0
175,0,0
176,25,26
177,0,0
178,1,2
179,18,19
180,0,0
181,0,0
182,0,80
183,1,19
184,36,76
185,51,79
186,0,0
187,9,35
188,0,1
189,88,89
190,0,0
191,0,0
192,50,67
193,73,74
194,12,13
195,0,0
196,37,41
197,0,0
198,0,0
199,0,0
200,55,0
201,20,33
202,0,0
203,0,0
204,77,79
205,0,0
206,79,80
207,0,0
208,10,11
209,0,0
210,100,100
211,0,0
212,40,40
213,58,61
215,0,0
216,0,0
217,0,0
218,33,31
219,4,3
220,0,0
221,2,43
222,0,0
223,52,54
224,42,42
225,0,0
226,0,2
227,0,0
228,0,0
229,0,0
230,0,0
231,9,11
232,21,39
233,0,0
234,0,16
235,1,21
236,0,0
237,0,0
238,0,0
240,9,9
241,0,0
242,0,0
243,0,0
244,0,0
245,0,0
246,0,0
247,100,100
248,0,59
249,100,100
250,38,39
251,16,23
252,0,0
253,11,12
254,91,91
255,17,39
256,0,0
257,0,46
258,0,0
259,0,0
260,18,19
261,0,0
262,0,1
263,7,7
264,0,0
265,13,37
266,0,0
267,0,0
268,56,58
269,68,59
270,0,0
271,4,6
272,0,0
273,0,0
274,100,100
275,0,1
276,0,0
277,0,0
278,0,0
279,0,0
280,0,0
281,0,0
282,0,0
283,0,0
284,1,1
285,0,0
286,0,0
287,98,98
288,0,0
289,12,5
290,18,39
291,0,0
292,0,0
293,79,82
294,25,0
295,0,27
296,0,0
297,97,94
298,100,100
299,10,12
300,99,99
301,1,6
302,44,45
303,0,78
304,0,0
305,0,0
306,0,0
307,39,40
308,19,18
309,0,0
310,33,44
311,0,0
312,42,75
313,0,0
314,5,5
315,43,52
316,84,65
317,0,0
318,1,1
319,0,0
320,64,66
321,0,0
322,0,0
323,0,0
324,0,13
325,68,62
326,0,0
327,22,45
328,0,0
329,0,0
330,0,0
331,78,78
332,0,0
333,0,0
334,0,0
335,20,46
336,0,0
337,0,56
338,0,27
339,0,100
340,50,77
341,62,86
342,100,100
343,43,50
344,31,37
345,0,0
346,0,0
347,100,100
348,0,0
349,0,0
350,5,12
351,0,0
352,0,0
353,0,0
354,73,75
355,27,32
356,59,61
357,16,17
358,22,46
359,0,0
360,0,0
361,24,29
362,0,0
363,0,0
364,46,49
365,45,36
366,84,83
367,100,84
368,51,53
369,0,0
370,100,100
371,36,44
372,0,18
373,0,0
374,0,9
375,0,0
376,4,4
377,0,0
378,20,22
379,10,11
380,7,7
381,0,31
382,67,70
383,54,86
384,53,53
385,0,0
386,26,27
387,35,37
388,0,9
389,0,26
390,0,0
391,0,0
392,36,34
393,47,57
394,11,12
395,53,54
396,0,0
397,0,0
398,47,65
399,57,62
400,0,0
401,20,22
402,0,0
403,5,20
404,3,4
405,33,34
406,8,12
407,1,1
408,0,37
409,0,25
410,0,0
411,25,27
412,0,0
413,0,0
416,95,93
417,29,38
418,45,47
419,0,0
420,0,0
421,0,0
422,0,0
423,5,0
424,0,0
425,0,0
426,0,0
428,2,0
430,0,0
431,0,0
432,0,0
433,7,10
434,0,11
435,0,0
436,0,0
437,0,0
438,0,1
442,0,0
443,0,0
444,0,0
445,0,0
446,0,0
447,0,0
448,9,64
449,0,17
450,0,0
451,0,0
452,3,3
453,0,0
454,0,0
455,11,11
456,21,97
457,0,0
458,34,36
459,0,0
460,20,38
462,0,0
463,31,76
464,18,28
465,0,0
466,0,0
467,23,45
468,0,1
469,0,0
470,50,53
471,29,35
472,0,18
473,35,68
474,0,45
475,0,20
