id,y_2010,y_2012
2,3793,2724
3,515,424
4,0,0
5,395,367
6,792,917
7,0,0
8,1282,1331
9,0,0
10,2212,1853
11,176,228
12,516,668
13,181,182
14,213,221
15,190,136
16,1176,1501
17,914,766
18,594,468
19,702,570
20,0,0
21,573,531
22,1408,1567
23,1044,734
24,0,0
25,0,0
26,111,78
27,0,0
28,1130,1233
29,0,0
30,3089,2610
31,195,191
32,0,0
33,837,864
34,0,0
35,1124,1214
36,0,0
37,392,297
38,0,0
39,0,0
40,2264,1688
41,0,0
42,730,679
43,0,0
44,1515,1966
45,0,0
46,0,0
47,0,0
48,3804,4344
49,574,736
50,238,264
51,5556,6980
52,7651,8356
53,625,715
54,2115,1563
55,270,203
56,0,0
57,465,563
58,2542,2408
59,388,501
60,707,884
61,0,0
62,0,0
63,0,0
64,887,1146
65,752,953
66,2575,3333
67,,
68,0,0
69,0,0
70,10959,14234
71,633,458
72,29020,22556
73,1708,1609
74,11679,14444
75,0,0
76,197,223
77,585,696
78,0,0
79,207,169
80,2190,2099
81,621,484
82,284,202
83,0,0
84,909,1177
85,7584,9711
86,182,180
87,822,1066
88,667,495
89,0,0
90,1117,842
91,2387,1724
92,6667,5678
93,448,582
94,282,200
95,0,0
96,994,917
97,132,171
98,111,124
99,4571,3411
100,2191,2076
101,1573,1698
102,1989,1719
103,323,353
104,365,399
105,0,0
106,2895,2497
107,525,368
108,,
109,1084,764
110,214,278
111,1058,1053
112,539,687
113,442,555
114,226,283
115,531,502
116,584,415
117,284,322
118,,
119,3934,3573
120,852,1024
121,731,523
122,,
123,562,725
124,14596,11636
125,1546,1757
126,0,0
127,974,1041
128,825,1002
129,198,226
130,0,0
131,202,216
132,0,0
133,0,0
134,0,0
135,2682,3486
136,0,0
137,317,407
138,4430,3164
139,346,282
140,0,0
141,1935,1612
142,7632,6280
143,0,0
144,,
145,,
146,594,431
147,613,526
148,161,137
149,0,0
150,1507,1201
151,83,60
152,1639,2001
153,1491,1308
154,0,0
155,167,124
156,815,735
157,2232,2006
158,1552,1549
159,2866,2269
160,729,514
161,0,0
162,755,845
163,1111,1200
164,3935,4402
165,1496,1739
166,1422,1235
167,606,623
168,763,625
169,147,113
170,1890,1328
171,3268,3469
172,458,564
173,888,650
174,6655,8608
175,0,0
176,0,0
177,260,188
178,0,0
179,0,0
180,0,0
181,420,294
182,7200,9360
183,1333,1417
184,0,0
185,949,997
186,970,1012
187,0,0
188,0,0
189,0,0
190,1034,767
191,159,117
192,0,0
193,503,525
194,,
195,932,911
196,149,157
197,341,391
198,373,484
199,1185,830
200,,
201,0,0
202,645,601
203,0,0
204,3182,2791
205,0,0
206,0,0
207,,
208,0,0
209,0,0
210,0,0
211,364,473
212,1767,1787
213,237,298
215,0,0
216,0,0
217,0,0
218,762,535
219,4673,6074
220,,
221,783,1010
222,0,0
223,168,197
224,721,688
225,3004,3697
226,0,0
227,114,117
228,633,813
229,836,911
230,0,0
231,2174,2133
232,143,175
233,162,114
234,610,455
235,1000,868
236,3544,2870
237,3516,3244
238,694,543
240,687,893
241,1429,1853
242,493,404
243,0,0
244,192,146
245,0,0
246,418,543
247,592,574
248,2258,1634
249,8882,11240
250,0,0
251,212,268
252,0,0
253,605,688
254,1299,1549
255,155,137
256,0,0
257,800,561
258,0,0
259,812,641
260,752,949
261,0,0
262,240,209
