id,y_2012
2,8
3,2
4,0
5,13
6,8
7,28
8,5
9,14
10,6
11,25
12,5
13,7
14,3
15,2
16,25
17,6
18,2
19,3
20,2
21,1
22,11
23,36
24,42
25,0
26,21
27,5
28,0
29,5
30,16
31,22
32,12
33,0
34,15
35,31
36,23
37,8
38,4
39,27
40,10
41,3
42,1
43,12
44,0
45,3
46,7
47,3
48,25
49,6
50,8
51,10
52,6
53,4
54,45
55,10
56,10
57,42
58,2
59,8
60,6
61,8
62,11
64,22
65,32
66,6
67,16
68,8
69,40
70,10
71,6
72,6
73,5
74,9
75,5
76,8
77,3
78,3
79,13
80,14
81,47
82,14
83,6
84,0
85,14
86,10
87,14
88,4
89,12
90,5
91,9
92,29
93,5
94,28
95,35
96,7
97,3
98,7
99,3
100,10
101,13
102,16
103,10
105,27
106,31
107,32
108,5
109,21
110,11
111,40
112,9
113,5
114,3
115,22
116,7
117,6
118,8
119,43
120,30
121,9
122,
123,7
124,10
125,7
126,17
127,21
128,3
129,4
130,30
131,28
132,0
133,0
134,21
135,38
136,5
137,55
138,47
139,6
140,1
141,19
142,4
143,7
144,8
145,16
146,5
147,8
148,3
149,10
150,7
151,5
152,63
153,9
154,25
155,8
156,3
157,31
158,8
159,12
160,7
161,35
162,5
163,8
164,8
165,17
166,3
167,5
168,5
169,35
170,0
171,8
172,22
173,50
174,5
175,10
176,4
177,0
178,7
179,8
180,4
181,2
182,49
183,7
184,4
185,1
186,2
187,15
188,5
189,27
190,28
191,24
192,10
193,0
194,3
195,11
196,3
197,28
198,15
199,7
200,29
201,7
202,12
203,9
204,28
205,7
206,27
207,6
208,23
209,26
210,4
211,0
212,11
213,10
215,6
216,0
217,5
218,22
219,3
220,15
221,4
222,3
223,7
224,7
225,0
226,12
227,22
228,69
229,13
230,12
231,9
232,9
233,13
234,17
235,26
236,3
237,8
238,29
240,27
241,13
242,13
243,77
244,3
245,15
246,8
247,4
248,9
249,9
250,7
251,9
252,0
253,5
254,7
255,2
256,24
257,8
258,11
259,31
260,2
261,3
262,4
263,5
264,27
265,4
266,10
267,4
268,8
269,5
270,10
271,3
272,3
273,37
274,9
275,6
276,6
277,0
278,7
279,4
280,14
281,15
282,53
283,24
284,30
285,
286,8
287,9
288,22
289,4
290,16
291,10
292,19
293,7
294,46
295,14
296,8
297,0
298,1
299,25
300,21
301,44
302,3
303,9
304,38
305,27
306,25
307,9
308,3
309,31
310,29
311,9
312,10
313,9
314,10
315,3
316,7
317,12
318,8
319,24
320,6
321,2
322,7
323,7
324,30
325,29
326,12
327,12
328,13
329,9
330,8
331,14
332,16
333,6
334,13
335,5
336,8
337,4
338,9
339,32
340,5
341,4
342,9
343,3
344,10
345,19
346,7
347,24
348,10
349,10
350,3
351,8
352,6
353,6
354,3
355,11
356,4
357,7
358,4
359,7
360,3
361,14
362,5
363,9
364,18
365,2
366,41
367,2
368,16
369,14
370,12
371,2
372,2
373,3
374,5
375,5
376,2
377,29
378,2
379,3
380,14
381,4
382,7
383,3
384,6
385,7
386,3
387,9
388,3
389,5
390,16
391,4
392,15
393,6
394,4
395,4
396,7
397,31
398,5
399,7
400,7
401,6
402,7
403,12
404,8
405,6
406,9
407,0
408,4
409,6
410,36
411,3
412,0
413,3
416,9
417,8
418,22
419,19
420,7
421,7
422,4
423,7
424,5
425,34
426,5
428,7
430,7
431,4
432,11
433,0
434,3
435,13
436,30
437,25
438,8
442,9
443,0
444,22
445,8
446,26
447,4
448,6
449,0
450,21
451,18
452,9
453,15
454,14
455,3
456,0
457,37
458,6
459,24
460,6
462,10
463,3
464,4
465,35
466,6
467,21
468,9
469,5
470,4
471,27
472,9
473,7
474,3
475,18
