id,y_2011,y_2013
302,2.5,0.9
303,3.6,0.0
304,7.7,8.3
305,0.0,7.4
306,10.4,7.7
307,5.3,11.0
308,0.0,0.0
309,0.0,0.0
310,1.4,2.0
311,10.8,9.4
312,12.0,16.3
313,7.8,0.0
314,9.4,11.9
315,0.0,4.0
316,6.9,6.3
317,14.3,10.6
318,0.0,2.5
319,10.8,4.4
320,0.0,0.0
321,18.8,0.0
322,5.7,7.1
323,6.8,11.8
324,0.0,4.3
325,1.7,5.0
326,15.0,17.6
327,20.0,4.5
328,3.7,0.0
329,1.9,5.8
330,9.6,9.2
331,0.0,5.4
332,6.4,6.3
333,7.4,5.0
334,0.0,0.0
335,0.0,1.6
336,2.9,0.0
337,0.0,0.0
338,10.8,15.8
339,0.0,0.0
340,1.3,1.4
341,5.4,0.0
342,0.0,0.0
343,9.5,0.0
344,3.9,7.0
345,7.7,0.0
346,17.9,8.2
347,12.5,0.0
348,3.3,7.9
349,2.0,3.8
350,0.0,2.9
351,3.6,0.0
352,1.2,0.0
353,1.7,0.0
354,2.4,0.0
355,0.0,1.1
356,0.0,0.0
357,3.8,1.4
358,2.9,0.0
359,0.0,0.0
360,7.9,1.6
361,14.3,3.2
362,11.9,10.6
363,7.0,12.9
364,0.0,0.0
365,4.7,5.7
366,0.0,0.0
367,0.0,2.0
368,2.8,3.9
369,15.8,6.3
370,5.8,7.6
371,12.6,7.8
372,0.3,1.4
373,0.0,0.0
374,10.8,9.2
375,0.0,0.0
2,6.2,0.0
3,3.8,4.4
4,0.0,0.0
5,13.3,3.8
6,13.5,10.3
7,0.0,0.0
8,0.0,0.0
9,3.1,5.3
10,4.2,10.6
11,0.0,0.0
12,7.2,6.8
13,1.6,4.2
14,3.9,0.0
15,1.7,0.0
16,5.2,2.7
17,10.9,10.8
18,3.1,0.0
19,1.1,0.0
20,1.2,0.0
21,1.9,4.0
22,8.7,5.3
23,6.7,0.0
24,3.6,2.4
25,0.0,0.0
26,0.0,3.0
27,4.7,4.2
28,0.0,0.0
29,0.0,0.0
30,6.5,9.1
31,0.0,0.0
32,0.0,
33,0.0,0.0
34,7.0,7.7
35,2.1,3.8
36,2.9,0.0
37,19.0,6.9
38,0.0,0.0
39,1.3,4.7
40,12.0,8.6
41,3.8,0.0
42,0.0,2.3
43,0.0,3.0
44,0.0,0.0
45,0.6,0.0
46,2.0,0.0
47,0.0,0.0
48,4.5,0.0
49,2.9,5.1
50,10.1,5.8
51,0.0,2.7
52,6.4,9.5
53,7.2,9.7
54,9.2,10.3
55,7.3,0.0
56,0.0,0.0
57,5.8,6.6
58,7.7,5.7
59,5.7,4.2
60,3.6,1.9
61,17.4,0.0
62,,
64,6.9,3.6
65,3.6,0.0
66,1.4,1.5
67,0.0,0.0
68,8.0,3.8
69,0.0,0.0
70,21.2,21.7
71,5.1,5.1
72,0.0,0.0
73,2.1,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,1.6
77,2.0,2.9
78,4.1,1.2
79,6.3,6.3
80,0.0,2.3
81,0.0,0.0
82,0.0,0.0
83,10.2,4.7
84,5.3,0.0
85,15.4,17.1
86,6.4,6.2
87,7.4,2.5
88,18.5,11.6
89,7.7,10.2
90,13.8,1.4
91,4.5,5.2
92,0.0,1.8
93,11.4,3.2
94,12.1,3.1
95,7.3,0.0
96,2.8,2.8
97,2.0,1.1
98,2.5,1.1
99,0.0,0.0
100,14.3,8.0
101,10.1,6.9
102,8.1,8.2
103,5.1,5.9
105,3.3,0.0
106,1.8,3.3
107,9.2,3.6
108,7.1,0.0
109,2.3,0.0
110,0.0,2.0
111,1.9,2.3
112,7.5,0.0
113,5.7,0.9
114,15.1,11.4
115,1.0,0.0
116,8.9,2.4
117,5.1,3.2
118,0.0,0.0
119,8.3,2.9
120,6.9,3.3
121,5.2,11.7
122,,
123,6.9,6.9
124,14.8,11.6
125,8.3,5.3
126,,0.0
127,7.8,6.0
128,13.7,7.0
129,0.0,0.0
130,0.0,0.0
131,2.9,4.5
132,0.0,0.0
133,0.0,0.0
134,6.1,4.0
135,0.0,4.9
136,1.1,0.0
137,5.9,8.9
138,12.0,4.8
139,9.5,4.0
140,7.7,5.6
141,11.1,9.7
142,10.7,4.7
143,0.0,0.0
144,6.7,5.9
145,8.3,3.4
146,4.0,7.3
147,5.7,5.8
148,0.0,0.0
149,0.0,0.0
150,11.5,5.0
151,1.2,0.0
152,4.2,0.0
153,2.6,0.0
154,6.7,0.0
155,1.1,6.4
156,6.7,3.8
157,9.7,5.3
158,13.3,7.1
159,14.3,11.1
160,6.2,8.6
161,4.1,5.7
162,12.1,5.3
163,9.5,4.5
164,5.7,3.7
165,7.1,8.1
166,9.4,0.0
167,4.9,10.0
168,9.3,5.0
169,0.0,1.5
170,0.0,0.0
171,0.0,0.0
172,0.0,0.0
173,10.5,10.5
174,7.5,0.0
175,0.0,0.0
176,0.0,0.0
177,0.0,3.1
178,0.0,0.0
179,0.0,0.0
180,2.3,12.9
181,0.0,0.0
182,22.7,13.0
183,0.0,6.5
184,0.0,0.0
185,4.6,5.5
186,4.1,12.5
187,0.0,0.0
188,2.0,0.0
189,0.0,0.0
190,18.8,11.8
191,3.2,4.1
192,1.6,4.3
193,6.3,0.0
194,0.0,5.3
195,1.8,2.7
196,7.5,6.9
197,7.1,9.5
198,0.0,0.0
199,10.0,10.7
200,7.7,5.6
201,2.0,0.0
202,15.6,8.7
203,9.3,4.1
204,0.0,0.0
205,0.0,0.0
206,0.0,0.0
207,0.0,0.0
208,0.0,0.0
209,4.8,0.0
210,0.0,0.0
211,4.5,6.3
212,18.3,7.1
213,6.1,0.0
215,0.0,0.0
216,5.3,6.7
217,3.7,0.0
218,1.5,0.0
219,0.0,3.3
220,5.1,4.2
221,1.8,0.0
222,0.0,0.0
223,13.7,5.8
224,3.9,0.0
225,0.0,0.0
226,0.0,0.0
227,9.2,3.4
228,7.1,0.0
229,3.9,9.2
230,6.0,6.4
231,0.0,0.0
232,4.8,2.6
233,0.0,1.8
234,6.0,11.9
235,0.0,1.8
236,0.0,0.0
237,11.1,11.6
238,10.9,6.3
240,8.2,2.1
241,2.8,0.0
242,2.2,2.3
243,,
244,14.6,3.7
245,2.9,1.6
246,4.1,2.9
247,10.4,2.6
248,7.4,10.3
249,5.2,2.4
250,2.1,4.1
251,0.0,1.5
252,8.7,0.0
253,0.0,1.7
254,0.0,0.0
255,0.0,0.0
256,0.0,0.0
257,0.0,1.0
258,11.8,4.7
259,4.0,1.6
260,11.7,0.0
261,7.8,1.9
262,0.0,0.0
263,0.0,0.0
264,0.0,0.0
265,4.4,5.4
266,2.6,2.6
267,0.0,1.4
268,7.5,0.0
269,0.0,0.0
270,6.0,0.0
271,12.5,9.7
272,1.6,0.0
273,3.3,1.7
274,0.0,0.0
275,0.0,2.4
276,4.0,4.8
277,0.0,0.0
278,0.0,0.0
279,0.0,0.0
280,8.3,3.4
281,11.8,0.0
282,7.8,2.6
283,4.7,1.8
284,0.0,0.0
285,,
286,9.4,8.0
287,1.6,3.7
288,0.0,2.1
289,2.4,0.0
290,6.7,0.0
291,9.4,5.9
292,6.1,7.0
293,22.7,4.5
294,6.7,8.7
295,8.0,11.1
296,0.0,0.0
297,0.0,0.0
298,4.1,2.6
299,0.0,3.9
300,10.5,14.3
301,2.1,2.2
376,2.9,1.1
377,1.9,3.9
378,0.0,0.0
379,0.0,0.0
380,0.0,0.0
381,3.2,2.1
382,8.9,9.3
383,4.4,2.1
384,0.0,0.0
385,13.1,8.6
386,0.0,2.3
387,18.5,13.6
388,7.7,1.8
389,8.3,5.4
390,1.8,2.0
391,1.4,0.0
392,0.0,0.0
393,3.4,1.1
394,1.3,1.4
395,8.7,0.0
396,5.8,1.8
397,6.7,0.0
398,0.0,0.0
399,0.0,0.0
400,0.0,0.0
401,4.3,0.0
402,0.0,4.5
403,0.0,0.0
404,3.1,1.9
405,1.8,0.0
406,4.3,0.0
407,5.0,0.0
408,0.0,0.0
409,0.0,0.0
410,0.0,0.0
411,0.0,0.0
412,8.3,0.0
413,1.0,1.7
416,0.0,0.0
417,0.0,2.1
418,0.0,1.5
419,1.3,1.8
420,1.6,0.0
421,0.0,0.0
422,6.3,6.0
423,0.0,0.0
424,5.0,3.7
425,0.0,0.0
426,5.9,0.0
428,16.7,0.0
430,3.7,4.7
431,6.3,2.3
432,0.0,2.4
433,0.0,0.0
434,3.2,0.0
435,,0.0
436,7.8,2.9
437,2.5,1.2
438,0.0,0.0
442,8.0,9.1
443,0.0,0.0
444,5.9,0.0
445,0.0,0.0
446,0.0,0.0
447,1.4,0.0
448,1.3,1.2
449,0.0,0.0
450,1.0,0.0
451,0.0,0.0
452,0.0,0.0
453,1.9,0.0
454,0.0,0.0
455,2.9,4.8
456,,
457,0.0,0.0
458,0.0,0.0
459,1.6,0.0
460,4.7,4.5
462,3.6,4.4
463,3.7,3.0
464,1.1,0.0
465,4.5,0.0
466,1.4,0.0
467,0.0,0.0
468,,
469,0.0,0.0
470,0.0,0.0
