id,y_2011,y_2013
2,,
3,20,39
4,4,1
5,1,
6,,
7,4,2
8,5,3
9,,2
10,1,
11,5,17
12,,
13,78,12
14,,
15,1,8
16,,
17,,
18,3,10
19,,4
20,,
21,2,4
22,,5
23,,
24,,
25,,
26,,1
27,,
28,6,2
29,,
30,,4
31,,
32,,
33,5,4
34,14,8
35,23,58
36,2,14
37,1,4
38,,
39,7,10
40,,
41,,
42,,
43,2,7
44,5,5
45,65,36
46,,
47,,1
48,,
49,3,6
50,,
51,,
52,,
53,,2
54,1,
55,,1
56,,5
57,3,
58,,
59,,
60,,4
61,,1
62,,
64,1,17
65,,
66,,3
67,,1
68,,
69,,1
70,,
71,,15
72,,
73,28,25
74,,
75,8,55
76,79,173
77,29,62
78,36,25
79,,
80,,
81,,
82,,
83,3,
84,,1
85,3,
86,,
87,,
88,3,
89,,
90,,
91,,
92,,8
93,,
94,,
95,,
96,5,44
97,,
98,14,12
99,,
100,,
101,,1
102,,
103,,
105,30,94
106,,
107,,
108,1,
109,10,48
110,,3
111,36,71
112,,14
113,22,57
114,,3
115,160,115
116,48,44
117,19,49
118,,10
119,,
120,5,4
121,,1
122,,
123,,
124,,
125,11,13
126,,63
127,1,
128,,
129,,
130,1,2
131,14,37
132,,1
133,,3
134,,
135,,
136,16,13
137,3,1
138,,
139,,
140,,
141,1,
142,1,1
143,2,
144,4,4
145,,
146,3,
147,17,3
148,12,1
149,6,52
150,,
151,21,7
152,2,1
153,,
154,,
155,13,13
156,29,51
157,2,
158,14,1
159,2,8
160,,
161,,
162,,
163,4,8
164,,1
165,,
166,,
167,,
168,,1
169,,
170,,2
171,,
172,56,24
173,1,10
174,1,1
175,2,6
176,,
177,,3
178,,9
179,,4
180,2,31
181,9,23
182,,
183,,
184,1,8
185,,
186,1,2
187,,1
188,4,8
189,,
190,1,1
191,1,
192,44,62
193,,
194,3,8
195,,1
196,,1
197,,
198,6,7
199,4,42
200,6,
201,2,1
202,,
203,1,13
204,,
205,,2
206,,
207,22,14
208,6,13
209,1,76
210,,8
211,,
212,,
213,,2
215,1,3
216,,
217,,3
218,,
219,28,5
220,,
221,,7
222,,
223,,
224,,
225,,
226,,1
227,1,
228,,
229,38,75
230,1,
231,15,19
232,9,8
233,,
234,12,
235,2,1
236,,6
237,24,14
238,,1
240,2,
241,,
242,1,5
243,,
244,,1
245,,
246,,
247,,
248,,
249,,
250,,
251,19,47
252,,
253,1,
254,,61
255,,
256,28,49
257,70,49
258,,
259,,
260,1,3
261,,
262,,1
263,1,11
264,11,23
265,,1
266,,
267,49,23
268,,
269,,7
270,,
271,,
272,,
273,3,34
274,,
275,,
276,,
277,24,50
278,16,1
279,,
280,,1
281,,
282,9,2
283,2,1
284,,
285,,
286,,
287,,13
288,1,1
289,12,2
290,,
291,,
292,1,
293,,
294,,
295,,
296,16,58
297,,
298,,
299,10,15
300,,
301,10,23
302,,
303,,
304,,
305,5,
306,2,4
307,,15
308,28,27
309,9,24
310,,2
311,,
312,,
313,3,
314,,
315,,
316,,
317,,1
318,,
319,,
320,3,6
321,,7
322,,
323,,1
324,,
325,,8
326,,
327,,
328,,
329,,
330,,
331,,
332,12,51
333,3,11
334,,
335,1,65
336,47,60
337,,
338,,
339,,3
340,,
341,,1
342,1,1
343,6,7
344,9,27
345,,
346,,1
347,,
348,,
349,,1
350,,
351,2,25
352,,
353,8,8
354,,
355,,
356,1,6
357,5,2
358,5,8
359,2,2
360,3,30
361,,
362,,
363,,
364,3,4
365,,
366,,
367,3,12
368,,1
369,,
370,34,9
371,3,
372,14,8
373,2,2
374,2,10
375,6,2
376,8,14
377,29,22
378,3,19
379,2,4
380,11,6
381,3,10
382,3,7
383,,
384,4,28
385,4,2
386,3,8
387,4,
388,1,3
389,1,1
390,,
391,,
392,26,16
393,,
394,10,
395,4,1
396,1,18
397,,
398,7,21
399,,15
400,2,
401,,1
402,,
403,4,46
404,,
405,4,1
406,3,26
407,4,8
408,17,5
409,4,9
410,,
411,11,3
412,5,1
413,7,5
416,,
417,,
418,,
419,,
420,21,13
421,21,49
422,,14
423,1,5
424,2,1
425,,1
426,,
428,4,24
430,20,54
431,2,7
432,3,10
433,,
434,31,62
435,1,11
436,,
437,38,113
438,74,137
442,1,5
443,,
444,,
445,,
446,,11
447,24,16
448,38,35
449,5,6
450,17,50
451,31,81
452,30,2
453,,
454,,
455,,
456,,2
457,,
458,,
459,,1
460,18,9
462,27,32
463,2,
464,39,5
465,,
466,1,13
467,21,1
468,,
469,1,4
470,4,3
471,2,
472,1,6
473,15,9
474,3,4
475,11,27
