id,y_2011,y_2013
2,58.4,43.8
3,36.7,33.4
4,31.9,20.7
5,170.8,114
6,179.5,157.7
7,36.9,23.2
8,42.6,65.3
9,91.1,77.2
10,116.5,100.5
11,43.7,22.6
12,42.9,48.9
13,46.3,49
14,25.9,33.4
15,50.7,35.8
16,73.5,75.7
17,77.8,70.5
18,35.4,31.2
19,38.2,22.8
20,19.2,27
21,66.7,43.9
22,142.7,89.2
23,62.7,89.7
24,40.7,53.3
25,30.8,25.4
26,30.2,25.9
27,53.8,41.9
28,40.2,47.6
29,42.7,48.4
30,152,117.4
31,14.4,18.8
32,50.5,29.7
33,4.8,15.2
34,124.2,106.3
35,85.1,95
36,48.9,44.4
37,137.4,83.9
38,34.9,41.7
39,49.3,53.8
40,83.7,66.5
41,71.4,47.8
42,22.7,24.9
43,59.6,35.7
44,29.3,30.8
45,22.5,13.6
46,40.7,26.7
47,21,7.7
48,50,66.1
49,55.7,54.4
50,62.3,49.1
51,60.3,45.3
52,83.3,56.2
53,65.3,73.5
54,117.2,120.7
55,47.5,46
56,74.9,94.2
57,43,38.8
58,61.9,36.8
59,74.1,54.1
60,19.5,25.4
61,60.6,37.5
62,3.6,2.9
64,35,21.2
65,15.3,10.1
66,15.1,23.1
67,32.7,35.4
68,30,44
69,25.4,11.7
70,114.5,70.8
71,26.3,33
72,64.9,64.4
73,58.2,78.1
74,42.2,34
75,10.4,14
76,41.9,32
77,33.1,21.7
78,34.5,32.2
79,27.2,12.3
80,18.5,9.5
81,34.6,22.1
82,31.7,19.8
83,90.3,151.7
84,73.2,93.3
85,84.3,137.9
86,34,22.4
87,48.3,36.6
88,140.4,146.2
89,64.6,45.3
90,76.6,63
91,67.6,52.8
92,17.4,21.6
93,23.5,24.4
94,102.4,93.7
95,47,37.7
96,38.7,55.4
97,36.3,32.5
98,51.8,43.4
99,59.9,71.5
100,84.4,100.7
101,28,27.1
102,84.5,70.7
103,61.7,56.1
105,29.5,30.1
106,32.6,39.9
107,32.7,28.3
108,25.8,20.3
109,41,28.2
110,37.1,43
111,36.9,43.6
112,57,51.8
113,47.9,46.7
114,73.8,124.8
115,23.2,17.9
116,36.2,45.3
117,51.7,36.9
118,34.5,16.6
119,76.3,93.3
120,65.5,70.3
121,92.7,105.6
122,,
123,47.9,48.1
124,107.2,110.6
125,80.7,72.2
126,615.4,19.6
127,43.6,36.8
128,106.3,103.4
129,16,22
130,37.8,27.4
131,49.3,29.5
132,56.8,97.1
133,40.7,35.5
134,80.6,68.1
135,33.7,33.2
136,37.9,22.1
137,57.1,74.8
138,132.1,167.1
139,78.6,75.3
140,73.5,85.3
141,119.2,111.1
142,107.8,79.2
143,16.6,41.4
144,,
145,,
146,52.9,53.4
147,56.3,42.1
148,26.1,17.5
149,10.9,20.9
150,71.7,52.9
151,17.4,18.6
152,75.5,30.6
153,19.7,18.9
154,27.1,27.3
155,53.3,50.8
156,46,44.9
157,79.7,93.9
158,65,67.5
159,128.7,115
160,87.6,94.2
161,27.1,35.8
162,89.5,72.7
163,74.6,22.1
164,66.3,48.6
165,35.7,51.2
166,47.6,39.4
167,53.6,55.4
168,93.7,103.2
169,11.2,14.7
170,22.1,21.9
171,56.3,31.8
172,17.3,24.2
173,91.4,96.9
174,94.7,64.1
175,33.9,37
176,25.7,17.5
177,25.8,21.6
178,26.9,28.9
179,16.4,18
180,70.5,56.9
181,32.6,39.1
182,123.5,110.4
183,84.5,61.3
184,29.3,29.1
185,31.7,25.8
186,70.9,65.3
187,16.7,31.9
188,26.1,11.9
189,12.6,25.4
190,82,107.1
191,23.8,28.3
192,40.7,53.9
193,52.9,25.6
194,9.3,11.8
195,31.1,21.5
196,58.1,79.1
197,68.7,38.9
198,29.4,38.7
199,46,53.2
200,15.3,22.8
201,20.6,20
202,62.8,69.9
203,37.2,58.3
204,30.8,45.3
205,11.3,13.9
206,11.6,13.3
207,27.2,11.7
208,17.5,19.4
209,35.5,41.7
210,21.5,18.2
211,40.8,45.3
212,62.6,60.5
213,32.1,23.4
215,46.4,44.6
216,19.3,51.9
217,28.1,58.5
218,35.1,36.4
219,36.3,36.8
220,,
221,37,36.2
222,23.7,15.2
223,106.7,93
224,28.3,33.1
225,51.1,37.8
226,55.1,56.6
227,60.1,40.7
228,29,61.2
229,83,142.3
230,72.9,58.9
231,45.1,31
232,55.7,36.3
233,18.5,21.9
234,78.3,94.1
235,47.1,21
236,17.2,23.5
237,86.7,77.2
238,88.3,77.8
240,89,83.5
241,24.2,34.3
242,30.9,26
243,85.7,102.8
244,57.5,63.8
245,43.5,39
246,43.7,46.4
247,54.9,38.2
248,54.3,47.1
249,49.9,41.5
250,48.4,30.9
251,30.2,33.8
252,21.4,43.2
253,19.9,10.2
254,72.7,53.1
255,20.4,35.9
256,25.2,18.3
257,22.2,21.7
258,67.8,82.7
259,55.9,43.6
260,52.6,65
261,42.3,53.2
262,18.5,35.1
263,28.1,19.8
264,18.4,19
265,51.5,43.5
266,,
267,33.6,26.4
268,81.3,115.5
269,38.4,22
270,58.3,27
271,103.2,105.3
272,25.9,27.6
273,26,24
274,4.1,15.4
275,18.1,28.4
276,31,42.6
277,36.9,41.3
278,9,15
279,11.9,21.9
280,127.4,174.1
281,22.4,24.4
282,197,53.4
283,63.2,45.1
284,22.8,21.7
285,,
286,50.1,219.7
287,12.7,10.9
288,4.3,3.2
289,49.2,27.6
290,295,323.2
291,42.1,32.5
292,76.4,64.1
293,169.2,151.7
294,102.3,113.9
295,50.5,32.2
296,24.8,34.7
297,8.8,9.1
298,,
299,49.2,33.9
300,,
301,40.8,31.7
302,23.4,16.3
303,17,25.2
304,95.7,29.7
305,70,74.8
306,58.4,45.9
307,38.4,53.9
308,38.2,15.6
309,29.6,42.7
310,30.4,39.8
311,160.5,149.6
312,67.6,63.5
313,48.3,38.4
314,64.4,56
315,131.9,52.4
316,41.9,41.4
317,132.8,119.9
318,54.6,50.6
319,83.3,73.4
320,38.1,65
321,107.9,132.3
322,83,86.3
323,108.4,79.5
324,48.9,41
325,55,72.6
326,114.4,125.8
327,98.9,96.7
328,55.6,70.4
329,50.7,36
330,57.8,64.2
331,89.7,82.1
332,51.9,57.7
333,61.9,70.8
334,4.1,14.9
335,14.2,5.7
336,30.1,34.9
337,38.1,27.4
338,56.1,40.3
339,30,32
340,13.2,12.4
341,24.6,16.2
342,124.2,101.3
343,92.2,77.5
344,105.5,88.9
345,72.2,83.1
346,82.7,83.6
347,140.7,163.7
348,38,43.8
349,12.4,14
350,20.4,22.4
351,37.6,16.5
352,31.5,18
353,29.1,28.2
354,19.6,26.2
355,15.3,14.2
356,14.9,17.1
357,37.9,27.9
358,36.4,24.9
359,30.5,22.7
360,49.3,56.7
361,164,173.4
362,65,80.9
363,153.8,152.5
364,29.3,28.1
365,90.4,74.8
366,208.5,197.8
367,43.2,36.9
368,,
369,122.8,159.2
370,64.9,73.1
371,110.2,118.3
372,28.3,17.6
373,40.2,34.8
374,139.3,116.8
375,18.1,18.1
376,43.5,38.8
377,26.3,23.4
378,74.9,40.2
379,14.1,19
380,21.7,25.6
381,62.1,39.7
382,95.9,71.2
383,66.4,52.7
384,32.5,16.7
385,108.5,130.2
386,133,122.8
387,123.9,138
388,122.9,113.4
389,61.5,55.9
390,67.3,50.9
391,36.3,20.6
392,18.2,15.7
393,48,41.9
394,38.9,54.8
395,,3.2
396,,
397,,9.6
398,,32.3
399,,18.8
400,,0.8
401,,1.4
402,,3.1
403,,
404,,173
405,,30.9
406,,
407,,
408,,
409,,58.8
410,,19.8
411,,19.4
412,,
413,,
416,,
417,,
418,,
419,,
420,,
421,,
422,,
423,,
424,,
425,,
426,,3.4
428,,
430,,
431,,
432,,1.6
433,,1
434,,
435,,
436,,
437,,
438,,28.1
442,,
443,,
444,,
445,,
446,,
447,,
448,,48.5
449,,54.6
450,,
451,,8.3
452,,
453,,
454,,
