OBJECTID,PNTCNT
0,0.000000000000000
1,7.000000000000000
2,19.000000000000000
3,17.000000000000000
4,6.000000000000000
5,12.000000000000000
6,7.000000000000000
7,23.000000000000000
8,52.000000000000000
9,19.000000000000000
10,17.000000000000000
11,16.000000000000000
12,10.000000000000000
13,2.000000000000000
14,0.000000000000000
15,0.000000000000000
16,1.000000000000000
17,4.000000000000000
18,5.000000000000000
19,1.000000000000000
20,4.000000000000000
21,0.000000000000000
22,3.000000000000000
23,2.000000000000000
24,6.000000000000000
25,5.000000000000000
26,0.000000000000000
27,5.000000000000000
28,11.000000000000000
29,19.000000000000000
30,10.000000000000000
31,7.000000000000000
32,9.000000000000000
33,18.000000000000000
34,23.000000000000000
35,17.000000000000000
36,14.000000000000000
37,5.000000000000000
38,8.000000000000000
39,14.000000000000000
40,15.000000000000000
41,6.000000000000000
42,0.000000000000000
43,14.000000000000000
44,5.000000000000000
45,6.000000000000000
46,3.000000000000000
47,8.000000000000000
48,1.000000000000000
49,5.000000000000000
50,2.000000000000000
51,6.000000000000000
52,2.000000000000000
53,19.000000000000000
54,2.000000000000000
55,9.000000000000000
56,2.000000000000000
57,6.000000000000000
58,3.000000000000000
59,7.000000000000000
60,1.000000000000000
61,0.000000000000000
62,0.000000000000000
63,3.000000000000000
64,1.000000000000000
65,1.000000000000000
66,26.000000000000000
67,1.000000000000000
68,8.000000000000000
69,11.000000000000000
70,0.000000000000000
71,6.000000000000000
72,8.000000000000000
73,5.000000000000000
74,16.000000000000000
75,4.000000000000000
76,11.000000000000000
77,9.000000000000000
78,0.000000000000000
79,6.000000000000000
80,3.000000000000000
81,9.000000000000000
82,4.000000000000000
83,9.000000000000000
84,1.000000000000000
85,7.000000000000000
86,7.000000000000000
87,2.000000000000000
88,1.000000000000000
89,0.000000000000000
90,5.000000000000000
91,3.000000000000000
92,0.000000000000000
93,0.000000000000000
94,0.000000000000000
95,2.000000000000000
96,3.000000000000000
97,35.000000000000000
98,32.000000000000000
99,1.000000000000000
100,38.000000000000000
101,1.000000000000000
102,18.000000000000000
103,2.000000000000000
104,4.000000000000000
105,3.000000000000000
106,7.000000000000000
107,1.000000000000000
108,2.000000000000000
109,11.000000000000000
110,10.000000000000000
111,5.000000000000000
112,11.000000000000000
113,12.000000000000000
114,9.000000000000000
115,20.000000000000000
116,6.000000000000000
117,3.000000000000000
118,16.000000000000000
119,1.000000000000000
120,0.000000000000000
121,0.000000000000000
122,0.000000000000000
123,11.000000000000000
124,8.000000000000000
125,4.000000000000000
126,9.000000000000000
127,15.000000000000000
128,7.000000000000000
129,7.000000000000000
130,14.000000000000000
131,2.000000000000000
132,15.000000000000000
133,21.000000000000000
134,28.000000000000000
135,35.000000000000000
136,13.000000000000000
137,22.000000000000000
138,17.000000000000000
139,5.000000000000000
140,0.000000000000000
141,3.000000000000000
142,27.000000000000000
143,14.000000000000000
144,25.000000000000000
145,45.000000000000000
146,0.000000000000000
147,6.000000000000000
148,1.000000000000000
149,10.000000000000000
150,16.000000000000000
151,51.000000000000000
152,12.000000000000000
153,2.000000000000000
154,1.000000000000000
155,8.000000000000000
156,0.000000000000000
157,6.000000000000000
158,7.000000000000000
159,3.000000000000000
160,2.000000000000000
161,11.000000000000000
162,2.000000000000000
163,5.000000000000000
164,2.000000000000000
165,4.000000000000000
166,2.000000000000000
167,9.000000000000000
168,1.000000000000000
169,3.000000000000000
170,1.000000000000000
171,0.000000000000000
172,0.000000000000000
173,2.000000000000000
174,1.000000000000000
175,9.000000000000000
176,1.000000000000000
177,1.000000000000000
178,1.000000000000000
179,1.000000000000000
180,3.000000000000000
181,0.000000000000000
182,3.000000000000000
183,4.000000000000000
184,8.000000000000000
185,1.000000000000000
186,3.000000000000000
187,13.000000000000000
188,0.000000000000000
189,5.000000000000000
190,9.000000000000000
191,0.000000000000000
192,6.000000000000000
193,0.000000000000000
194,1.000000000000000
195,3.000000000000000
196,6.000000000000000
197,6.000000000000000
198,5.000000000000000
199,42.000000000000000
200,8.000000000000000
201,8.000000000000000
202,6.000000000000000
203,1.000000000000000
204,4.000000000000000
205,3.000000000000000
206,0.000000000000000
207,2.000000000000000
208,0.000000000000000
209,24.000000000000000
210,12.000000000000000
211,0.000000000000000
212,3.000000000000000
213,2.000000000000000
214,4.000000000000000
215,3.000000000000000
216,6.000000000000000
217,14.000000000000000
218,12.000000000000000
219,27.000000000000000
220,42.000000000000000
221,13.000000000000000
222,37.000000000000000
223,33.000000000000000
224,20.000000000000000
225,35.000000000000000
226,40.000000000000000
227,12.000000000000000
228,23.000000000000000
229,0.000000000000000
230,1.000000000000000
231,1.000000000000000
232,0.000000000000000
233,0.000000000000000
234,1.000000000000000
235,1.000000000000000
236,0.000000000000000
237,1.000000000000000
238,7.000000000000000
239,3.000000000000000
240,1.000000000000000
241,0.000000000000000
242,0.000000000000000
243,1.000000000000000
244,0.000000000000000
245,9.000000000000000
246,2.000000000000000
247,4.000000000000000
248,5.000000000000000
249,2.000000000000000
250,8.000000000000000
251,17.000000000000000
252,3.000000000000000
253,5.000000000000000
254,13.000000000000000
255,11.000000000000000
256,13.000000000000000
257,3.000000000000000
258,0.000000000000000
259,2.000000000000000
260,2.000000000000000
261,3.000000000000000
262,55.000000000000000
263,23.000000000000000
264,67.000000000000000
265,20.000000000000000
266,4.000000000000000
267,4.000000000000000
268,8.000000000000000
269,1.000000000000000
270,15.000000000000000
271,1.000000000000000
272,12.000000000000000
273,8.000000000000000
274,6.000000000000000
275,2.000000000000000
276,9.000000000000000
277,75.000000000000000
278,20.000000000000000
279,28.000000000000000
280,71.000000000000000
281,3.000000000000000
282,2.000000000000000
283,20.000000000000000
284,0.000000000000000
285,3.000000000000000
286,1.000000000000000
287,1.000000000000000
288,4.000000000000000
289,1.000000000000000
290,0.000000000000000
291,1.000000000000000
