id,y_2011,y_2013
2,0.0193,0.0193
3,0.0612,0.0612
4,0.0159,0.0159
5,0.0026,0.0026
6,,
7,0.0112,0.0112
8,0.0456,0.0456
9,,
10,,
11,0.0469,0.0469
12,0.0127,0.0127
13,,
14,0.0204,0.0204
15,0.0180,0.0180
16,0.0215,0.0215
17,0.0059,0.0059
18,0.0261,0.0261
19,0.0461,0.0461
20,0.0134,0.0134
21,0.0459,0.0459
22,0.0328,0.0328
23,0.0171,0.0171
24,,
25,0.0269,0.0269
26,0.0271,0.0271
27,0.0178,0.0178
28,,
29,0.0603,0.0603
30,0.0108,0.0108
31,0.0186,0.0186
32,,
33,,
34,0.0400,0.0400
35,0.0233,0.0233
36,0.0428,0.0428
37,0.0144,0.0144
38,0.0361,0.0361
39,0.0182,0.0182
40,0.0205,0.0205
41,0.0279,0.0279
42,0.0254,0.0254
43,0.0347,0.0347
44,,
45,0.0210,0.0210
46,,
47,0.0110,0.0110
48,0.0312,0.0312
49,0.0261,0.0261
50,0.0237,0.0237
51,0.0110,0.0110
52,,
53,0.0164,0.0164
54,0.0336,0.0336
55,0.0156,0.0156
56,0.0149,0.0149
57,,
58,0.0196,0.0196
59,,
60,0.0301,0.0301
61,0.0071,0.0071
62,,
64,,
65,0.0193,0.0193
66,0.0191,0.0191
67,,
68,0.0201,0.0201
69,0.0127,0.0127
70,0.0235,0.0235
71,0.0180,0.0180
72,0.0511,0.0511
73,0.0968,0.0968
74,,
75,0.0083,0.0083
76,0.0017,0.0017
77,0.0018,0.0018
78,0.0691,0.0691
79,0.0080,0.0080
80,0.0271,0.0271
81,0.0013,0.0013
82,0.0081,0.0081
83,0.0251,0.0251
84,0.0844,0.0844
85,0.0090,0.0090
86,0.0103,0.0103
87,,
88,0.0449,0.0449
89,0.0106,0.0106
90,,
91,0.0220,0.0220
92,,
93,0.0604,0.0604
94,0.0240,0.0240
95,,
96,0.0287,0.0287
97,0.0622,0.0622
98,0.0264,0.0264
99,,
100,,
101,,
