id,y_2011,y_2013,y_2015
2,7,6,7
3,24,17,4
4,1,0,1
5,11,1,4
6,7,9,6
7,0,1,0
8,3,3,0
9,3,1,3
10,15,9,6
11,4,1,3
12,30,12,0
13,2,3,5
14,13,17,13
15,3,4,6
16,17,20,20
17,15,11,10
18,9,3,1
19,11,12,3
20,6,9,4
21,7,1,13
22,5,3,2
23,8,3,2
24,2,2,3
25,8,6,5
26,12,8,17
27,19,30,13
28,0,1,1
29,3,4,2
30,0,0,0
31,1,2,0
32,3,4,0
33,0,0,0
34,22,17,14
35,7,4,16
36,4,8,12
37,8,4,7
38,4,11,6
39,17,24,16
40,41,24,28
41,7,10,6
42,1,4,2
43,1,4,0
44,0,0,0
45,17,13,9
46,9,7,5
47,0,0,0
48,15,16,17
49,24,14,27
50,12,12,9
51,15,4,9
52,1,3,1
53,9,8,5
54,10,13,12
55,7,5,3
56,2,1,3
57,8,3,2
58,3,2,0
59,15,15,11
60,4,3,0
61,2,5,6
62,,,
64,23,17,4
65,0,0,0
66,1,6,5
67,0,,0
68,10,14,10
69,3,1,1
70,9,3,5
71,3,2,1
72,4,7,8
73,14,18,27
74,3,2,1
75,13,14,4
76,12,5,8
77,25,19,24
78,14,8,4
79,,,
80,7,3,9
81,5,11,8
82,31,18,13
83,1,2,2
84,3,1,2
85,6,8,5
86,5,0,1
87,2,2,1
88,3,4,9
89,8,10,8
90,3,5,1
91,16,14,13
92,2,11,6
93,,,
94,2,4,3
95,3,6,2
96,18,13,26
97,14,7,11
98,42,29,24
99,6,6,8
100,8,5,11
101,2,0,2
102,7,5,9
103,0,4,9
105,0,2,3
106,0,0,2
107,1,4,9
108,7,14,10
109,8,5,8
110,4,5,4
111,10,7,16
112,6,13,9
113,39,30,42
114,2,2,1
115,8,14,6
116,15,14,12
117,30,35,38
118,0,0,4
119,7,1,6
120,6,5,4
121,22,5,21
122,,,
123,8,8,8
124,9,10,9
125,19,21,21
126,0,0,0
127,6,5,3
128,16,8,8
129,1,3,1
130,8,7,4
131,7,15,13
132,0,2,0
133,1,3,0
134,5,5,3
135,4,4,0
136,5,17,11
137,8,17,19
138,1,4,0
139,8,7,9
140,19,27,12
141,6,3,3
142,12,7,8
143,1,0,2
144,4,2,5
145,14,12,7
146,9,7,14
147,16,15,13
148,0,0,2
149,11,4,0
150,16,14,14
151,5,6,7
152,6,4,3
153,22,14,17
154,14,11,10
155,9,13,18
156,31,33,43
157,2,3,2
158,34,27,26
159,4,6,4
160,9,11,20
161,0,0,0
162,20,9,13
163,1,2,0
164,3,4,6
165,9,10,9
166,8,13,11
167,3,1,2
168,6,16,5
169,7,3,4
170,1,4,0
171,2,2,2
172,5,3,3
173,12,8,7
174,12,13,11
175,4,1,1
176,3,10,3
177,2,5,2
178,0,1,0
179,0,2,0
180,4,5,4
181,8,5,7
182,2,2,5
183,2,3,3
184,2,0,2
185,,,
186,15,19,23
187,0,0,1
188,2,1,3
189,0,0,0
190,5,9,14
191,16,10,9
192,7,2,4
193,1,0,1
194,5,0,1
195,8,8,7
196,23,21,26
197,16,16,10
198,6,1,2
199,20,14,10
200,0,1,0
201,9,1,5
202,5,9,9
203,11,13,11
204,6,6,5
205,0,2,0
206,0,1,0
207,0,1,0
208,3,1,2
209,19,19,21
210,1,4,1
211,13,23,38
212,0,4,1
213,1,2,0
215,2,1,1
216,3,1,1
217,1,2,1
218,7,8,4
219,3,5,4
220,7,13,8
221,7,5,4
222,3,3,4
223,8,10,11
224,3,3,1
225,2,5,6
226,0,1,0
227,29,28,25
228,2,3,5
229,3,3,14
230,3,4,6
231,8,9,5
232,28,10,26
233,3,1,3
234,19,10,13
235,6,1,2
236,1,4,2
237,17,25,25
238,14,13,23
240,2,4,1
241,0,2,2
242,7,10,16
243,1,0,1
244,13,6,9
245,3,2,2
246,20,19,9
247,1,0,0
248,,,
249,0,1,0
250,14,13,17
251,10,13,5
252,4,2,2
253,7,3,1
254,1,0,0
255,2,3,3
256,9,12,8
257,6,15,11
258,35,24,18
259,23,18,20
260,19,16,17
261,4,6,8
262,13,7,14
263,2,9,3
264,7,6,4
265,5,6,12
266,18,13,20
267,22,19,15
268,16,6,19
269,6,2,4
270,,,
271,5,9,10
272,,,
273,24,17,28
274,,,
275,3,7,3
276,11,10,9
277,8,6,10
278,3,3,3
279,8,3,4
280,11,10,16
281,6,6,2
282,7,13,10
283,14,13,25
284,1,2,1
285,0,0,0
286,0,1,0
287,0,0,0
288,2,1,3
289,16,21,17
290,3,0,3
291,2,2,3
292,4,3,4
293,3,6,2
294,1,2,3
295,1,2,2
296,7,2,10
297,0,0,0
298,2,1,1
299,24,14,32
300,0,1,0
301,7,11,15
302,5,1,2
303,0,0,1
304,1,0,0
305,6,6,10
306,0,0,0
307,9,7,11
308,0,2,2
309,4,1,2
310,6,4,6
311,5,3,3
312,9,5,5
313,4,11,10
314,2,6,0
315,0,0,1
316,8,7,9
317,2,3,2
318,4,1,7
319,11,9,13
320,7,2,3
321,5,4,1
322,8,5,9
323,9,10,18
324,9,5,4
325,15,18,11
326,1,3,2
327,6,6,6
328,3,3,7
329,17,14,12
330,17,26,21
331,4,1,4
332,16,12,18
333,16,17,19
334,,,
335,14,8,6
336,19,14,16
337,6,13,15
338,,,
339,6,1,0
340,30,17,8
341,9,7,4
342,1,0,0
343,3,8,4
344,7,12,3
345,8,6,2
346,17,12,15
347,3,4,3
348,18,15,24
349,0,0,0
350,3,3,2
351,0,0,4
352,1,1,0
353,8,4,1
354,5,2,0
355,1,1,4
356,8,11,9
357,2,1,0
358,12,3,1
359,5,1,3
360,36,39,40
361,6,5,5
362,13,10,18
363,5,8,8
364,1,0,3
365,4,6,2
366,0,5,3
367,14,6,3
368,17,14,12
369,0,2,12
370,6,4,4
371,28,25,26
372,46,54,35
373,1,3,1
374,9,10,12
375,3,1,1
376,26,31,30
377,33,31,42
378,12,7,2
379,13,6,3
380,17,8,8
381,9,5,1
382,14,15,9
383,10,10,11
384,11,7,4
385,26,25,12
386,5,3,4
387,11,8,15
388,10,6,5
389,25,22,28
390,6,5,3
391,6,5,3
392,3,5,7
393,5,12,5
394,6,5,3
395,2,5,6
396,10,5,11
397,0,2,1
398,7,2,0
399,2,1,4
400,2,0,1
401,6,7,4
402,6,5,4
403,8,3,3
404,7,5,3
405,21,16,17
406,8,4,9
407,3,7,3
408,5,6,3
409,7,4,4
410,6,7,0
411,7,7,3
412,0,1,0
413,7,7,4
416,1,4,3
417,11,6,5
418,4,3,1
419,5,4,2
420,8,4,2
421,6,2,5
422,6,3,10
423,3,3,4
424,3,4,2
425,3,1,3
426,6,8,3
428,4,3,4
430,4,3,1
431,8,6,11
432,4,1,7
433,2,0,0
434,7,8,5
435,2,2,1
436,11,9,8
437,5,3,8
438,3,2,1
442,15,11,15
443,7,4,1
444,11,6,7
445,4,8,6
446,11,5,10
447,8,7,9
448,5,3,1
449,4,5,3
450,9,7,5
451,5,4,3
452,1,3,5
453,6,8,3
454,7,4,3
455,6,4,1
456,0,2,0
457,1,0,1
458,2,3,3
459,15,11,10
460,8,6,7
462,5,3,4
463,4,3,6
464,8,4,6
465,2,1,1
466,7,18,16
467,2,3,5
468,0,0,0
469,3,5,2
470,1,5,2
471,5,3,3
472,9,1,3
473,1,8,1
474,8,6,3
475,1,1,0
