id,y_2011,y_2013
2,6.6,6.6
3,32.93,33.04
4,3.99,4.04
5,1.83,1.83
6,6.03,6.01
7,4.23,4.26
8,7.31,7.39
9,2.61,2.61
10,10.78,10.72
11,9.4,9.48
12,7.21,7.21
13,6.33,6.31
14,8.75,8.74
15,8.25,8.25
16,14.37,14.33
17,8.52,8.52
18,7.79,7.7
19,16.55,16.59
20,11.47,11.46
21,3.31,3.8
22,2.32,2.32
23,2.59,2.59
24,3.17,3.16
25,11.12,11.11
26,10.65,10.67
27,9.01,9
28,5.1,5.14
29,5.66,5.66
30,0.8,0.8
31,6.71,6.72
32,2.2,2.2
33,0.26,0.41
34,7.89,8.09
35,6.8,7.53
36,10.3,10.51
37,5.06,5.04
38,8.41,8.42
39,9.29,9.38
40,8.55,8.55
41,7.74,7.74
42,10.96,10.96
43,4.09,4.19
44,1.39,1.47
45,9.86,11.1
46,4.12,4.11
47,0.23,0.21
48,6.21,6.16
49,9.08,9.11
50,5.03,5.03
51,5.61,5.6
52,1.7,1.67
53,8.12,8.15
54,5.62,5.62
55,8.01,8
56,2.64,2.64
57,2.7,2.7
58,2.57,2.57
59,5.81,5.81
60,3.42,3.41
61,2.75,2.75
62,,
64,11.53,11.55
65,0.07,0.07
66,2.34,2.34
67,0.14,
68,7,7
69,3.7,3.71
70,5.18,5.18
71,2.47,2.56
72,5.61,5.6
73,10.27,10.44
74,6.12,6.12
75,6.71,7.4
76,7.88,9.73
77,10.59,11.38
78,5.74,6.32
79,,
80,4.01,4.15
81,4.54,4.54
82,6.86,6.86
83,2.93,2.95
84,2.75,2.74
85,5.58,5.54
86,2,1.67
87,3.61,3.57
88,4.29,4.23
89,5.41,5.41
90,3.37,3.37
91,6.96,6.95
92,3.2,3.2
93,,
94,3.55,3.55
95,3.54,3.54
96,9.04,9.32
97,11.66,11.66
98,9.16,9.25
99,6.37,6.38
100,5.75,5.75
101,0.91,0.9
102,3.16,3.16
103,4.79,4.8
105,3.87,4.84
106,0.3,0.3
107,2.56,2.56
108,5.43,5.44
109,6.42,6.83
110,5.14,5.19
111,6.39,7.25
112,5.04,5.15
113,13.25,13.72
114,1.85,1.83
115,12.25,15.15
116,5.94,6.71
117,10.36,10.92
118,4.16,4.17
119,4.63,4.62
120,2.54,2.53
121,7.75,7.74
122,,
123,7.83,7.83
124,6.4,6.4
125,9.2,9.39
126,0.06,0.38
127,3.29,3.29
128,5.35,5.34
129,8.69,8.69
130,7.57,7.62
131,7.09,7.55
132,2.16,2.18
133,4.7,4.71
134,1.85,1.85
135,1.12,1.12
136,7.62,7.88
137,5.44,5.51
138,2.38,2.37
139,5.01,4.99
140,9.8,9.79
141,2.66,2.53
142,5.89,5.89
143,6.18,6.21
144,1.48,1.49
145,6.38,6.38
146,6.27,6.45
147,8.32,8.49
148,6.13,6.27
149,3.64,4.1
150,5.35,5.35
151,10.94,11.24
152,2.99,2.94
153,12.25,12.25
154,7.83,7.84
155,7.81,8.04
156,11.04,11.68
157,1.46,1.47
158,12.55,12.75
159,2.53,2.61
160,8.69,8.7
161,0.87,0.87
162,6.99,6.98
163,4.16,4.21
164,4.37,4.37
165,2.57,2.54
166,3.36,3.36
167,1.01,1.01
168,6.32,6.32
169,7.63,7.79
170,6.3,6.3
171,1.86,1.86
172,8.06,8.62
173,3.79,3.91
174,6.3,6.28
175,6.75,6.74
176,11.62,11.62
177,7.06,7.11
178,1.63,1.62
179,6.29,6.28
180,3.93,4.11
181,8.83,9.08
182,2.19,2.19
183,1.7,1.74
184,8.02,6.38
185,,
186,8.06,8.07
187,4.05,4.05
188,4.08,4.24
189,0.53,0.53
190,3.69,3.68
191,7.84,7.85
192,4.99,5.61
193,4.06,4.05
194,7.33,7.4
195,6.5,6.46
196,7.17,7.2
197,6.58,6.59
198,3.42,3.52
199,3.27,3.36
200,0.31,0.31
201,8.24,8.28
202,4.42,4.42
203,6.31,6.42
204,6.17,6.18
205,3.08,3.08
206,2.89,2.89
207,0.14,0.14
208,6.97,7.08
209,10.49,10.74
210,3.94,3.94
211,8.52,8.57
212,3.23,3.23
213,4.64,4.66
215,3.25,3.26
216,2.24,2.25
217,5,5.05
218,8.22,8.22
219,3.45,3.8
220,6.62,6.62
221,3.95,3.94
222,6.72,6.71
223,6.14,6.11
224,4.96,4.96
225,2.37,2.4
226,2.55,2.54
227,8.37,8.37
228,1.79,1.79
229,6.02,7.04
230,2.24,2.24
231,7.19,7.31
232,9.27,9.31
233,5.59,5.59
234,9.03,9.19
235,7.19,7.21
236,3.95,3.99
237,8.62,8.94
238,8.75,8.75
240,4.98,4.98
241,7.39,7.39
242,4.91,4.92
243,0.47,0.46
244,6.93,6.93
245,2.07,2.07
246,6.5,6.5
247,0.1,0.1
248,,
249,0.53,0.53
250,6.72,6.74
251,6.06,6.44
252,3.43,3.42
253,5.82,5.82
254,0.49,0.49
255,9.62,9.62
256,10.14,10.66
257,11.12,12.25
258,10,9.98
259,7.12,7.14
260,10.71,10.71
261,8.5,8.5
262,12.32,12.31
263,9.45,9.54
264,4.75,5.05
265,5.45,5.45
266,10.53,10.49
267,14.72,15.82
