id,y_2011,y_2014
2,10.83,10.81
3,43.69,47.46
4,4.01,4.02
5,3.32,3.29
6,8.25,8.2
7,4.2,4.23
8,9.01,10.24
9,3.05,3.05
10,15.99,15.95
11,12.09,12.12
12,12.57,12.57
13,18.12,18.1
14,16.13,16.14
15,8.25,8.25
16,21.19,21.12
17,12.56,12.56
18,15.98,16.91
19,17.55,17.59
20,14.53,14.52
21,11.68,12.16
22,4.67,3.64
23,5.49,5.5
24,4.74,4.73
25,11.11,11.11
26,10.66,10.66
27,9.9,9.88
28,5.45,5.48
29,5.66,5.66
30,5.03,5.04
31,6.77,6.78
32,2.2,2.2
33,6.12,6.23
34,7.89,8.09
35,6.79,7.52
36,10.3,10.51
37,7.9,7.8
38,8.41,8.42
39,9.32,9.41
40,11.83,11.83
41,7.74,7.73
42,13.27,13.28
43,6.41,6.51
44,4.47,4.55
45,9.87,11.06
46,9.57,9.56
47,6.41,6.4
48,6.26,6.18
49,9.48,9.53
50,10.53,10.53
51,7.37,7.37
52,8.92,8.89
53,10.57,10.6
54,5.62,5.62
55,8.04,8.03
56,3.59,3.59
57,6.83,6.69
58,4.85,4.85
59,11.11,11.11
60,9.99,11.28
61,4.33,4.33
62,1.99,1.38
64,19.72,19.74
65,9.79,10.85
66,12.56,12.63
67,3.23,6.31
68,11.33,11.33
69,6.38,7.55
70,5.22,5.23
71,14.08,14.17
72,5.61,11.77
73,10.2,10.41
74,7.4,7.4
75,6.71,7.39
76,7.87,9.7
77,20.49,21.27
78,8.37,8.96
79,6.79,6.79
80,11.61,11.75
81,4.54,4.54
82,9.02,9.02
83,2.93,2.94
84,2.74,2.72
85,7.82,7.76
86,10.5,9.93
87,6.91,6.84
88,4.81,4.74
89,5.49,5.49
90,8.26,8.28
91,8.4,8.39
92,9.09,10.58
93,6.24,6.24
94,3.79,3.79
95,6.72,6.72
96,11.8,15.22
97,15.5,15.5
98,9.16,9.24
99,6.44,6.45
100,7.01,7.01
101,7.29,7.28
102,5.24,5.23
103,4.79,4.81
105,4.34,5.25
106,7.29,7.29
107,10.71,10.71
108,5.47,5.47
109,8.36,8.72
110,7.54,7.59
111,8.89,10.93
112,5.27,5.37
113,13.29,13.76
114,5.46,4.26
115,15.22,17.25
116,11.2,11.97
117,13.54,14.1
118,4.16,4.16
119,4.69,4.68
120,5.96,5.94
121,8.26,8.25
122,,
123,10.89,10.89
124,8.9,8.9
125,10.29,10.47
126,0.41,1.89
127,9.88,9.89
128,10.45,10.44
129,8.69,8.69
130,7.56,7.62
131,7.09,7.55
132,2.8,2.79
133,6.26,6.27
134,4.49,4.49
135,5.54,5.55
136,7.63,7.89
137,5.45,5.51
138,2.52,2.51
139,5.58,6.61
140,9.94,10.75
141,3.6,3.44
142,12.99,12.99
143,6.18,6.2
144,9.14,9.21
145,6.46,6.46
146,6.43,6.61
147,10.43,10.6
148,9.27,9.41
149,3.71,4.1
150,6.8,6.8
151,10.94,11.24
152,3,2.94
153,12.25,12.25
154,11.43,11.44
155,9.66,9.89
156,11.01,11.65
157,4.59,3.91
158,12.66,12.87
159,3.74,3.81
160,11.07,11.06
161,11.36,11.29
162,7.01,7
163,5.39,5.4
164,18.23,18.15
165,9.14,9.11
166,5.38,5.38
167,3.61,3.61
168,6.33,6.33
169,7.64,7.81
170,6.3,6.3
171,4.03,4.03
172,10.58,11.11
173,3.79,3.91
174,6.31,6.28
175,6.83,6.83
176,11.62,11.62
177,7.1,7.87
178,10.28,10.28
179,6.66,6.66
180,4.65,4.83
181,12.18,12.36
182,2.68,2.68
183,3.48,3.52
184,8.67,6.9
185,13.68,13.68
186,8.24,8.25
187,4.05,4.05
188,7.1,7.26
189,4.53,4.53
190,3.84,3.82
191,9.44,9.45
192,8.49,9.09
193,5.7,5.69
194,9.99,10.06
195,8.54,8.49
196,7.2,7.2
197,9.92,9.93
