id,y_2011,y_2013,y_2015
2,41,40,36
3,394,378,373
4,1,1,1
5,18,17,17
6,70,69,69
7,35,35,35
8,7,7,7
9,19,19,19
10,63,62,62
11,38,39,39
12,9,9,9
13,61,61,62
14,8,9,9
15,5,4,4
16,42,39,40
17,21,21,21
18,12,13,13
19,5,5,5
20,2,2,2
21,178,174,172
22,83,78,77
23,6,6,6
24,19,17,15
25,6,6,6
26,7,6,5
27,3,3,4
28,3,3,3
29,1,1,1
30,125,127,124
31,3,2,2
32,9,9,9
33,7,8,8
34,7,7,7
35,43,42,41
36,29,30,31
37,32,32,30
38,95,99,106
39,5,6,5
40,5,5,5
41,2,2,2
42,2,2,2
43,3,3,3
44,6,6,6
45,2,2,2
46,7,7,7
47,8,8,8
48,6,6,6
49,9,9,9
50,16,15,15
51,48,48,48
52,80,74,72
53,25,25,26
54,21,21,21
55,27,27,27
56,7,7,8
57,14,11,9
58,21,21,21
59,18,18,17
60,15,15,15
61,3,2,2
62,,,
64,15,21,21
65,7,8,8
66,41,42,40
67,7,8,8
68,93,96,96
69,8,8,8
70,18,18,18
71,8,8,8
72,38,41,42
73,40,41,42
74,4,4,2
75,3,3,2
76,7,8,8
77,19,20,21
78,43,45,45
79,6,6,5
80,4,4,4
81,1,1,2
82,9,10,10
83,4,4,4
84,8,9,9
85,16,16,16
86,12,12,12
87,17,17,18
88,54,51,49
89,2,2,2
90,22,22,22
91,1,1,1
92,30,34,36
93,36,36,37
94,37,37,37
95,29,30,30
96,29,29,31
97,3,3,3
98,6,5,5
99,1,1,1
100,86,87,87
101,4,5,5
102,5,6,6
103,8,7,5
105,1,1,1
106,35,38,38
107,3,3,3
108,23,23,23
109,28,28,28
110,14,14,14
111,18,18,18
112,4,4,4
113,27,27,28
114,35,35,36
115,25,28,29
116,296,296,297
117,12,12,12
118,2,2,2
119,16,16,16
120,18,18,18
121,23,23,23
122,34,30,30
123,28,29,30
124,82,84,83
125,41,41,41
126,4,4,4
127,24,18,17
128,19,19,18
129,,,
130,6,6,6
131,,,
132,15,15,14
133,,,
134,4,4,4
135,17,17,17
136,5,6,6
137,58,59,61
138,70,70,69
139,28,27,28
140,24,25,26
141,107,105,105
142,26,26,26
143,4,4,4
144,10,10,10
145,7,7,7
146,10,11,11
147,11,11,11
148,4,4,4
149,9,9,9
150,6,6,7
151,7,7,7
152,1,1,1
153,23,23,24
154,12,12,13
155,9,9,9
156,11,11,10
157,151,150,146
158,40,40,43
159,16,15,15
160,44,44,46
161,5,5,5
162,25,24,24
163,66,66,64
164,67,68,67
165,13,13,13
166,6,7,7
167,7,8,8
168,2,2,2
169,1,1,1
170,3,4,4
171,19,20,20
172,19,21,21
173,8,8,8
174,51,52,52
175,,,
176,1,1,2
177,1,1,1
178,110,109,108
179,7,7,7
180,28,28,29
181,7,7,7
182,11,11,12
183,3,3,3
184,6,6,6
185,17,18,18
186,9,9,9
187,2,2,3
188,3,3,3
189,2,2,2
190,38,38,40
191,5,5,5
192,42,42,42
193,24,24,24
194,10,9,9
195,3,3,3
196,8,8,8
197,1,1,1
198,3,3,3
199,32,32,32
200,18,18,17
201,8,7,7
202,8,6,3
203,2,1,1
204,14,14,14
205,,,
206,2,2,2
207,31,34,37
208,,,
209,1,1,3
210,13,14,17
211,2,2,3
212,89,89,89
213,23,23,23
215,3,3,3
216,1,1,1
217,,,
218,10,10,11
219,46,47,47
220,24,24,24
221,13,13,14
222,,,
223,11,10,10
224,5,5,5
225,4,4,4
226,1,1,1
227,2,2,2
228,6,6,7
229,6,6,7
230,7,8,8
231,6,8,8
232,5,5,7
233,22,22,24
234,54,55,54
235,3,3,3
236,12,12,8
237,18,17,18
238,26,27,26
240,35,31,31
241,5,4,3
242,2,2,2
243,1,1,1
244,,,
245,15,15,15
246,21,19,19
247,13,13,13
248,21,21,21
249,12,12,12
250,3,3,2
251,1,1,1
252,,1,1
253,19,22,21
254,50,50,51
255,5,5,4
256,7,8,7
257,18,22,24
258,11,11,11
259,20,18,18
260,60,62,63
261,,,
262,1,1,1
263,2,2,2
264,2,2,2
265,,,
266,8,8,8
267,29,29,31
268,1,1,1
269,11,11,11
270,9,9,9
271,,,
272,56,58,58
273,3,3,3
274,10,10,10
275,17,17,17
276,5,6,6
277,1,1,1
278,7,7,7
279,1,1,1
280,69,71,72
281,18,18,18
282,1,1,1
283,1,1,1
284,2,2,2
285,172,174,172
286,41,43,39
287,243,242,243
288,20,21,21
289,12,12,12
290,270,271,272
291,5,5,5
292,36,36,34
293,13,12,12
294,18,17,18
295,6,6,6
296,1,1,1
297,1,1,1
298,58,59,60
299,10,11,11
300,74,72,72
301,,,1
302,3,3,3
303,21,21,21
304,6,6,6
305,6,6,6
306,39,40,40
307,9,10,11
308,,,
309,1,1,1
310,22,22,21
311,13,13,13
312,4,3,4
313,32,33,33
314,10,10,10
315,88,87,87
316,31,31,31
317,7,8,8
318,7,7,7
319,44,44,44
320,18,18,18
321,11,13,13
322,1,1,1
323,40,38,40
324,4,4,5
325,2,2,2
326,9,9,9
327,13,14,14
328,40,40,41
329,9,6,6
330,10,10,10
331,63,67,67
332,4,4,4
333,3,3,3
334,3,3,3
335,9,9,8
336,11,12,12
337,3,3,3
338,73,71,70
339,101,103,99
340,81,79,79
341,82,85,84
342,62,63,61
343,46,43,49
344,52,52,51
345,8,8,8
346,42,42,44
347,23,24,24
348,29,28,28
349,6,6,6
350,5,5,5
351,1,1,
352,4,4,4
353,6,6,6
354,15,15,15
355,45,45,46
356,13,12,12
357,19,15,17
358,59,60,59
359,1,1,1
360,8,8,8
361,90,88,88
362,38,38,38
363,190,187,186
364,41,42,40
365,29,28,28
366,106,104,101
367,235,233,229
368,60,60,60
369,89,88,88
370,55,54,55
371,138,135,129
372,10,10,14
373,6,6,6
374,35,35,35
375,8,7,7
376,9,9,9
377,2,3,3
378,81,78,77
379,5,5,5
380,2,3,3
381,34,36,37
382,40,38,37
383,58,59,57
384,115,114,114
385,53,53,55
386,23,22,21
387,239,235,236
388,90,82,80
389,31,31,33
390,66,67,68
391,3,3,3
392,57,57,57
393,110,109,104
394,13,13,13
395,43,43,43
396,4,4,4
397,20,20,20
398,5,5,5
399,26,27,27
400,2,2,2
401,14,14,14
402,6,6,7
403,13,13,14
404,32,32,32
405,6,7,7
406,11,12,12
407,25,25,25
408,21,21,22
409,22,22,22
410,11,11,10
411,47,48,49
412,22,23,23
413,29,29,30
416,26,29,30
417,2,3,3
418,34,34,34
419,1,1,1
420,19,19,19
421,7,7,7
422,55,59,65
423,22,22,22
424,8,8,8
425,3,3,3
426,21,22,22
428,13,13,14
430,14,15,15
431,1,1,1
432,10,10,9
433,,,
434,5,5,4
435,1,1,1
436,5,5,5
437,34,34,36
438,24,27,27
442,8,8,8
443,,,
444,1,1,1
445,1,1,1
446,,,1
447,4,4,6
448,92,95,94
449,15,15,15
450,4,6,6
451,6,6,7
452,37,38,41
453,26,25,25
454,34,34,35
455,3,3,3
456,24,24,24
457,,,
458,11,11,11
459,3,3,3
460,62,62,61
462,16,14,15
463,37,40,42
464,22,22,22
465,3,3,3
466,9,9,9
467,32,33,31
468,3,4,4
469,3,3,3
470,16,16,15
471,50,50,54
472,,,
473,59,59,61
474,18,18,18
475,14,15,15
