id,y_2011,y_2013
2,2.24,2.27
3,3.82,4.32
4,1.07,1.23
5,1.32,1.58
6,3.02,3.05
7,0.88,0.89
8,0.74,0.72
9,0.34,0.43
10,4.79,5.07
11,2.34,2.84
12,3.82,4.39
13,3.24,3.08
14,5.8,6.14
15,2.03,1.97
16,6.49,7.31
17,5.83,5.34
18,2.26,2.87
19,3.45,3.57
20,4.02,4.3
21,4.47,5.12
22,0.56,0.55
23,1.87,2.44
24,1.77,1.7
25,4.92,4.77
26,5.29,4.47
27,5.39,5.49
28,1.03,1.15
29,1.42,1.24
30,2.92,3.1
31,2.13,2.24
32,0.21,0.24
33,1.21,1.12
34,3.29,3.85
35,1.5,1.98
36,2.07,2.07
37,2.69,2.46
38,3.22,2.99
39,5.23,6.01
40,5.55,5.38
41,1.83,1.78
42,2.54,2.94
43,1.94,2.13
44,0.39,0.5
45,3.45,4.8
46,3.15,3.1
47,0.33,0.4
48,3.79,4.21
49,3.73,3.53
50,6,7.4
51,0.43,0.51
52,4.98,4.98
53,5.13,5.56
54,3.37,3.75
55,2.15,2.11
56,1.04,1.18
57,1.88,2.67
58,2.69,1.76
59,3.96,3.92
60,2.22,2.11
61,1.43,1.35
62,,
64,2.56,2.87
65,0.62,0.86
66,1.08,1.31
67,0.42,0.58
68,4.36,4.53
69,0.91,1.14
70,1.95,2.25
71,6.33,7.68
72,1.68,2.02
73,4.78,5.15
74,0.92,0.82
75,3.42,3.43
76,3.36,4.17
77,8.35,9.48
78,2.64,3.36
79,3.29,4.46
80,1.43,1.75
81,1.8,1.8
82,3.56,3.68
83,3.13,3.55
84,0.81,0.34
85,3.67,4.22
86,4.92,4.03
87,1.88,2.63
88,2.45,2.15
89,2.72,2.66
90,1.83,2.7
91,4.45,4.58
92,1,0.89
93,2.25,2.36
94,1.79,1.98
95,2.4,2.34
96,5.08,5.31
97,5.32,5.32
98,4.79,4.65
99,1.55,2.04
100,3.21,3.39
101,3.79,4.52
102,2.68,3.04
103,2.61,3.3
105,0.95,1.17
106,2.06,2.67
107,3.65,4.18
108,2.57,2.47
109,2.97,2.57
110,3.01,2.49
111,4.12,4.39
112,1.88,2.15
113,7.6,8.13
114,2.68,1.62
115,6.63,9.61
116,5.88,6.52
117,7.19,7.77
118,1.95,1.95
119,2.36,2.58
120,3.05,2.73
121,4.68,4.64
122,,
123,3.43,3.56
124,3.2,3.11
125,5.75,6.13
126,,0.53
127,3.17,3.5
128,4.66,4.39
129,2.1,2.26
130,1.43,1.35
131,2.88,3.07
132,0.34,0.28
133,0.9,1.05
134,1.96,1.97
135,2.1,1.74
136,1.91,2.16
137,4.71,5.1
138,1.43,1.49
139,2.44,2.6
140,4.87,4.34
141,1.78,1.62
142,3.6,3.93
143,1.26,1.28
