id,y_2011,y_2013
2,1083,1081
3,4369,4746
4,401,402
5,332,329
6,825,820
7,375,376
8,901,1024
9,305,305
10,1599,1595
11,1209,1212
12,1257,1257
13,1812,1810
14,1198,1198
15,0,0
16,2087,2080
17,1256,1256
18,1598,1691
19,1715,1718
20,420,590
21,1168,1216
22,467,364
23,453,456
24,474,473
25,409,409
26,0,133
27,740,882
28,545,548
29,101,102
30,503,504
31,416,410
32,220,220
33,612,623
34,233,230
35,346,369
36,583,582
37,790,780
38,10,10
39,46,44
40,1183,1183
41,774,773
42,843,841
43,610,621
44,192,193
45,0,0
46,433,574
47,641,640
48,264,276
49,0,0
50,975,975
51,737,737
52,892,889
53,1057,1060
54,532,533
55,724,737
56,324,325
57,683,669
58,485,485
59,1111,1111
60,998,1128
61,429,429
62,199,138
64,1889,1965
65,716,896
66,1256,1263
67,323,631
68,688,693
69,638,755
70,522,523
71,1408,1417
72,427,1035
73,5,5
74,740,740
75,0,0
76,80,84
77,1363,1416
78,801,851
79,679,679
80,0,12
81,427,432
82,818,818
83,0,0
84,0,0
85,782,776
86,1050,993
87,691,684
88,481,474
89,543,543
90,826,828
91,563,564
92,909,1058
93,624,624
94,379,351
95,672,672
96,1136,1469
97,1049,1049
98,16,546
99,609,610
100,701,701
101,729,728
102,524,523
103,479,481
105,387,477
106,729,729
107,1071,1071
108,328,327
109,368,396
110,251,251
111,786,931
112,0,0
113,76,76
114,546,426
115,0,0
116,1056,1170
117,357,393
118,0,303
119,374,373
120,596,594
121,826,825
122,,
123,1072,1074
124,890,890
125,342,343
126,41,189
127,975,975
128,1045,1044
129,834,833
130,0,0
131,144,176
132,280,279
133,626,627
134,449,449
135,554,555
136,215,226
137,39,36
138,252,251
139,558,661
140,872,953
141,360,344
142,1299,1299
143,616,618
144,911,921
145,391,392
146,542,560
147,1043,1060
148,485,486
149,0,0
150,309,309
151,0,0
152,0,0
153,431,433
154,948,956
155,133,136
156,859,897
157,459,391
158,856,862
159,374,381
160,1107,1106
161,1061,1054
162,701,700
163,539,540
164,1794,1815
165,908,904
166,538,538
167,361,361
168,633,633
169,0,0
170,0,0
171,333,333
172,528,576
173,379,391
174,16,14
175,1,1
176,291,291
177,698,775
178,742,742
179,483,484
180,441,455
181,659,662
182,268,268
183,340,344
184,867,690
185,1368,1368
186,571,605
187,0,0
188,0,0
189,419,418
190,376,374
191,219,218
192,762,807
193,570,569
194,149,581
195,0,0
196,626,625
197,867,875
198,693,806
199,1248,1254
200,235,235
201,552,576
202,705,706
203,0,0
204,0,0
205,104,164
206,504,553
207,988,1044
208,719,721
209,702,711
210,868,872
211,0,0
212,499,499
213,626,627
215,253,252
216,361,362
217,448,449
218,1118,1118
219,694,701
220,344,344
221,422,427
222,601,600
223,676,673
224,300,302
225,0,0
226,477,476
227,0,382
228,0,0
229,74,135
230,980,1234
231,66,81
232,30,40
233,818,824
234,587,604
235,705,708
236,247,247
237,607,639
238,663,664
240,879,889
241,402,402
242,0,0
243,2,2
244,60,60
245,646,646
246,1206,1206
247,454,454
248,836,836
249,531,531
250,168,183
251,219,210
252,0,0
253,207,229
254,326,326
255,552,763
256,0,0
257,0,0
258,1010,1009
259,841,844
260,1250,1249
261,860,860
262,400,400
263,752,837
264,0,0
265,545,545
266,0,0
267,0,0
268,694,695
269,1176,1192
270,598,598
271,448,448
272,780,780
273,0,0
274,554,554
275,98,101
276,0,0
277,1,1
278,0,0
279,0,0
280,169,168
281,0,0
282,0,0
283,694,690
284,0,0
285,15,14
286,59,56
287,1177,1232
288,699,840
289,124,117
290,416,416
291,998,998
292,420,415
293,359,354
294,435,434
295,438,521
296,0,0
297,139,138
298,799,798
299,741,744
300,573,576
301,14,10
302,1148,1147
303,898,898
304,378,378
305,168,168
306,434,360
307,1101,1101
308,0,0
309,0,0
310,0,0
311,593,581
312,624,624
313,575,575
314,950,948
