id,y_2011,y_2013,y_2015
2,96,95,91
3,427,427,431
4,65,65,65
5,37,43,37
6,103,101,101
7,143,145,145
8,87,86,87
9,17,17,17
10,123,121,123
11,131,142,140
12,54,66,57
13,156,155,157
14,92,88,89
15,95,93,95
16,165,174,157
17,91,88,88
18,135,137,140
19,163,159,159
20,88,93,92
21,250,261,255
22,86,88,80
23,47,46,47
24,41,39,38
25,119,116,116
26,80,76,77
27,54,54,54
28,56,61,61
29,64,70,65
30,133,134,140
31,74,72,73
32,37,37,38
33,68,68,66
34,59,59,58
35,113,126,141
36,94,92,99
37,56,57,56
38,399,397,455
39,77,75,76
40,68,67,68
41,51,49,49
42,84,83,83
43,62,61,61
44,42,43,44
45,53,78,121
46,56,54,54
47,55,54,54
48,76,74,80
49,76,74,75
50,62,60,61
51,74,81,81
52,142,142,125
53,86,89,85
54,99,100,100
55,106,106,106
56,84,83,83
57,86,91,79
58,50,50,50
59,66,65,67
60,73,72,99
61,39,39,38
62,126,124,128
64,49,105,116
65,54,56,56
66,151,151,154
67,22,22,31
68,287,289,295
69,71,71,69
70,73,71,71
71,70,83,78
72,192,190,217
73,261,261,267
74,66,66,66
75,58,60,63
76,66,93,97
77,110,127,132
78,164,182,186
79,26,26,25
80,39,39,39
81,38,39,42
82,59,64,74
83,62,62,64
84,30,37,41
85,47,45,45
86,39,38,39
87,42,41,45
88,60,58,62
89,37,35,35
90,51,50,51
91,46,44,44
92,83,94,106
93,124,128,137
94,129,127,131
95,134,133,136
96,147,149,164
97,83,86,88
98,66,71,71
99,74,71,72
100,148,147,149
101,33,33,34
102,31,30,31
103,29,32,26
105,15,34,52
106,75,79,75
107,48,48,48
108,70,69,68
109,110,114,127
110,80,78,77
111,80,90,104
112,44,47,48
113,123,117,119
114,103,103,100
115,100,153,164
116,537,566,596
117,85,83,85
118,43,42,43
119,97,95,98
120,45,47,47
121,67,68,73
122,1036,1128,1249
123,119,116,119
124,251,250,244
125,190,189,192
126,11,12,17
127,137,136,130
128,55,54,55
129,74,71,70
130,109,118,119
131,39,39,42
132,32,32,33
133,32,32,33
134,22,22,22
135,58,58,57
136,45,49,51
137,83,84,86
138,119,128,120
139,55,54,54
140,116,112,115
141,194,192,191
142,167,166,165
143,61,61,60
144,48,48,50
145,72,75,77
146,79,77,79
147,73,74,75
148,83,88,88
149,44,47,52
150,45,43,43
151,100,108,117
152,23,23,23
153,128,123,124
154,95,98,91
155,74,74,78
156,73,75,78
157,185,195,185
158,265,262,263
159,35,47,51
160,125,122,123
161,65,65,65
162,60,59,59
163,57,57,60
164,163,161,163
165,48,46,48
166,38,38,38
167,29,29,38
168,49,48,48
169,47,50,61
170,84,100,89
171,92,94,96
172,122,137,142
173,64,63,68
174,211,217,239
175,66,63,64
176,94,89,89
177,77,77,76
178,367,366,375
179,90,88,90
180,58,67,64
181,157,167,165
182,37,45,44
183,39,38,38
184,37,35,35
185,64,64,61
186,98,99,99
187,39,38,44
188,50,48,48
189,20,22,20
