id,y_2013
2,4.11226
3,11.55878
4,3.29248
5,1.67144
6,4.03229
7,5.47912
8,5.96542
9,0.93564
10,5.51256
11,5.10099
12,1.58841
13,4.5742
14,4.36161
15,6.90266
16,7.25322
17,4.53564
18,6.1518
19,8.3804
20,3.99223
21,9.12338
22,3.14255
23,2.81167
24,1.80255
25,6.53016
26,11.28156
27,3.20826
28,1.94036
29,4.08309
30,4.7684
31,3.84715
32,0.86835
33,2.59085
34,9.28051
35,22.79343
36,5.93652
37,2.43224
38,18.8714
39,6.68818
40,3.47881
41,3.13154
42,3.52278
43,3.58095
44,2.23149
45,9.52283
46,2.86527
47,1.39456
48,18.96344
49,12.03984
50,2.67689
51,2.81899
52,5.01484
53,4.36891
54,8.33491
55,5.52613
56,2.9345
57,1.67685
58,2.18507
59,3.44538
60,8.01078
61,3.01212
62,2.91053
64,3.81514
65,3.60802
66,3.65493
67,0.98979
68,12.68909
69,3.79595
70,2.95742
71,3.55153
72,11.62615
73,40.78693
74,2.00107
75,3.3857
76,12.95548
77,10.26187
78,6.30347
79,0.73138
80,6.89032
81,1.93239
82,3.80409
83,23.98963
84,24.8523
85,2.75571
86,0.99068
87,1.95844
88,4.29597
89,2.37682
90,2.49843
91,2.82566
92,2.70023
93,5.85732
94,6.5611
95,4.43585
96,7.23373
97,5.44296
98,16.02239
99,3.96872
100,7.18561
101,1.26464
102,1.9703
103,1.3576
105,2.21561
106,1.5185
107,1.60114
108,5.72011
109,12.40907
110,13.93023
111,7.64188
112,16.28635
113,13.3467
114,6.54767
115,7.18036
116,36.58968
117,9.90493
118,3.1978
119,10.18256
120,3.82765
121,4.62484
122,38.04279
123,12.12584
124,7.07622
125,10.19732
126,1.40541
127,4.48691
128,2.68778
129,4.85192
130,36.1749
131,2.70309
132,1.88665
133,1.58583
134,1.15584
135,1.4124
136,6.89191
137,7.28958
138,5.08551
139,6.37149
140,10.44942
141,6.8138
142,4.41878
143,2.92851
144,2.45554
145,5.19918
146,4.34425
147,4.55392
148,5.96876
149,2.76441
150,5.58148
151,5.34776
152,5.91264
153,8.12551
154,7.3082
155,12.46124
156,11.17014
157,5.71908
158,12.21484
159,4.8854
160,7.76153
161,2.94264
162,3.68064
163,1.74118
164,6.41532
165,1.8064
166,1.51371
167,1.8391
168,2.2832
169,2.4473
170,4.75258
171,2.86341
172,9.42252
173,3.79516
174,31.78564
175,5.21314
176,4.68753
177,5.06754
178,20.21539
179,5.01797
180,2.99414
181,10.2082
182,2.17916
183,2.23092
184,2.33932
185,1.30624
186,6.35303
187,1.56567
188,3.63165
189,0.82086
190,6.65083
191,4.24533
192,13.89839
193,3.05111
194,7.36461
195,11.16759
196,9.64612
197,3.17769
198,3.19486
199,3.83924
200,0.89774
201,8.1902
202,2.55474
203,5.20921
204,2.50337
205,3.53171
206,1.36492
207,5.08355
208,5.12392
209,8.38082
210,1.73509
211,5.50925
212,5.34254
213,3.23122
215,3.01566
216,2.05629
217,4.17927
218,5.13589
219,11.22097
220,4.29791
221,4.228
222,3.1164
223,2.91809
224,3.85342
225,13.12334
226,1.15539
227,5.92708
228,8.29319
229,13.45895
230,2.78245
231,12.21938
232,4.68405
233,6.6173
234,12.94178
235,4.91562
236,7.18714
237,9.5585
238,5.50133
240,3.92165
241,5.68974
242,2.7935
243,5.43415
244,6.93825
245,1.75905
246,2.846
247,1.30758
248,1.61675
249,1.28214
250,3.24864
251,2.99887
252,2.45572
253,6.46728
254,14.15017
255,4.74236
256,40.968
257,11.95913
258,8.26728
259,4.10627
260,14.05438
261,5.42669
262,10.12148
263,6.31251
264,3.25353
265,2.75883
266,18.71262
267,19.88721
268,2.56725
269,4.57166
270,0.89939
271,1.69257
272,5.27342
273,6.04973
274,1.20645
275,3.90728
276,4.10234
277,9.20983
278,1.73257
279,1.1805
280,9.15767
281,1.87119
282,3.48494
283,4.35354
284,9.51844
285,27.61367
286,16.40375
287,15.39867
288,5.75348
289,12.56737
290,8.4247
291,1.46585
292,3.05495
293,1.09983
294,3.72458
295,1.06097
296,7.40867
297,1.04062
298,2.52756
299,4.79373
300,4.69407
301,5.30911
302,3.72351
303,1.99528
304,0.66479
305,2.99596
306,6.80631
307,5.16024
308,2.40781
309,7.25004
310,4.06246
311,3.89334
312,2.06571
313,6.47451
314,3.19189
315,2.40524
316,4.31593
317,1.69504
318,3.84629
319,7.18805
320,2.63902
321,2.172
322,1.99372
323,5.63898
324,13.67196
325,5.99246
326,1.51973
327,2.29934
328,7.28187
329,4.70495
330,6.19501
331,13.03266
332,5.95872
333,6.19264
334,3.98679
335,8.59091
336,15.12457
337,7.15495
338,1.52927
339,2.53815
340,3.76043
341,3.68801
342,2.79943
343,2.59715
344,2.62156
345,6.68077
346,7.29699
347,1.39859
348,15.91417
349,2.97376
350,3.11697
351,2.02256
352,2.53585
353,6.86064
354,2.56077
355,6.34172
356,9.77304
357,3.45736
358,8.23372
359,4.15522
360,14.19089
361,4.95569
362,8.138
363,13.60967
364,4.8346
365,2.68604
366,3.48449
367,7.31346
368,11.11105
369,3.28986
370,4.71547
371,13.95116
372,19.66917
373,8.54645
374,4.16634
375,9.90211
376,11.51087
377,10.80882
378,9.13782
379,10.74461
380,18.81211
381,4.92676
382,4.34432
383,6.17688
384,3.47428
385,7.92489
386,2.7781
387,17.88308
388,3.97524
389,10.99746
390,2.66669
391,5.61807
392,14.66811
393,9.98166
394,3.9257
395,6.30615
396,44.93685
397,1.50516
