id,y_2010,y_2013,y_2014
2,62572,56389,55895
3,280734,275334,290732
4,97015,85096,83321
5,17024,17391,18243
6,73806,71345,70955
7,133187,106196,106423
8,62115,55367,54456
9,24534,24627,24950
10,131863,126367,127824
11,132207,124595,134433
12,,,
13,72781,65353,72923
14,117166,114530,119858
15,142964,125488,123012
16,149069,140715,139806
17,131099,125892,121975
18,159826,138241,150446
19,203036,184756,179680
20,141300,124937,113772
21,29471,37359,39636
22,20616,20462,18702
23,28233,29035,26672
24,55713,45509,48618
25,206341,175116,166085
26,,,
27,108915,100683,103382
28,57903,51762,53692
29,56045,57279,58293
30,12560,11904,11581
31,131015,109618,109944
32,7267,6949,6810
33,,3226,3738
34,80747,75360,76972
35,53479,64949,74007
36,130837,115516,115969
37,64273,62365,62018
38,138706,123941,125891
39,130709,131464,133236
40,86608,83395,86262
41,63541,51633,52020
42,89969,78075,79393
43,83487,72519,72779
44,42089,39605,43790
45,163183,170268,189135
46,70701,64521,63861
47,6400,3988,3584
48,62682,59842,61236
49,101626,104247,100226
50,68455,66117,68088
51,48067,43140,42603
52,22608,20503,19436
53,84278,76227,84315
54,77780,75054,83969
55,131714,115010,115190
56,24524,18997,19028
57,12236,11484,10874
58,41892,39730,40068
59,45532,45901,57410
60,,,
61,42240,40738,41661
62,,,
64,25989,35263,34428
65,,1658,
66,,,
67,,,
68,59690,54573,56487
69,83444,66619,67248
70,63213,61447,60693
71,30002,30584,32254
72,39730,35463,35234
73,99918,100093,108360
74,18048,15247,14325
75,121438,90898,103355
76,107464,134714,161418
77,141360,139565,158340
78,65773,71042,81450
79,,,
80,13890,15825,14626
81,48954,44095,46085
82,74445,60687,72370
83,,,
84,8585,7537,7271
85,67341,68357,73841
86,,,
87,34994,42831,32668
88,49628,50464,50643
89,82874,80790,80598
90,45862,42390,40876
91,118586,109100,110968
92,10218,11038,13079
93,,,
94,58504,51442,54512
95,58047,54270,57524
96,93367,90355,99363
97,165777,147033,161449
98,94109,91578,97146
99,95527,91877,93465
100,75816,72751,75519
101,13196,12007,11491
102,43661,42523,42714
103,28225,30271,29678
105,20934,19477,19014
106,4386,3265,3406
107,14800,14675,14841
108,70738,64318,66365
109,121713,116473,118096
110,46644,46239,47249
111,93629,106489,134277
112,48645,46192,51850
113,163544,168823,168718
114,19944,18868,18755
115,189734,226761,233228
116,67379,78120,85106
117,130765,140991,151528
118,88455,79895,79919
119,66916,61107,61135
120,29932,30256,33584
121,81212,78431,87098
122,,,
123,107237,95892,95607
124,65445,61342,62535
125,106005,109675,113932
126,,3867,9833
127,44064,41499,42738
128,63523,64091,65728
129,184492,151746,153565
130,35472,30363,35394
131,94818,97740,103462
132,27278,26098,26420
133,46546,41173,41497
134,28610,26897,28258
135,,,
136,104111,97396,104316
137,62656,63693,73005
138,31953,26508,29756
139,57330,60287,61027
140,138956,124871,131546
141,31627,29496,30840
142,37377,34129,36082
143,79972,69870,72245
144,20579,19760,21465
145,55950,53202,54963
146,90170,86719,86643
147,59877,56824,56959
148,145885,118725,122902
149,12347,16804,18903
150,70173,65787,68664
151,209276,169495,171960
152,34748,34761,33648
153,243422,214640,222164
154,120797,106952,111206
155,113331,113588,116573
156,130812,140706,166654
157,33762,19419,18538
158,151930,166272,153830
159,31047,32264,32441
160,121826,117658,115932
161,17790,15542,18272
162,101384,95869,98646
163,22913,23778,27145
164,65158,59106,63277
165,34886,36318,38025
166,17276,14530,15024
167,15233,15999,16788
168,67621,64660,61088
169,121733,97062,92092
170,124990,99484,96506
171,31947,30248,27914
172,125900,119086,118832
173,43509,48032,50936
174,70003,68087,79069
175,131195,115061,112460
176,198540,162655,156010
177,114737,105220,105706
178,20489,19094,19944
179,118108,101431,100835
180,63478,61560,67027
181,180120,141075,145276
182,26899,29254,29459
183,23788,21204,21520
184,75454,76079,77194
185,,,
186,127209,116684,118438
187,78642,63160,63715
188,72433,60889,58953
189,26157,17811,18622
190,42386,41445,46370
191,111403,102491,103259
192,56926,65982,75628
193,62088,71862,59940
194,232071,183090,196968
195,86280,81469,83885
196,58836,59022,61408
