id,y_2011,y_2013,y_2015
2,15,18,18
3,76,31,17
4,0,0,1
5,90,45,80
6,72,70,67
7,0,0,0
8,2,2,4
9,9,5,4
10,115,108,78
11,5,1,3
12,33,21,29
13,80,21,14
14,4,8,7
15,2,5,4
16,15,25,27
17,53,24,29
18,36,27,18
19,4,1,5
20,0,0,1
21,29,47,26
22,52,8,6
23,6,12,11
24,4,2,1
25,4,1,3
26,0,0,2
27,6,1,1
28,0,0,2
29,2,2,0
30,14,22,16
31,0,2,0
32,0,0,0
33,3,3,1
34,27,26,34
35,6,9,7
36,6,2,8
37,88,74,70
38,1,4,5
39,9,10,8
40,26,31,39
41,5,9,4
42,1,0,5
43,1,0,2
44,0,1,4
45,3,0,0
46,5,4,3
47,2,0,0
48,2,2,2
49,3,9,1
50,38,63,103
51,8,12,10
52,24,18,28
53,132,64,41
54,19,16,20
55,4,3,4
56,0,3,3
57,9,11,8
58,16,16,19
59,24,27,8
60,11,13,32
61,3,1,2
62,0,0,0
64,15,18,18
65,2,1,9
66,3,5,5
67,1,0,2
68,3,5,5
69,1,1,1
70,19,15,19
71,14,44,43
72,0,1,1
73,11,5,7
74,1,6,2
75,0,0,0
76,0,2,1
77,4,1,3
78,5,8,5
79,14,20,7
80,2,3,2
81,0,0,0
82,1,0,1
83,3,4,8
84,0,1,5
85,68,53,63
86,24,71,163
87,6,17,15
88,26,26,27
89,9,10,5
90,34,22,13
91,5,10,5
92,1,0,3
93,13,8,6
94,7,5,1
95,0,2,1
96,7,3,8
97,3,3,3
98,2,2,5
99,6,6,7
100,11,22,22
101,20,29,19
102,8,6,12
103,12,15,6
105,2,3,3
106,28,7,12
107,5,4,3
108,,,
109,1,1,1
110,4,2,2
111,2,3,6
112,2,5,2
113,1,9,3
114,68,18,18
115,1,1,3
116,,,
117,6,2,12
118,,,
119,4,5,8
120,21,23,37
121,17,21,6
122,,,
123,13,12,19
124,31,21,29
125,9,8,7
126,0,1,1
127,19,11,10
128,55,39,44
129,0,0,1
130,0,0,2
131,0,4,3
132,2,4,2
133,2,2,2
134,5,6,3
135,23,18,6
136,3,3,1
137,3,4,4
138,8,11,17
139,6,8,6
140,25,17,18
141,21,21,11
142,13,24,33
143,1,1,0
144,,,
145,,,
146,1,4,1
147,21,9,25
148,1,0,1
149,1,0,0
150,3,6,9
151,1,0,0
152,5,7,8
153,1,2,1
154,2,4,5
155,4,7,6
156,10,6,11
157,26,38,20
158,10,14,16
159,32,24,37
160,30,34,34
161,12,15,18
162,12,14,8
163,18,8,5
164,102,103,239
165,37,40,24
166,10,8,5
167,1,3,5
168,13,17,14
169,0,1,0
170,0,1,0
171,2,0,1
172,1,0,0
173,9,16,9
174,12,2,0
175,0,1,4
176,2,2,3
177,2,1,1
178,0,1,4
179,0,1,1
180,9,11,14
181,11,3,4
182,11,10,6
183,4,6,7
184,3,3,5
185,11,9,11
186,7,8,17
187,0,0,0
188,1,1,1
189,0,1,5
190,18,12,15
191,3,3,4
192,2,4,4
193,0,3,2
194,,,
195,1,1,0
196,9,3,8
197,10,10,22
198,3,1,0
199,54,53,75
200,1,2,0
201,3,4,4
202,17,25,23
203,9,2,0
204,0,0,1
205,0,0,0
206,0,1,4
207,0,0,5
208,0,0,1
209,3,7,6
210,0,1,1
211,3,3,1
212,54,9,4
213,1,2,7
215,0,1,0
216,0,2,1
217,0,0,0
218,1,5,7
219,3,2,9
220,,,
221,1,6,3
222,2,2,0
223,24,20,17
224,4,1,2
225,0,0,0
226,9,1,1
227,1,6,8
228,1,0,1
229,7,15,8
230,10,22,13
231,3,0,1
232,1,2,2
233,1,2,1
234,9,8,12
235,2,1,4
236,1,0,1
237,9,15,12
238,16,13,10
240,22,11,10
241,1,0,0
242,0,2,4
243,0,1,0
244,5,6,3
245,2,7,3
246,39,31,25
247,10,14,5
248,16,23,18
249,25,18,13
250,1,0,0
251,2,2,1
252,1,2,3
253,0,1,0
254,1,4,3
255,1,2,1
256,3,3,0
257,1,4,0
258,23,16,20
259,4,8,19
260,15,17,14
261,3,3,5
262,2,4,3
263,1,0,3
264,3,1,3
265,0,2,0
266,,,
267,0,3,2
268,8,8,5
269,1,3,1
270,39,6,17
271,7,15,20
272,2,2,22
273,1,2,2
274,1,1,1
275,3,6,4
276,1,1,2
277,0,0,1
278,0,4,1
279,0,3,1
280,6,5,8
281,0,1,3
282,0,1,3
283,12,8,10
284,0,0,0
285,0,0,0
286,5,2,2
287,,,
288,,,
289,2,1,3
290,9,4,6
291,25,33,119
292,70,19,21
293,80,40,36
294,47,50,32
295,4,10,12
296,0,1,1
297,0,0,0
298,,,
299,7,2,4
300,,,
301,3,5,4
302,6,10,4
303,5,1,8
304,36,34,20
305,3,5,4
306,112,10,17
307,6,2,10
308,0,1,0
309,2,0,1
310,0,0,0
311,55,41,44
312,144,155,51
313,3,2,4
314,41,50,84
315,5,6,5
316,26,23,33
317,13,11,18
318,4,5,2
319,13,12,11
320,2,3,2
321,31,25,32
322,8,7,7
323,11,15,12
324,31,10,6
325,28,16,24
326,18,14,72
327,16,23,21
328,5,3,6
329,4,2,7
330,6,4,9
331,4,9,4
332,3,4,4
333,12,11,14
334,0,0,1
335,,,
336,3,2,4
337,1,1,2
338,12,18,44
339,1,2,1
340,9,16,13
341,16,18,24
342,10,0,0
343,16,13,8
344,28,43,25
345,3,2,1
346,36,32,40
347,28,18,17
348,1,1,6
349,3,6,2
350,2,2,0
351,2,2,3
352,1,4,0
353,2,1,0
354,2,1,1
355,0,2,2
356,1,2,2
357,2,4,10
358,11,4,3
359,0,3,0
360,6,11,8
361,41,44,44
362,39,30,45
363,77,117,111
364,0,1,1
365,15,18,11
366,34,5,7
367,20,15,12
368,,,
369,19,32,24
370,137,172,82
371,97,91,97
372,4,3,6
373,5,2,7
374,83,86,92
375,3,4,0
376,5,8,7
377,5,6,5
378,23,26,22
379,0,1,3
380,0,3,3
381,9,13,2
382,111,68,63
383,19,18,28
384,6,3,3
385,107,138,125
386,56,51,39
387,88,41,35
388,33,31,38
389,273,58,54
390,14,8,15
391,1,3,5
392,24,8,7
393,13,19,24
394,11,18,9
395,,,
396,,,
397,,,
398,,,
399,,,
400,,,
401,,,
402,,,
403,,,
404,,,
405,,,
406,,,
407,,,
408,,,
409,,,
410,,,
411,,,
412,,,
413,,,
416,,,
417,,,
418,,,
419,,,
420,,,
421,,,
422,,,
423,,,
424,,,
425,,,
426,,,
428,,,
430,,,
431,,,
432,,,
433,,,
434,,,
435,,,
436,,,
437,,,
438,,,
442,,,
443,,,
444,,,
445,,,
446,,,
447,,,
448,,,
449,,,
450,,,
451,,,
452,,,
453,,,
454,,,
455,,,
456,,,
457,,,
458,,,
459,,,
460,,,
462,,,
463,,,
464,,,
465,,,
466,,,
467,,,
468,,,
469,,,
470,,,
471,,,
472,,,
473,,,
474,,,
475,,,
