id,y_2000,y_2010
2,174,30
3,41,140
4,48,35
5,1,12
6,5,18
7,9,21
8,23,64
9,6,13
10,171,145
11,19,59
12,185,142
13,148,79
14,158,604
15,109,85
16,211,144
17,203,102
18,24,65
19,77,69
20,43,198
21,8,70
22,91,60
23,43,19
24,97,25
25,88,134
26,67,46
27,48,103
28,10,7
29,17,34
30,0,2
31,14,20
32,0,2
33,114,562
34,37,60
35,17,46
36,52,48
37,119,67
38,123,93
39,32,61
40,41,65
41,22,43
42,46,64
43,52,44
44,26,32
45,1,346
46,107,84
47,77,128
48,10,43
49,16,74
50,38,236
51,2,31
52,83,36
53,13,16
54,15,36
55,217,105
56,50,15
57,54,45
58,53,58
59,94,73
60,138,589
61,51,50
62,115,93
64,246,279
65,19,257
66,318,507
67,9,66
68,99,93
69,86,54
70,0,0
71,62,61
72,30,47
73,32,122
74,27,14
75,3,102
76,34,125
77,12,187
78,74,136
79,18,0
80,31,152
81,69,73
82,0,194
83,12,117
84,0,20
85,3,17
86,55,389
87,33,352
88,68,103
89,67,54
90,48,102
91,47,25
92,,86
93,90,79
94,7,14
95,130,212
96,98,211
97,112,130
98,0,51
99,73,60
100,6,35
101,7,0
102,59,56
103,100,20
105,20,46
106,134,46
107,85,42
108,56,44
109,31,65
110,8,40
111,38,275
112,13,64
113,11,84
114,87,84
115,42,210
116,18,54
117,37,76
118,37,66
119,205,276
120,0,15
121,32,58
122,3,
123,0,7
124,87,50
125,67,87
126,2,0
127,37,64
128,147,85
129,58,35
130,16,37
131,77,77
132,6,9
133,18,20
134,24,31
135,12,11
136,0,34
137,56,33
138,11,34
139,0,20
140,51,122
141,44,29
142,36,46
143,16,25
144,53,52
145,22,34
146,24,90
147,59,60
148,45,96
149,1,58
150,60,69
151,22,605
152,25,40
153,40,940
154,142,527
155,60,99
156,7,73
157,11,8
158,37,77
159,1,13
160,57,59
161,80,42
162,23,19
163,21,21
164,116,81
165,47,84
166,12,24
167,13,33
168,62,82
169,1,372
170,53,171
171,55,77
172,0,563
173,13,43
174,44,119
175,38,34
176,34,363
177,51,52
178,44,768
179,28,27
180,34,61
181,74,78
182,0,6
183,24,13
184,19,14
185,119,45
186,92,73
187,44,97
188,29,196
189,40,78
190,20,28
191,45,50
192,40,126
193,20,29
194,83,159
195,5,166
196,2,32
197,57,87
198,10,16
199,60,44
200,3,2
201,138,176
202,130,133
203,8,65
204,56,72
205,27,33
206,52,115
207,0,124
208,3,25
209,33,121
210,55,81
211,23,70
212,107,56
213,21,37
215,15,17
216,18,23
217,11,38
218,78,155
219,112,173
220,29,38
221,66,78
222,38,81
223,70,85
224,110,74
225,25,25
226,17,11
227,24,35
228,3,19
229,5,29
230,44,244
231,64,98
232,37,111
233,159,143
234,86,129
235,32,44
236,82,33
237,141,174
238,78,80
240,28,16
241,28,41
242,,40
243,2,0
244,116,90
245,43,27
246,38,33
247,22,5
248,40,18
249,46,11
250,17,46
251,13,81
252,51,42
253,77,146
254,0,35
255,94,214
256,7,93
257,1,362
258,75,153
259,103,124
260,7,22
261,90,72
262,136,163
263,63,114
264,123,112
265,87,77
266,21,87
267,30,254
268,54,33
269,39,235
270,34,20
271,20,14
272,42,36
273,9,39
274,,237
275,118,76
276,31,89
277,17,73
278,31,73
279,27,110
280,33,25
281,26,19
282,14,35
283,100,149
284,0,32
285,,
286,78,138
287,58,155
288,57,70
289,16,251
290,0,3
291,47,27
292,53,101
293,5,0
294,0,1
295,2,0
296,4,59
297,5,7
298,72,54
299,132,130
300,54,30
301,119,122
302,205,153
303,100,102
304,1,5
305,6,7
306,0,3
307,198,198
308,8,53
309,3,93
310,34,223
311,14,9
312,48,46
313,51,125
314,69,36
315,5,7
316,220,173
317,0,0
318,54,24
319,228,229
320,4,22
321,0,51
322,45,44
323,59,68
324,43,72
325,91,81
326,0,2
327,39,51
328,33,42
329,51,67
330,9,34
331,9,48
332,0,43
333,208,261
334,,380
335,7,277
336,79,233
337,6,98
338,2,21
339,0,46
340,37,202
341,11,139
342,,39
343,40,47
344,25,20
345,0,19
346,140,225
347,0,3
348,23,58
349,23,250
350,17,33
351,50,68
352,83,194
353,37,65
354,54,108
355,39,415
356,72,382
357,41,51
358,43,78
359,21,40
360,53,110
361,17,13
362,0,3
363,91,85
364,7,6
365,17,13
366,15,13
367,30,64
368,128,70
369,5,0
370,25,31
371,57,100
372,130,515
373,32,30
374,0,35
375,46,50
376,60,100
377,55,261
378,67,65
379,84,236
380,156,307
381,60,87
382,11,18
383,242,154
384,6,66
385,161,320
386,234,33
387,190,125
388,12,14
389,588,472
390,38,222
391,27,28
392,41,116
393,189,127
394,29,43
395,22,65
396,5,22
397,7,55
398,,8
399,10,44
400,64,172
401,18,24
402,7,32
403,19,41
404,13,23
405,2,74
406,15,61
407,9,88
408,3,46
409,30,55
410,10,15
411,7,21
412,1,3
413,18,60
416,5,76
417,25,108
418,30,151
419,15,53
420,47,74
421,0,88
422,21,20
423,21,51
424,7,34
425,11,32
426,50,85
428,2,41
430,42,99
431,16,46
432,51,63
433,23,17
434,10,119
435,17,9
436,22,16
437,22,19
438,1,5
442,64,56
443,43,211
444,68,121
445,52,55
446,4,10
447,3,26
448,7,61
449,21,39
450,1,70
451,19,67
452,8,21
453,29,33
454,14,44
455,18,40
456,17,7
457,19,28
458,10,33
459,51,173
460,93,176
462,3,61
463,43,19
464,18,99
465,8,114
466,8,28
467,27,73
468,40,71
469,25,17
470,24,22
471,9,173
472,7,19
473,23,39
474,21,32
475,3,9
