id,y_2011,y_2013
2,32576,33462
3,123896,123924
4,14280,15036
5,10835,10864
6,43533,44590
7,13860,14382
8,21021,21850
9,16653,17199
10,69658,71760
11,43008,43176
12,,
13,33048,34160
14,12306,14048
15,29082,29868
16,47840,49938
17,34520,36246
18,29526,30358
19,42370,44760
20,11415,12920
21,11388,12240
22,12784,13090
23,5730,6112
24,18480,19095
25,19458,21150
26,19188,21320
27,9492,10816
28,12800,13209
29,8596,9210
30,5805,6063
31,23329,24510
32,,
33,1222,1295
34,25467,26247
35,17469,18616
36,24352,25806
37,40114,40131
38,15180,16720
39,20504,22584
40,18693,19899
41,12342,13055
42,9153,9860
43,15457,16254
44,3312,3650
45,5712,7378
46,9476,10275
47,1104,1071
48,7875,8789
49,23650,25677
50,12992,13804
51,24120,24924
52,9516,9720
53,20064,20709
54,22480,23604
55,20460,21792
56,3400,3600
57,3192,3344
58,9766,10280
59,13055,13801
60,459,416
61,5500,6050
62,,
64,8880,9477
65,364,378
66,840,910
67,,
68,5552,6246
69,8540,9065
70,26622,27666
71,5460,5916
72,4216,4693
73,22440,24984
74,4644,4988
75,2610,3132
76,9444,11640
77,7912,10350
78,4485,5252
79,,
80,1058,1104
81,4480,5040
82,3040,3800
83,10841,11466
84,12056,12512
85,34938,35896
86,1288,1334
87,18354,18526
88,23088,23700
89,16470,17568
90,17861,18590
91,20880,22240
92,,
93,,
94,13490,14200
95,5310,6018
96,10302,11514
97,17404,19236
98,9360,11032
99,25116,26445
100,15505,16391
101,2730,2790
102,10778,11376
103,2724,3192
105,7350,7644
106,1862,1938
107,1325,1375
108,10200,11050
109,9316,10716
110,11822,12975
111,6660,7826
112,13636,14413
113,19935,23392
114,12012,12366
115,10140,11664
116,13365,13608
117,8288,10920
118,11232,11648
119,17822,18720
120,11868,12056
121,27462,28608
122,,
123,29124,30742
124,33720,34844
125,19536,21744
126,657,480
127,10989,11620
128,27976,28998
129,18538,19964
130,15000,16406
131,13040,14658
132,16520,16958
133,11712,12250
134,5550,5920
135,,
136,8393,9468
137,9265,9918
138,12600,13052
139,11132,12072
140,32802,34650
141,15045,14508
142,9731,10257
143,10850,11616
144,4200,4530
145,10611,11397
146,13920,14950
147,15136,16170
148,11685,12580
149,1258,1357
150,10165,11235
151,8790,9999
152,5700,6174
153,11025,13475
154,9646,11145
155,12480,14454
156,12936,14846
157,12672,19497
158,26586,29601
159,12690,12716
160,29073,30800
161,2759,2937
162,18927,20300
163,16046,16344
164,25493,26455
165,3855,4318
166,3520,3740
167,2929,3131
168,17960,18858
169,2982,3834
170,5364,6258
171,3162,3534
172,2965,4179
173,6363,6930
174,15080,16156
175,21111,22473
176,14610,16558
177,17310,18464
178,7056,7392
179,28890,30127
180,14415,15456
181,14743,16475
182,5475,5913
183,6630,6960
184,41280,42090
185,,
186,21789,23432
187,3720,4340
188,5436,6042
189,636,742
190,10752,11460
191,10764,11980
192,6328,7154
193,15615,16262
194,14660,15540
195,4340,5148
196,7770,8857
197,12930,13824
198,12040,12492
199,2286,2600
200,,
201,11186,12559
202,13888,14784
203,6669,7336
204,3620,4356
205,6776,7392
206,4913,5491
207,110,130
208,30316,31095
209,12870,15195
210,414,426
211,13648,15444
212,9718,10170
213,19888,20838
215,10075,10725
216,6510,6919
217,16401,17430
218,15686,17050
219,4342,4623
220,24494,25818
221,5542,6175
222,13020,14237
223,29072,30192
224,10340,11280
225,4780,5280
226,9075,9184
227,13408,15084
228,1969,2327
229,13823,15466
230,9856,10304
231,8912,9299
232,10344,12124
233,10621,11739
234,25424,27720
235,31218,32715
236,7514,8474
237,24248,26042
238,26944,28628
240,32091,33158
241,15048,16328
242,4419,5412
243,1974,1978
244,14553,15939
245,8697,9143
246,5850,6150
247,546,574
248,232,248
249,2226,2332
250,4108,4770
251,6050,7073
252,7203,7524
253,8398,9386
254,2352,2400
255,8730,9894
256,19247,20197
257,4488,5610
258,29290,31248
259,8880,10098
260,29988,32100
261,26660,28380
262,20760,22814
263,21275,23166
264,5719,6289
265,9265,10355
266,19026,20007
267,16192,18924
268,17276,18540
269,16744,18004
270,,
271,18368,19264
272,,
273,4291,5607
274,,
275,8900,9790
276,10035,11356
277,6929,8428
278,1305,1716
279,,
280,8020,8358
281,,160
282,7728,9018
283,16131,17724
284,4624,5202
285,180,210
286,3458,3315
287,2352,2352
288,18600,19840
289,12830,15456
290,20900,21632
291,1782,2106
292,8190,8244
293,22638,22984
294,10146,10443
295,10400,10920
296,9954,8910
297,3926,4200
298,,
299,11866,13471
300,1140,1248
301,12512,13770
302,14100,15510
303,4410,4704
304,104,120
305,9438,10086
306,3480,3472
307,20748,22344
308,5796,6734
309,8874,9994
310,8918,10320
311,32433,32863
312,11340,11880
313,8531,9429
314,23436,24192
315,18070,18626
316,20951,21973
317,13167,13325
318,19770,21056
319,27927,29822
320,19366,20256
321,13459,13115
322,10650,11502
323,23456,24922
324,13593,14725
325,27534,28987
326,15687,16120
327,15030,15651
328,14516,15240
329,9968,11214
330,12597,14060
331,5208,5544
332,7462,8106
333,31682,33891
334,,
335,9250,10450
336,11364,13195
337,7163,8250
338,,
339,2280,2250
340,5621,5767
341,960,1080
342,,
343,43776,44530
344,20648,21181
345,13608,14364
346,33408,34700
347,12660,12710
348,41019,43435
349,9576,10108
350,12505,13115
351,6578,7314
352,2832,3168
353,34848,36778
354,3090,3296
355,2556,2982
356,11999,13950
357,25994,27219
358,28620,29892
359,29800,31542
360,22896,26370
361,28476,29055
362,38880,40350
363,47528,49464
364,40749,41704
365,31698,32872
366,13978,14400
367,74325,71302
368,29824,31688
369,24522,27783
370,26350,26750
371,86388,90048
372,43716,51030
373,42020,42975
374,50184,51940
375,24824,25800
376,27208,30471
377,14004,17490
378,115473,117924
379,20768,22117
380,38157,42090
381,48236,49536
382,46800,46970
383,51418,53361
384,8820,9048
385,81258,82600
386,44544,45305
387,37950,39408
388,45968,47180
389,88245,92214
390,17238,17808
391,35520,37401
392,148257,152810
393,97573,101310
394,23506,24205
395,11610,12404
396,25246,26595
397,390,456
398,576,728
399,5388,6286
400,18459,20263
401,18746,20160
402,15002,16128
403,14544,15600
404,23908,24885
405,9252,11385
406,22388,24090
407,21000,22432
408,21984,23868
409,14800,17010
410,2662,2904
411,3564,4554
412,6399,6944
413,16730,18180
416,845,975
417,7397,8535
418,7731,9449
419,15232,17136
420,12510,14501
421,3240,4110
422,9386,10395
423,18278,19035
424,13512,14586
425,7961,8904
426,11634,12166
428,14558,15841
430,850,1275
431,18360,19749
432,19426,20424
433,5491,6137
434,8916,10998
435,8398,8702
436,12684,13869
437,22932,24752
438,8736,9328
442,17325,18765
443,7812,8928
444,16120,17732
445,19380,21420
446,7215,7712
447,8866,10751
448,4620,5268
449,13644,15260
450,19760,21794
451,14118,16520
452,15570,16968
453,22971,23659
454,14661,15120
455,15600,16900
456,5610,5700
457,9516,10248
458,7056,7880
459,17900,19690
460,25688,27081
462,18711,20088
463,11424,12240
464,14781,17730
465,4845,5355
466,16880,18766
467,8918,10035
468,4524,4680
469,10431,11592
470,9700,10670
471,21805,22464
472,10208,10787
473,17748,18924
474,13442,14712
475,23575,24600
