id,y_2013,y_2014,y_2015
2,25,25,25
3,82,69,69
4,11,7,7
5,4,4,4
6,16,17,17
7,7,7,6
8,22,22,22
9,8,8,8
10,35,36,36
11,13,11,11
12,7,7,7
13,19,19,19
14,4,4,4
15,,,
16,16,15,14
17,23,23,23
18,11,11,11
19,16,16,16
20,,,
21,31,33,31
22,15,15,15
23,,,
24,5,5,5
25,1,2,2
26,,,
27,2,2,2
28,9,8,8
29,1,,
30,25,25,25
31,1,2,2
32,8,8,8
33,7,7,7
34,,,
35,3,3,2
36,4,4,5
37,16,16,16
38,9,11,10
39,,,
40,10,10,8
41,10,11,11
42,2,2,2
43,6,6,6
44,1,1,1
45,,3,3
46,,,
47,5,5,5
48,5,5,5
49,,,
50,4,4,3
51,9,11,12
52,30,20,16
53,26,26,24
54,11,11,11
55,8,9,10
56,4,4,4
57,5,4,3
58,14,11,11
59,7,7,7
60,13,13,13
61,4,3,3
62,33,31,32
64,2,2,2
65,1,,
66,8,5,3
67,,,
68,3,7,9
69,8,2,2
70,10,10,10
71,3,4,4
72,8,7,11
73,,,
74,9,9,9
75,,,
76,1,1,1
77,3,3,3
78,10,10,10
79,5,5,5
80,,,
81,2,2,3
82,3,3,3
83,,,
84,,1,1
85,9,9,8
86,7,7,7
87,7,7,7
88,15,15,15
89,5,5,5
90,13,13,13
91,2,2,2
92,7,7,6
93,6,6,5
94,10,10,8
95,8,8,1
96,10,10,10
97,2,2,2
98,1,1,1
99,7,6,7
100,23,23,22
101,12,12,5
102,3,3,3
103,2,3,2
105,2,2,2
106,11,11,11
107,3,3,3
108,1,1,1
109,4,4,4
110,2,2,2
111,1,4,4
112,,,
113,,,
114,21,21,27
115,,,
116,45,48,49
117,,,
118,1,1,2
119,4,5,5
120,16,18,16
121,17,17,17
122,6,6,6
123,40,39,39
124,45,45,45
125,4,5,5
126,4,4,4
127,13,13,13
128,11,11,9
129,3,3,3
130,,,
131,,,
132,5,5,5
133,1,1,1
134,2,2,2
135,5,5,5
136,2,2,2
137,2,2,2
138,8,8,8
139,16,16,16
140,15,16,11
141,28,28,28
142,19,17,17
143,6,6,6
144,,,1
145,4,4,4
146,5,5,5
147,6,6,5
148,2,2,2
149,,,
150,,,
151,,,
152,,,
153,,,
154,4,4,4
155,4,3,2
156,6,7,7
157,42,42,42
158,19,19,19
